,compare,snr,task,data type
47793,mriqc,3.353172608384936,mriqc,snr
47794,mriqc,4.049376425634757,mriqc,snr
47795,mriqc,3.7415246614793713,mriqc,snr
47796,mriqc,3.225083054656925,mriqc,snr
47797,mriqc,4.307090800789182,mriqc,snr
47798,mriqc,3.873445075171136,mriqc,snr
47799,mriqc,3.50432600157912,mriqc,snr
47800,mriqc,3.953663533589157,mriqc,snr
47801,mriqc,3.273618509756537,mriqc,snr
47802,mriqc,3.726911067351921,mriqc,snr
47803,mriqc,4.138477559397345,mriqc,snr
47804,mriqc,4.004439527943054,mriqc,snr
47805,mriqc,3.586580631776076,mriqc,snr
47806,mriqc,4.068495031662963,mriqc,snr
47807,mriqc,3.722605394362442,mriqc,snr
47808,mriqc,3.722441764665836,mriqc,snr
47809,mriqc,3.768177515847134,mriqc,snr
47810,mriqc,3.6003662472408826,mriqc,snr
47811,mriqc,3.5790623288782974,mriqc,snr
47812,mriqc,3.0152931533473426,mriqc,snr
47813,mriqc,3.64492438029011,mriqc,snr
47814,mriqc,3.789760946328368,mriqc,snr
47815,mriqc,4.162776346868778,mriqc,snr
47816,mriqc,3.586580631776076,mriqc,snr
47817,mriqc,3.399468095975814,mriqc,snr
47818,mriqc,3.722441764665836,mriqc,snr
47819,mriqc,3.604053769177065,mriqc,snr
47820,mriqc,4.2015412071978036,mriqc,snr
47821,mriqc,3.8545950470789943,mriqc,snr
47822,mriqc,3.785265384895073,mriqc,snr
47823,mriqc,3.8473980548582447,mriqc,snr
47824,mriqc,3.567076606593679,mriqc,snr
47825,mriqc,3.5720137626997475,mriqc,snr
47826,mriqc,3.9077050345475386,mriqc,snr
47827,mriqc,3.637805192944654,mriqc,snr
47828,mriqc,2.8539150687693193,mriqc,snr
47829,mriqc,2.93175669560423,mriqc,snr
47830,mriqc,3.5148059117268966,mriqc,snr
47831,mriqc,3.2955140135517467,mriqc,snr
47832,mriqc,3.577916077138134,mriqc,snr
47833,mriqc,3.5860049926860738,mriqc,snr
47834,mriqc,3.329385451919313,mriqc,snr
47835,mriqc,3.906062017595828,mriqc,snr
47836,mriqc,3.4136675518563577,mriqc,snr
47837,mriqc,4.070052705713713,mriqc,snr
47838,mriqc,4.27141415902116,mriqc,snr
47839,mriqc,3.5605725357986415,mriqc,snr
47840,mriqc,3.0350658579763445,mriqc,snr
47841,mriqc,3.5717624400945533,mriqc,snr
47842,mriqc,3.624178002625028,mriqc,snr
47843,mriqc,3.0600638220539156,mriqc,snr
47844,mriqc,3.2064733939064824,mriqc,snr
47845,mriqc,3.1184537320799377,mriqc,snr
47846,mriqc,3.706898959114824,mriqc,snr
47847,mriqc,3.7798704561018144,mriqc,snr
47848,mriqc,3.976058466165591,mriqc,snr
47849,mriqc,3.751037503361821,mriqc,snr
47850,mriqc,3.726569981069464,mriqc,snr
47851,mriqc,3.3347376765536487,mriqc,snr
47852,mriqc,3.989229734985095,mriqc,snr
47853,mriqc,3.410281141615041,mriqc,snr
47854,mriqc,3.650113568304423,mriqc,snr
47855,mriqc,3.610562645954929,mriqc,snr
47856,mriqc,3.6381206094356617,mriqc,snr
47857,mriqc,3.14601346385963,mriqc,snr
47858,mriqc,3.3591235001722177,mriqc,snr
47859,mriqc,3.523104774137373,mriqc,snr
47860,mriqc,3.567076606593679,mriqc,snr
47861,mriqc,3.502255596471505,mriqc,snr
47862,mriqc,3.426298286914479,mriqc,snr
47863,mriqc,3.8545950470789943,mriqc,snr
47864,mriqc,3.682017673761606,mriqc,snr
47865,mriqc,4.179627192297126,mriqc,snr
47866,mriqc,4.341982398373843,mriqc,snr
47867,mriqc,3.2508583335754695,mriqc,snr
47868,mriqc,4.0777108137483955,mriqc,snr
47869,mriqc,3.684726382179197,mriqc,snr
47870,mriqc,3.4856029880352257,mriqc,snr
47871,mriqc,3.70239452364034,mriqc,snr
47872,mriqc,3.5903606472053156,mriqc,snr
47873,mriqc,3.837955074158145,mriqc,snr
47874,mriqc,3.2955140135517467,mriqc,snr
47875,mriqc,3.824787871149851,mriqc,snr
47876,mriqc,3.8730748417274135,mriqc,snr
47877,mriqc,4.294833474065089,mriqc,snr
47878,mriqc,4.132999794862412,mriqc,snr
47879,mriqc,3.544688268510523,mriqc,snr
47880,mriqc,3.439269185385947,mriqc,snr
47881,mriqc,3.4491760182326643,mriqc,snr
47882,mriqc,4.131560206889248,mriqc,snr
47883,mriqc,4.133502819576068,mriqc,snr
47884,mriqc,3.5860049926860738,mriqc,snr
47885,mriqc,3.5177927966527403,mriqc,snr
47886,mriqc,3.614711493345728,mriqc,snr
47887,mriqc,3.500011955780804,mriqc,snr
47888,mriqc,3.0745806202793977,mriqc,snr
47889,mriqc,3.847506987886472,mriqc,snr
47890,mriqc,3.5849146865858263,mriqc,snr
47891,mriqc,3.483075955764914,mriqc,snr
47892,mriqc,3.840224641621159,mriqc,snr
47893,mriqc,3.2098658172836405,mriqc,snr
47894,mriqc,3.342390590620136,mriqc,snr
47895,mriqc,3.857171764764705,mriqc,snr
47896,mriqc,3.830708224531423,mriqc,snr
47897,mriqc,3.7798704561018144,mriqc,snr
47898,mriqc,3.7773140815900494,mriqc,snr
47899,mriqc,3.5687162895350424,mriqc,snr
47900,mriqc,3.655468577714085,mriqc,snr
47901,mriqc,3.853146915685136,mriqc,snr
47902,mriqc,3.65563756091769,mriqc,snr
47903,mriqc,3.726569981069464,mriqc,snr
47904,mriqc,3.714078827629222,mriqc,snr
47905,mriqc,3.253503375881293,mriqc,snr
47906,mriqc,3.852784512013047,mriqc,snr
47907,mriqc,3.7859128731805303,mriqc,snr
47908,mriqc,3.6704914568576994,mriqc,snr
47909,mriqc,3.795429913690171,mriqc,snr
47910,mriqc,4.019102462440382,mriqc,snr
47911,mriqc,4.927084134207055,mriqc,snr
47912,mriqc,3.5105480235762214,mriqc,snr
47913,mriqc,4.130227542985052,mriqc,snr
47914,mriqc,3.976058466165591,mriqc,snr
47915,mriqc,3.5458077757989055,mriqc,snr
47916,mriqc,3.649558084456987,mriqc,snr
47917,mriqc,3.650113568304423,mriqc,snr
47918,mriqc,3.6663357381126,mriqc,snr
47919,mriqc,3.8858059936101217,mriqc,snr
47920,mriqc,3.1436371776868928,mriqc,snr
47921,mriqc,4.11620215790105,mriqc,snr
47922,mriqc,4.024896890873477,mriqc,snr
47923,mriqc,3.1040611407586303,mriqc,snr
47924,mriqc,3.634966086795292,mriqc,snr
47925,mriqc,3.3113484574173526,mriqc,snr
47926,mriqc,3.763592921684787,mriqc,snr
47927,mriqc,3.18438460477275,mriqc,snr
47928,mriqc,3.490729381207037,mriqc,snr
47929,mriqc,3.682017673761606,mriqc,snr
47930,mriqc,3.4180143714209525,mriqc,snr
47931,mriqc,4.109704892633939,mriqc,snr
47932,mriqc,3.6957329443950497,mriqc,snr
47933,mriqc,4.004416316410483,mriqc,snr
47934,mriqc,3.1034231574449063,mriqc,snr
47935,mriqc,3.461286515985273,mriqc,snr
47936,mriqc,3.684726382179197,mriqc,snr
47937,mriqc,3.980406339700739,mriqc,snr
47938,mriqc,3.6764859401190497,mriqc,snr
47939,mriqc,3.36070357762153,mriqc,snr
47940,mriqc,3.6610321752701513,mriqc,snr
47941,mriqc,3.470245495821096,mriqc,snr
47942,mriqc,3.5567414846506273,mriqc,snr
47943,mriqc,4.042262839395835,mriqc,snr
47944,mriqc,4.107777277285252,mriqc,snr
47945,mriqc,4.131560206889248,mriqc,snr
47946,mriqc,4.2463925450675495,mriqc,snr
47947,mriqc,3.448734218112006,mriqc,snr
47948,mriqc,4.001608347195525,mriqc,snr
47949,mriqc,3.737219808128132,mriqc,snr
47950,mriqc,3.5669589937721704,mriqc,snr
47951,mriqc,4.151682545687009,mriqc,snr
47952,mriqc,3.5161930023948624,mriqc,snr
47953,mriqc,4.1396858115819475,mriqc,snr
47954,mriqc,4.422792368700567,mriqc,snr
47955,mriqc,4.053059691355389,mriqc,snr
47956,mriqc,3.45013365248049,mriqc,snr
47957,mriqc,4.138322559410571,mriqc,snr
47958,mriqc,3.4491760182326643,mriqc,snr
47959,mriqc,3.608197660277884,mriqc,snr
47960,mriqc,3.713586393222074,mriqc,snr
47961,mriqc,3.1097240508696196,mriqc,snr
47962,mriqc,3.4140040448650466,mriqc,snr
47963,mriqc,4.123314179272321,mriqc,snr
47964,mriqc,3.762496846945544,mriqc,snr
47965,mriqc,3.6001860306885796,mriqc,snr
47966,mriqc,3.5262034884314453,mriqc,snr
47967,mriqc,3.857171764764705,mriqc,snr
47968,mriqc,4.250141589837553,mriqc,snr
47969,mriqc,4.187760578004516,mriqc,snr
47970,mriqc,3.5849146865858263,mriqc,snr
47971,mriqc,3.708337522433565,mriqc,snr
47972,mriqc,3.519782981237238,mriqc,snr
47973,mriqc,3.9555592047955694,mriqc,snr
47974,mriqc,3.505001622937986,mriqc,snr
47975,mriqc,3.6731327245557175,mriqc,snr
47976,mriqc,3.6897073791008217,mriqc,snr
47977,mriqc,3.719020838564678,mriqc,snr
47978,mriqc,4.250585802906295,mriqc,snr
47979,mriqc,3.7859128731805303,mriqc,snr
47980,mriqc,4.10278717386182,mriqc,snr
47981,mriqc,3.9814393579586023,mriqc,snr
47982,mriqc,3.4273794899512335,mriqc,snr
47983,mriqc,4.019102462440382,mriqc,snr
47984,mriqc,4.021875171165339,mriqc,snr
47985,mriqc,4.197445560937504,mriqc,snr
47986,mriqc,3.5105480235762214,mriqc,snr
47987,mriqc,3.204899264976211,mriqc,snr
47988,mriqc,2.9737074337132787,mriqc,snr
47989,mriqc,3.6593677532932984,mriqc,snr
47990,mriqc,3.134897590241963,mriqc,snr
47991,mriqc,3.634966086795292,mriqc,snr
47992,mriqc,3.134303509922819,mriqc,snr
47993,mriqc,3.46157884658693,mriqc,snr
47994,mriqc,3.4802994203142332,mriqc,snr
47995,mriqc,3.2817315970323246,mriqc,snr
47996,mriqc,3.7864194906903226,mriqc,snr
47997,mriqc,4.109704892633939,mriqc,snr
47998,mriqc,3.5632726963692964,mriqc,snr
47999,mriqc,3.203165707720075,mriqc,snr
48000,mriqc,3.4723859885768387,mriqc,snr
48001,mriqc,3.0871400751786666,mriqc,snr
48002,mriqc,4.159528218047815,mriqc,snr
48003,mriqc,3.240586938658859,mriqc,snr
48004,mriqc,3.980406339700739,mriqc,snr
48005,mriqc,3.520334503582227,mriqc,snr
48006,mriqc,3.9556215411528113,mriqc,snr
48007,mriqc,3.233373561738304,mriqc,snr
48008,mriqc,4.240827899185308,mriqc,snr
48009,mriqc,3.130687096873604,mriqc,snr
48010,mriqc,3.470245495821096,mriqc,snr
48011,mriqc,3.1097240508696196,mriqc,snr
48012,mriqc,3.3964795908023677,mriqc,snr
48013,mriqc,3.70734133253676,mriqc,snr
48014,mriqc,3.493142011737337,mriqc,snr
48015,mriqc,3.4604983095452835,mriqc,snr
48016,mriqc,3.4288723354476165,mriqc,snr
48017,mriqc,3.925688743061367,mriqc,snr
48018,mriqc,4.1301897578224605,mriqc,snr
48019,mriqc,3.8634891345844977,mriqc,snr
48020,mriqc,3.2841616333024004,mriqc,snr
48021,mriqc,3.818210834519432,mriqc,snr
48022,mriqc,4.241776194472784,mriqc,snr
48023,mriqc,3.3708016598171096,mriqc,snr
48024,mriqc,3.124293197849183,mriqc,snr
48025,mriqc,3.713586393222074,mriqc,snr
48026,mriqc,3.499838785712761,mriqc,snr
48027,mriqc,3.4297319327358395,mriqc,snr
48028,mriqc,3.873445075171136,mriqc,snr
48029,mriqc,3.845492722513044,mriqc,snr
48030,mriqc,3.9879659802871865,mriqc,snr
48031,mriqc,3.3452548314367885,mriqc,snr
48032,mriqc,3.1903977965845156,mriqc,snr
48033,mriqc,4.091894886568381,mriqc,snr
48034,mriqc,4.095901172249947,mriqc,snr
48035,mriqc,3.505001622937986,mriqc,snr
48036,mriqc,3.719020838564678,mriqc,snr
48037,mriqc,3.777922216246202,mriqc,snr
48038,mriqc,3.273618509756537,mriqc,snr
48039,mriqc,3.58640007657503,mriqc,snr
48040,mriqc,3.350106166426901,mriqc,snr
48041,mriqc,3.353172608384936,mriqc,snr
48042,mriqc,4.138477559397345,mriqc,snr
48043,mriqc,3.953663533589157,mriqc,snr
48044,mriqc,4.197445560937504,mriqc,snr
48045,mriqc,3.458406278329131,mriqc,snr
48046,mriqc,2.9737074337132787,mriqc,snr
48047,mriqc,3.795357314643574,mriqc,snr
48048,mriqc,3.4145404540177298,mriqc,snr
48049,mriqc,3.134897590241963,mriqc,snr
48050,mriqc,3.2841849867464465,mriqc,snr
48051,mriqc,3.4136675518563577,mriqc,snr
48052,mriqc,4.2015412071978036,mriqc,snr
48053,mriqc,3.168472952300823,mriqc,snr
48054,mriqc,3.6516988096005223,mriqc,snr
48055,mriqc,3.6979648030088166,mriqc,snr
48056,mriqc,2.703419561314332,mriqc,snr
48057,mriqc,3.2914719011023283,mriqc,snr
48058,mriqc,3.1184537320799377,mriqc,snr
48059,mriqc,3.6039150038748895,mriqc,snr
48060,mriqc,3.196585969416904,mriqc,snr
48061,mriqc,3.789760946328368,mriqc,snr
48062,mriqc,4.006078149796223,mriqc,snr
48063,mriqc,3.240586938658859,mriqc,snr
48064,mriqc,3.706898959114824,mriqc,snr
48065,mriqc,3.9556215411528113,mriqc,snr
48066,mriqc,3.833704006165765,mriqc,snr
48067,mriqc,4.307090800789182,mriqc,snr
48068,mriqc,3.130687096873604,mriqc,snr
48069,mriqc,3.14601346385963,mriqc,snr
48070,mriqc,3.2098658172836405,mriqc,snr
48071,mriqc,3.5790623288782974,mriqc,snr
48072,mriqc,3.277930115350461,mriqc,snr
48073,mriqc,2.5021332243497527,mriqc,snr
48074,mriqc,3.604053769177065,mriqc,snr
48075,mriqc,3.493142011737337,mriqc,snr
48076,mriqc,3.840224641621159,mriqc,snr
48077,mriqc,3.6003662472408826,mriqc,snr
48078,mriqc,3.342390590620136,mriqc,snr
48079,mriqc,3.8473980548582447,mriqc,snr
48080,mriqc,3.655468577714085,mriqc,snr
48081,mriqc,3.8634891345844977,mriqc,snr
48082,mriqc,3.940894699583145,mriqc,snr
48083,mriqc,3.3708016598171096,mriqc,snr
48084,mriqc,3.461286515985273,mriqc,snr
48085,mriqc,4.162776346868778,mriqc,snr
48086,mriqc,3.5717624400945533,mriqc,snr
48087,mriqc,2.9828016622749858,mriqc,snr
48088,mriqc,3.818210834519432,mriqc,snr
48089,mriqc,4.2463925450675495,mriqc,snr
48090,mriqc,3.777922216246202,mriqc,snr
48091,mriqc,3.2064733939064824,mriqc,snr
48092,mriqc,3.637805192944654,mriqc,snr
48093,mriqc,3.5148059117268966,mriqc,snr
48094,mriqc,4.250141589837553,mriqc,snr
48095,mriqc,4.187760578004516,mriqc,snr
48096,mriqc,3.795357314643574,mriqc,snr
48097,mriqc,3.58640007657503,mriqc,snr
48098,mriqc,3.4145404540177298,mriqc,snr
48099,mriqc,3.999003421035107,mriqc,snr
48100,mriqc,3.9835136625837366,mriqc,snr
48101,mriqc,4.040719936816574,mriqc,snr
48102,mriqc,3.610562645954929,mriqc,snr
48103,mriqc,3.906062017595828,mriqc,snr
48104,mriqc,3.329385451919313,mriqc,snr
48105,mriqc,3.6001860306885796,mriqc,snr
48106,mriqc,3.4448243903385016,mriqc,snr
48107,mriqc,3.824787871149851,mriqc,snr
48108,mriqc,3.5262034884314453,mriqc,snr
48109,mriqc,3.8730748417274135,mriqc,snr
48110,mriqc,3.3778692694648353,mriqc,snr
48111,mriqc,3.4856029880352257,mriqc,snr
48112,mriqc,3.7745982530982713,mriqc,snr
48113,mriqc,3.989229734985095,mriqc,snr
48114,mriqc,3.5605725357986415,mriqc,snr
48115,mriqc,4.021875171165339,mriqc,snr
48116,mriqc,3.70239452364034,mriqc,snr
48117,mriqc,2.703419561314332,mriqc,snr
48118,mriqc,3.5632726963692964,mriqc,snr
48119,mriqc,3.196585969416904,mriqc,snr
48120,mriqc,3.4288723354476165,mriqc,snr
48121,mriqc,3.253503375881293,mriqc,snr
48122,mriqc,3.572357561084165,mriqc,snr
48123,mriqc,3.9879659802871865,mriqc,snr
48124,mriqc,4.307090800789182,mriqc,snr
48125,mriqc,3.1903977965845156,mriqc,snr
48126,mriqc,4.215492837107278,mriqc,snr
48127,mriqc,3.845492722513044,mriqc,snr
48128,mriqc,3.604053769177065,mriqc,snr
48129,mriqc,4.146759438499059,mriqc,snr
48130,mriqc,3.8696633961225047,mriqc,snr
48131,mriqc,4.11620215790105,mriqc,snr
48132,mriqc,3.714078827629222,mriqc,snr
48133,mriqc,3.8473980548582447,mriqc,snr
48134,mriqc,4.091894886568381,mriqc,snr
48135,mriqc,3.353172608384936,mriqc,snr
48136,mriqc,3.7677768384548207,mriqc,snr
48137,mriqc,3.410281141615041,mriqc,snr
48138,mriqc,3.3347376765536487,mriqc,snr
48139,mriqc,3.5717624400945533,mriqc,snr
48140,mriqc,3.789760946328368,mriqc,snr
48141,mriqc,3.6516988096005223,mriqc,snr
48142,mriqc,3.2064733939064824,mriqc,snr
48143,mriqc,4.179627192297126,mriqc,snr
48144,mriqc,3.361069015716905,mriqc,snr
48145,mriqc,4.341982398373843,mriqc,snr
48146,mriqc,3.6381206094356617,mriqc,snr
48147,mriqc,4.024896890873477,mriqc,snr
48148,mriqc,3.5790623288782974,mriqc,snr
48149,mriqc,3.490729381207037,mriqc,snr
48150,mriqc,4.10442222751379,mriqc,snr
48151,mriqc,4.162776346868778,mriqc,snr
48152,mriqc,3.0745806202793977,mriqc,snr
48153,mriqc,3.500011955780804,mriqc,snr
48154,mriqc,3.6003662472408826,mriqc,snr
48155,mriqc,3.5148059117268966,mriqc,snr
48156,mriqc,3.847506987886472,mriqc,snr
48157,mriqc,3.610562645954929,mriqc,snr
48158,mriqc,3.6764859401190497,mriqc,snr
48159,mriqc,4.135578168978751,mriqc,snr
48160,mriqc,3.824787871149851,mriqc,snr
48161,mriqc,3.637805192944654,mriqc,snr
48162,mriqc,3.614711493345728,mriqc,snr
48163,mriqc,3.4856029880352257,mriqc,snr
48164,mriqc,4.339398733450197,mriqc,snr
48165,mriqc,3.8730748417274135,mriqc,snr
48166,mriqc,4.001608347195525,mriqc,snr
48167,mriqc,3.906062017595828,mriqc,snr
48168,mriqc,3.8997123629071817,mriqc,snr
48169,mriqc,3.329385451919313,mriqc,snr
48170,mriqc,3.45013365248049,mriqc,snr
48171,mriqc,4.151682545687009,mriqc,snr
48172,mriqc,3.853146915685136,mriqc,snr
48173,mriqc,3.5605725357986415,mriqc,snr
48174,mriqc,3.830708224531423,mriqc,snr
48175,mriqc,4.422792368700567,mriqc,snr
48176,mriqc,3.715473969482037,mriqc,snr
48177,mriqc,4.138322559410571,mriqc,snr
48178,mriqc,3.762496846945544,mriqc,snr
48179,mriqc,3.989229734985095,mriqc,snr
48180,mriqc,3.70239452364034,mriqc,snr
48181,mriqc,3.253503375881293,mriqc,snr
48182,mriqc,3.3347376765536487,mriqc,snr
48183,mriqc,3.410281141615041,mriqc,snr
48184,mriqc,3.989107903270711,mriqc,snr
48185,mriqc,3.6381206094356617,mriqc,snr
48186,mriqc,3.714078827629222,mriqc,snr
48187,mriqc,3.742757290949373,mriqc,snr
48188,mriqc,4.341982398373843,mriqc,snr
48189,mriqc,4.11620215790105,mriqc,snr
48190,mriqc,4.179627192297126,mriqc,snr
48191,mriqc,3.0745806202793977,mriqc,snr
48192,mriqc,3.081333408366541,mriqc,snr
48193,mriqc,3.795429913690171,mriqc,snr
48194,mriqc,3.847506987886472,mriqc,snr
48195,mriqc,3.5455380825030263,mriqc,snr
48196,mriqc,3.500011955780804,mriqc,snr
48197,mriqc,4.130227542985052,mriqc,snr
48198,mriqc,3.614711493345728,mriqc,snr
48199,mriqc,3.780728436762668,mriqc,snr
48200,mriqc,3.830708224531423,mriqc,snr
48201,mriqc,3.853146915685136,mriqc,snr
48202,mriqc,4.024896890873477,mriqc,snr
48203,mriqc,3.5458077757989055,mriqc,snr
48204,mriqc,3.795429913690171,mriqc,snr
48205,mriqc,3.490729381207037,mriqc,snr
48206,mriqc,4.130227542985052,mriqc,snr
48207,mriqc,3.6764859401190497,mriqc,snr
48208,mriqc,4.001608347195525,mriqc,snr
48209,mriqc,3.391499928084802,mriqc,snr
48210,mriqc,3.5458077757989055,mriqc,snr
48211,mriqc,4.151682545687009,mriqc,snr
48212,mriqc,3.649558084456987,mriqc,snr
48213,mriqc,4.004416316410483,mriqc,snr
48214,mriqc,3.6663357381126,mriqc,snr
48215,mriqc,3.6610321752701513,mriqc,snr
48216,mriqc,3.649558084456987,mriqc,snr
48217,mriqc,3.4180143714209525,mriqc,snr
48218,mriqc,3.209472166340097,mriqc,snr
48219,mriqc,3.2544399488502833,mriqc,snr
48220,mriqc,3.45013365248049,mriqc,snr
48221,mriqc,4.138322559410571,mriqc,snr
48222,mriqc,3.448734218112006,mriqc,snr
48223,mriqc,3.618918930830377,mriqc,snr
48224,mriqc,3.4180143714209525,mriqc,snr
48225,mriqc,4.422792368700567,mriqc,snr
48226,mriqc,3.6663357381126,mriqc,snr
48227,mriqc,3.762496846945544,mriqc,snr
48228,mriqc,4.004416316410483,mriqc,snr
48229,mriqc,3.210703927677526,mriqc,snr
48230,mriqc,3.5161930023948624,mriqc,snr
48231,mriqc,3.6610321752701513,mriqc,snr
48232,mriqc,3.448734218112006,mriqc,snr
48233,mriqc,3.5161930023948624,mriqc,snr
48234,mriqc,4.223440096210216,mriqc,snr
48235,mriqc,3.840185410518679,mriqc,snr
48236,mriqc,3.4140040448650466,mriqc,snr
48237,mriqc,3.312499898461243,mriqc,snr
48238,mriqc,3.148736081203446,mriqc,snr
48239,mriqc,3.708337522433565,mriqc,snr
48240,mriqc,3.4140040448650466,mriqc,snr
48241,mriqc,3.519782981237238,mriqc,snr
48242,mriqc,3.708337522433565,mriqc,snr
48243,mriqc,3.519782981237238,mriqc,snr
48244,mriqc,3.4802994203142332,mriqc,snr
48245,mriqc,3.7864194906903226,mriqc,snr
48246,mriqc,3.685899211936512,mriqc,snr
48247,mriqc,4.236557167629814,mriqc,snr
48248,mriqc,3.7864194906903226,mriqc,snr
48249,mriqc,3.520334503582227,mriqc,snr
48250,mriqc,3.812668675592203,mriqc,snr
48251,mriqc,3.4604983095452835,mriqc,snr
48252,mriqc,3.4802994203142332,mriqc,snr
48253,mriqc,3.2841616333024004,mriqc,snr
48254,mriqc,3.458406278329131,mriqc,snr
48255,mriqc,3.7723623651734512,mriqc,snr
48256,mriqc,3.198088600859902,mriqc,snr
48257,mriqc,3.520334503582227,mriqc,snr
48258,mriqc,3.2914719011023283,mriqc,snr
48259,mriqc,3.4604983095452835,mriqc,snr
48260,mriqc,4.344130554270296,mriqc,snr
48261,mriqc,3.833704006165765,mriqc,snr
48262,mriqc,3.2841616333024004,mriqc,snr
48263,mriqc,3.8636764179883234,mriqc,snr
48264,mriqc,3.722605394362442,mriqc,snr
48265,mriqc,3.611422508081266,mriqc,snr
48266,mriqc,3.458406278329131,mriqc,snr
48267,mriqc,4.10442222751379,mriqc,snr
48268,mriqc,3.031250504393388,mriqc,snr
48269,mriqc,3.2914719011023283,mriqc,snr
48270,mriqc,4.132999794862412,mriqc,snr
48271,mriqc,3.989107903270711,mriqc,snr
48272,mriqc,3.8997123629071817,mriqc,snr
48273,mriqc,3.780728436762668,mriqc,snr
48274,mriqc,3.833704006165765,mriqc,snr
48275,mriqc,4.123314179272321,mriqc,snr
48276,mriqc,3.209472166340097,mriqc,snr
48277,mriqc,3.210703927677526,mriqc,snr
48278,mriqc,3.98957978980206,mriqc,snr
48279,mriqc,4.061732318450117,mriqc,snr
48280,mriqc,3.148736081203446,mriqc,snr
48281,mriqc,3.812668675592203,mriqc,snr
48282,mriqc,3.6979648030088166,mriqc,snr
48283,mriqc,4.344130554270296,mriqc,snr
48284,mriqc,3.722605394362442,mriqc,snr
48285,mriqc,3.9835136625837366,mriqc,snr
48286,mriqc,3.575207034096283,mriqc,snr
48287,mriqc,4.132999794862412,mriqc,snr
48288,mriqc,3.409665929558395,mriqc,snr
48289,mriqc,3.225083054656925,mriqc,snr
48290,mriqc,4.399342720797768,mriqc,snr
48291,mriqc,4.049376425634757,mriqc,snr
48292,mriqc,3.7415246614793713,mriqc,snr
48293,mriqc,3.3043810503881748,mriqc,snr
48294,mriqc,3.572357561084165,mriqc,snr
48295,mriqc,3.726911067351921,mriqc,snr
48296,mriqc,3.361069015716905,mriqc,snr
48297,mriqc,3.50432600157912,mriqc,snr
48298,mriqc,3.611706768651357,mriqc,snr
48299,mriqc,4.123314179272321,mriqc,snr
48300,mriqc,3.6979648030088166,mriqc,snr
48301,mriqc,3.64492438029011,mriqc,snr
48302,mriqc,3.768177515847134,mriqc,snr
48303,mriqc,3.0152931533473426,mriqc,snr
48304,mriqc,3.715473969482037,mriqc,snr
48305,mriqc,3.9304654539585826,mriqc,snr
48306,mriqc,3.5720137626997475,mriqc,snr
48307,mriqc,3.572357561084165,mriqc,snr
48308,mriqc,3.785265384895073,mriqc,snr
48309,mriqc,3.9835136625837366,mriqc,snr
48310,mriqc,2.8539150687693193,mriqc,snr
48311,mriqc,2.93175669560423,mriqc,snr
48312,mriqc,3.9077050345475386,mriqc,snr
48313,mriqc,3.361069015716905,mriqc,snr
48314,mriqc,3.577916077138134,mriqc,snr
48315,mriqc,3.5455380825030263,mriqc,snr
48316,mriqc,3.715473969482037,mriqc,snr
48317,mriqc,3.2544399488502833,mriqc,snr
48318,mriqc,3.624178002625028,mriqc,snr
48319,mriqc,3.5455380825030263,mriqc,snr
48320,mriqc,3.751037503361821,mriqc,snr
48321,mriqc,3.872707374245932,mriqc,snr
48322,mriqc,3.840185410518679,mriqc,snr
48323,mriqc,3.502255596471505,mriqc,snr
48324,mriqc,3.981733145344979,mriqc,snr
48325,mriqc,3.2544399488502833,mriqc,snr
48326,mriqc,4.236557167629814,mriqc,snr
48327,mriqc,3.837955074158145,mriqc,snr
48328,mriqc,3.426298286914479,mriqc,snr
48329,mriqc,3.523104774137373,mriqc,snr
48330,mriqc,3.198088600859902,mriqc,snr
48331,mriqc,3.5903606472053156,mriqc,snr
48332,mriqc,3.928044881641753,mriqc,snr
48333,mriqc,4.0777108137483955,mriqc,snr
48334,mriqc,4.10442222751379,mriqc,snr
48335,mriqc,3.2508583335754695,mriqc,snr
48336,mriqc,3.8636764179883234,mriqc,snr
48337,mriqc,3.840185410518679,mriqc,snr
48338,mriqc,4.236557167629814,mriqc,snr
48339,mriqc,3.439269185385947,mriqc,snr
48340,mriqc,3.031250504393388,mriqc,snr
48341,mriqc,3.198088600859902,mriqc,snr
48342,mriqc,4.133502819576068,mriqc,snr
48343,mriqc,3.8636764179883234,mriqc,snr
48344,mriqc,3.039252968942006,mriqc,snr
48345,mriqc,3.5687162895350424,mriqc,snr
48346,mriqc,3.483075955764914,mriqc,snr
48347,mriqc,3.8997123629071817,mriqc,snr
48348,mriqc,3.575207034096283,mriqc,snr
48349,mriqc,3.98957978980206,mriqc,snr
48350,mriqc,3.852784512013047,mriqc,snr
48351,mriqc,3.7773140815900494,mriqc,snr
48352,mriqc,3.611706768651357,mriqc,snr
48353,mriqc,3.031250504393388,mriqc,snr
48354,mriqc,3.181416316691317,mriqc,snr
48355,mriqc,3.1040611407586303,mriqc,snr
48356,mriqc,3.9304654539585826,mriqc,snr
48357,mriqc,3.95148939026933,mriqc,snr
48358,mriqc,3.8858059936101217,mriqc,snr
48359,mriqc,3.872707374245932,mriqc,snr
48360,mriqc,3.18438460477275,mriqc,snr
48361,mriqc,3.1436371776868928,mriqc,snr
48362,mriqc,3.763592921684787,mriqc,snr
48363,mriqc,4.090092515296117,mriqc,snr
48364,mriqc,3.40285518220801,mriqc,snr
48365,mriqc,3.198535854787463,mriqc,snr
48366,mriqc,3.928044881641753,mriqc,snr
