,compare,tsnr,task,data type
49246,mriqc,52.22801971435547,mriqc,tsnr
49247,mriqc,42.90278625488281,mriqc,tsnr
49248,mriqc,51.86385345458984,mriqc,tsnr
49249,mriqc,44.57437896728515,mriqc,tsnr
49250,mriqc,44.08210372924805,mriqc,tsnr
49251,mriqc,48.762054443359375,mriqc,tsnr
49252,mriqc,43.286495208740234,mriqc,tsnr
49253,mriqc,41.5806884765625,mriqc,tsnr
49254,mriqc,53.37825012207031,mriqc,tsnr
49255,mriqc,49.90970230102539,mriqc,tsnr
49256,mriqc,47.87053298950195,mriqc,tsnr
49257,mriqc,53.22711563110352,mriqc,tsnr
49258,mriqc,57.06806182861328,mriqc,tsnr
49259,mriqc,47.17704772949219,mriqc,tsnr
49260,mriqc,55.845985412597656,mriqc,tsnr
49261,mriqc,46.59700775146485,mriqc,tsnr
49262,mriqc,46.57439422607422,mriqc,tsnr
49263,mriqc,34.22941207885742,mriqc,tsnr
49264,mriqc,52.364383697509766,mriqc,tsnr
49265,mriqc,55.81615447998047,mriqc,tsnr
49266,mriqc,54.12161636352539,mriqc,tsnr
49267,mriqc,51.54539489746094,mriqc,tsnr
49268,mriqc,51.27660369873047,mriqc,tsnr
49269,mriqc,50.730079650878906,mriqc,tsnr
49270,mriqc,58.47226333618164,mriqc,tsnr
49271,mriqc,45.63705825805664,mriqc,tsnr
49272,mriqc,47.29816818237305,mriqc,tsnr
49273,mriqc,37.30373001098633,mriqc,tsnr
49274,mriqc,52.02321243286133,mriqc,tsnr
49275,mriqc,35.60245132446289,mriqc,tsnr
49276,mriqc,49.78471374511719,mriqc,tsnr
49277,mriqc,47.37556457519531,mriqc,tsnr
49278,mriqc,53.29724884033203,mriqc,tsnr
49279,mriqc,52.364383697509766,mriqc,tsnr
49280,mriqc,41.91341018676758,mriqc,tsnr
49281,mriqc,56.47056579589844,mriqc,tsnr
49282,mriqc,48.270042419433594,mriqc,tsnr
49283,mriqc,52.69809341430664,mriqc,tsnr
49284,mriqc,54.92641830444336,mriqc,tsnr
49285,mriqc,54.536346435546875,mriqc,tsnr
49286,mriqc,53.08940124511719,mriqc,tsnr
49287,mriqc,42.39493179321289,mriqc,tsnr
49288,mriqc,45.08367919921875,mriqc,tsnr
49289,mriqc,39.72328186035156,mriqc,tsnr
49290,mriqc,49.143856048583984,mriqc,tsnr
49291,mriqc,49.54811096191406,mriqc,tsnr
49292,mriqc,43.77017593383789,mriqc,tsnr
49293,mriqc,53.498966217041016,mriqc,tsnr
49294,mriqc,53.498966217041016,mriqc,tsnr
49295,mriqc,44.98936462402344,mriqc,tsnr
49296,mriqc,52.29032897949219,mriqc,tsnr
49297,mriqc,50.11716842651367,mriqc,tsnr
49298,mriqc,44.53131103515625,mriqc,tsnr
49299,mriqc,58.02451705932617,mriqc,tsnr
49300,mriqc,39.50065231323242,mriqc,tsnr
49301,mriqc,41.64432144165039,mriqc,tsnr
49302,mriqc,52.72377014160156,mriqc,tsnr
49303,mriqc,50.152713775634766,mriqc,tsnr
49304,mriqc,48.20628356933594,mriqc,tsnr
49305,mriqc,48.09043502807617,mriqc,tsnr
49306,mriqc,48.53794479370117,mriqc,tsnr
49307,mriqc,39.859031677246094,mriqc,tsnr
49308,mriqc,48.49687194824219,mriqc,tsnr
49309,mriqc,48.83625793457031,mriqc,tsnr
49310,mriqc,38.68594741821289,mriqc,tsnr
49311,mriqc,40.6515998840332,mriqc,tsnr
49312,mriqc,54.48414611816406,mriqc,tsnr
49313,mriqc,53.074649810791016,mriqc,tsnr
49314,mriqc,37.13431167602539,mriqc,tsnr
49315,mriqc,50.85409164428711,mriqc,tsnr
49316,mriqc,42.92139434814453,mriqc,tsnr
49317,mriqc,45.56349563598633,mriqc,tsnr
49318,mriqc,46.662837982177734,mriqc,tsnr
49319,mriqc,47.97108459472656,mriqc,tsnr
49320,mriqc,44.390419006347656,mriqc,tsnr
49321,mriqc,49.92481994628906,mriqc,tsnr
49322,mriqc,46.73225021362305,mriqc,tsnr
49323,mriqc,41.342140197753906,mriqc,tsnr
49324,mriqc,45.973148345947266,mriqc,tsnr
49325,mriqc,41.173885345458984,mriqc,tsnr
49326,mriqc,48.02106475830078,mriqc,tsnr
49327,mriqc,47.93196487426758,mriqc,tsnr
49328,mriqc,45.5948371887207,mriqc,tsnr
49329,mriqc,32.31433868408203,mriqc,tsnr
49330,mriqc,40.4490852355957,mriqc,tsnr
49331,mriqc,54.07526016235352,mriqc,tsnr
49332,mriqc,48.87798309326172,mriqc,tsnr
49333,mriqc,47.42000961303711,mriqc,tsnr
49334,mriqc,44.59273910522461,mriqc,tsnr
49335,mriqc,46.60236358642578,mriqc,tsnr
49336,mriqc,40.57411193847656,mriqc,tsnr
49337,mriqc,48.49687194824219,mriqc,tsnr
49338,mriqc,50.61094665527344,mriqc,tsnr
49339,mriqc,47.93196487426758,mriqc,tsnr
49340,mriqc,52.28885269165039,mriqc,tsnr
49341,mriqc,43.955360412597656,mriqc,tsnr
49342,mriqc,51.95161819458008,mriqc,tsnr
49343,mriqc,34.98569869995117,mriqc,tsnr
49344,mriqc,52.596397399902344,mriqc,tsnr
49345,mriqc,37.598777770996094,mriqc,tsnr
49346,mriqc,47.039833068847656,mriqc,tsnr
49347,mriqc,53.25735855102539,mriqc,tsnr
49348,mriqc,51.27660369873047,mriqc,tsnr
49349,mriqc,48.63191986083984,mriqc,tsnr
49350,mriqc,44.76344299316406,mriqc,tsnr
49351,mriqc,51.54539489746094,mriqc,tsnr
49352,mriqc,51.304443359375,mriqc,tsnr
49353,mriqc,36.77719497680664,mriqc,tsnr
49354,mriqc,45.54308319091797,mriqc,tsnr
49355,mriqc,48.105350494384766,mriqc,tsnr
49356,mriqc,49.569366455078125,mriqc,tsnr
49357,mriqc,53.235652923583984,mriqc,tsnr
49358,mriqc,53.273006439208984,mriqc,tsnr
49359,mriqc,34.22941207885742,mriqc,tsnr
49360,mriqc,50.61094665527344,mriqc,tsnr
49361,mriqc,54.12580871582031,mriqc,tsnr
49362,mriqc,35.60245132446289,mriqc,tsnr
49363,mriqc,54.186180114746094,mriqc,tsnr
49364,mriqc,46.488800048828125,mriqc,tsnr
49365,mriqc,48.05356979370117,mriqc,tsnr
49366,mriqc,46.387237548828125,mriqc,tsnr
49367,mriqc,44.40460968017578,mriqc,tsnr
49368,mriqc,39.72328186035156,mriqc,tsnr
49369,mriqc,24.27463150024414,mriqc,tsnr
49370,mriqc,40.638301849365234,mriqc,tsnr
49371,mriqc,49.14257049560547,mriqc,tsnr
49372,mriqc,48.037498474121094,mriqc,tsnr
49373,mriqc,51.86385345458984,mriqc,tsnr
49374,mriqc,47.039833068847656,mriqc,tsnr
49375,mriqc,56.12614059448242,mriqc,tsnr
49376,mriqc,43.77017593383789,mriqc,tsnr
49377,mriqc,38.93902587890625,mriqc,tsnr
49378,mriqc,48.05356979370117,mriqc,tsnr
49379,mriqc,41.103023529052734,mriqc,tsnr
49380,mriqc,44.16178131103515,mriqc,tsnr
49381,mriqc,45.4439582824707,mriqc,tsnr
49382,mriqc,41.92194747924805,mriqc,tsnr
49383,mriqc,51.360748291015625,mriqc,tsnr
49384,mriqc,42.39493179321289,mriqc,tsnr
49385,mriqc,47.17704772949219,mriqc,tsnr
49386,mriqc,41.799163818359375,mriqc,tsnr
49387,mriqc,48.20628356933594,mriqc,tsnr
49388,mriqc,47.773231506347656,mriqc,tsnr
49389,mriqc,43.66379928588867,mriqc,tsnr
49390,mriqc,40.6515998840332,mriqc,tsnr
49391,mriqc,57.291969299316406,mriqc,tsnr
49392,mriqc,56.12614059448242,mriqc,tsnr
49393,mriqc,47.18074798583984,mriqc,tsnr
49394,mriqc,34.71367263793945,mriqc,tsnr
49395,mriqc,46.73225021362305,mriqc,tsnr
49396,mriqc,49.130889892578125,mriqc,tsnr
49397,mriqc,49.90970230102539,mriqc,tsnr
49398,mriqc,45.56349563598633,mriqc,tsnr
49399,mriqc,54.48414611816406,mriqc,tsnr
49400,mriqc,56.00104141235352,mriqc,tsnr
49401,mriqc,52.02321243286133,mriqc,tsnr
49402,mriqc,51.81611633300781,mriqc,tsnr
49403,mriqc,48.87267303466797,mriqc,tsnr
49404,mriqc,51.29093170166016,mriqc,tsnr
49405,mriqc,57.111961364746094,mriqc,tsnr
49406,mriqc,40.74922561645508,mriqc,tsnr
49407,mriqc,53.22711563110352,mriqc,tsnr
49408,mriqc,48.270042419433594,mriqc,tsnr
49409,mriqc,33.09072494506836,mriqc,tsnr
49410,mriqc,44.98936462402344,mriqc,tsnr
49411,mriqc,45.5948371887207,mriqc,tsnr
49412,mriqc,51.81611633300781,mriqc,tsnr
49413,mriqc,43.955360412597656,mriqc,tsnr
49414,mriqc,54.21575927734375,mriqc,tsnr
49415,mriqc,52.364383697509766,mriqc,tsnr
49416,mriqc,38.35391998291016,mriqc,tsnr
49417,mriqc,48.252593994140625,mriqc,tsnr
49418,mriqc,26.03357315063477,mriqc,tsnr
49419,mriqc,24.27463150024414,mriqc,tsnr
49420,mriqc,40.4490852355957,mriqc,tsnr
49421,mriqc,34.71367263793945,mriqc,tsnr
49422,mriqc,47.80517578125,mriqc,tsnr
49423,mriqc,33.09072494506836,mriqc,tsnr
49424,mriqc,50.06281280517578,mriqc,tsnr
49425,mriqc,40.92252731323242,mriqc,tsnr
49426,mriqc,54.536346435546875,mriqc,tsnr
49427,mriqc,39.118404388427734,mriqc,tsnr
49428,mriqc,45.82328796386719,mriqc,tsnr
49429,mriqc,50.591217041015625,mriqc,tsnr
49430,mriqc,48.63191986083984,mriqc,tsnr
49431,mriqc,44.903045654296875,mriqc,tsnr
49432,mriqc,40.84709167480469,mriqc,tsnr
49433,mriqc,43.34832000732422,mriqc,tsnr
49434,mriqc,40.92252731323242,mriqc,tsnr
49435,mriqc,43.703609466552734,mriqc,tsnr
49436,mriqc,38.98046112060547,mriqc,tsnr
49437,mriqc,51.899993896484375,mriqc,tsnr
49438,mriqc,51.304443359375,mriqc,tsnr
49439,mriqc,44.53131103515625,mriqc,tsnr
49440,mriqc,45.973148345947266,mriqc,tsnr
49441,mriqc,39.73887252807617,mriqc,tsnr
49442,mriqc,40.57411193847656,mriqc,tsnr
49443,mriqc,47.80517578125,mriqc,tsnr
49444,mriqc,44.76344299316406,mriqc,tsnr
49445,mriqc,36.77719497680664,mriqc,tsnr
49446,mriqc,30.471824645996097,mriqc,tsnr
49447,mriqc,34.98569869995117,mriqc,tsnr
49448,mriqc,53.498966217041016,mriqc,tsnr
49449,mriqc,39.73887252807617,mriqc,tsnr
49450,mriqc,33.6771240234375,mriqc,tsnr
49451,mriqc,50.055458068847656,mriqc,tsnr
49452,mriqc,48.037498474121094,mriqc,tsnr
49453,mriqc,32.830352783203125,mriqc,tsnr
49454,mriqc,46.387237548828125,mriqc,tsnr
49455,mriqc,49.569366455078125,mriqc,tsnr
49456,mriqc,48.334625244140625,mriqc,tsnr
49457,mriqc,51.22803497314453,mriqc,tsnr
49458,mriqc,48.49687194824219,mriqc,tsnr
49459,mriqc,47.773231506347656,mriqc,tsnr
49460,mriqc,48.51950454711914,mriqc,tsnr
49461,mriqc,49.130889892578125,mriqc,tsnr
49462,mriqc,30.471824645996097,mriqc,tsnr
49463,mriqc,48.83625793457031,mriqc,tsnr
49464,mriqc,53.12108612060547,mriqc,tsnr
49465,mriqc,44.40460968017578,mriqc,tsnr
49466,mriqc,38.79973602294922,mriqc,tsnr
49467,mriqc,43.34832000732422,mriqc,tsnr
49468,mriqc,52.37257385253906,mriqc,tsnr
49469,mriqc,38.79973602294922,mriqc,tsnr
49470,mriqc,38.360992431640625,mriqc,tsnr
49471,mriqc,50.27067565917969,mriqc,tsnr
49472,mriqc,47.07073593139648,mriqc,tsnr
49473,mriqc,46.13421630859375,mriqc,tsnr
49474,mriqc,47.85082244873047,mriqc,tsnr
49475,mriqc,46.30509567260742,mriqc,tsnr
49476,mriqc,50.322731018066406,mriqc,tsnr
49477,mriqc,48.87267303466797,mriqc,tsnr
49478,mriqc,54.21575927734375,mriqc,tsnr
49479,mriqc,44.16178131103515,mriqc,tsnr
49480,mriqc,46.043701171875,mriqc,tsnr
49481,mriqc,44.97773742675781,mriqc,tsnr
49482,mriqc,35.496639251708984,mriqc,tsnr
49483,mriqc,49.45920944213867,mriqc,tsnr
49484,mriqc,50.591217041015625,mriqc,tsnr
49485,mriqc,57.111961364746094,mriqc,tsnr
49486,mriqc,39.04590606689453,mriqc,tsnr
49487,mriqc,44.11833572387695,mriqc,tsnr
49488,mriqc,38.47682189941406,mriqc,tsnr
49489,mriqc,47.93196487426758,mriqc,tsnr
49490,mriqc,46.13421630859375,mriqc,tsnr
49491,mriqc,49.723724365234375,mriqc,tsnr
49492,mriqc,48.90937423706055,mriqc,tsnr
49493,mriqc,47.87175750732422,mriqc,tsnr
49494,mriqc,48.334625244140625,mriqc,tsnr
49495,mriqc,51.29093170166016,mriqc,tsnr
49496,mriqc,41.397342681884766,mriqc,tsnr
49497,mriqc,44.95172882080078,mriqc,tsnr
49498,mriqc,35.496639251708984,mriqc,tsnr
49499,mriqc,54.07526016235352,mriqc,tsnr
49500,mriqc,44.903045654296875,mriqc,tsnr
49501,mriqc,47.87175750732422,mriqc,tsnr
49502,mriqc,51.32583236694336,mriqc,tsnr
49503,mriqc,39.54851913452149,mriqc,tsnr
49504,mriqc,42.178565979003906,mriqc,tsnr
49505,mriqc,40.74922561645508,mriqc,tsnr
49506,mriqc,50.61094665527344,mriqc,tsnr
49507,mriqc,50.27067565917969,mriqc,tsnr
49508,mriqc,47.039833068847656,mriqc,tsnr
49509,mriqc,45.585166931152344,mriqc,tsnr
49510,mriqc,45.33197784423828,mriqc,tsnr
49511,mriqc,42.178565979003906,mriqc,tsnr
49512,mriqc,48.05356979370117,mriqc,tsnr
49513,mriqc,46.043701171875,mriqc,tsnr
49514,mriqc,45.33197784423828,mriqc,tsnr
49515,mriqc,44.57437896728515,mriqc,tsnr
49516,mriqc,42.054969787597656,mriqc,tsnr
49517,mriqc,50.730079650878906,mriqc,tsnr
49518,mriqc,51.899993896484375,mriqc,tsnr
49519,mriqc,48.252593994140625,mriqc,tsnr
49520,mriqc,41.29438781738281,mriqc,tsnr
49521,mriqc,39.54851913452149,mriqc,tsnr
49522,mriqc,38.35391998291016,mriqc,tsnr
49523,mriqc,48.092044830322266,mriqc,tsnr
49524,mriqc,45.0695686340332,mriqc,tsnr
49525,mriqc,46.63515853881836,mriqc,tsnr
49526,mriqc,56.12614059448242,mriqc,tsnr
49527,mriqc,51.50141143798828,mriqc,tsnr
49528,mriqc,39.118404388427734,mriqc,tsnr
49529,mriqc,43.703609466552734,mriqc,tsnr
49530,mriqc,45.86869430541992,mriqc,tsnr
49531,mriqc,45.17072677612305,mriqc,tsnr
49532,mriqc,45.82328796386719,mriqc,tsnr
49533,mriqc,58.414764404296875,mriqc,tsnr
49534,mriqc,45.410194396972656,mriqc,tsnr
49535,mriqc,41.73509216308594,mriqc,tsnr
49536,mriqc,50.60091018676758,mriqc,tsnr
49537,mriqc,53.08940124511719,mriqc,tsnr
49538,mriqc,48.86941909790039,mriqc,tsnr
49539,mriqc,51.81611633300781,mriqc,tsnr
49540,mriqc,48.80356979370117,mriqc,tsnr
49541,mriqc,51.40608215332031,mriqc,tsnr
49542,mriqc,42.75232696533203,mriqc,tsnr
49543,mriqc,44.49607849121094,mriqc,tsnr
49544,mriqc,44.041500091552734,mriqc,tsnr
49545,mriqc,47.80517578125,mriqc,tsnr
49546,mriqc,45.585166931152344,mriqc,tsnr
49547,mriqc,33.09072494506836,mriqc,tsnr
49548,mriqc,47.70445251464844,mriqc,tsnr
49549,mriqc,42.054969787597656,mriqc,tsnr
49550,mriqc,46.05167007446289,mriqc,tsnr
49551,mriqc,50.055458068847656,mriqc,tsnr
49552,mriqc,45.17072677612305,mriqc,tsnr
49553,mriqc,50.11716842651367,mriqc,tsnr
49554,mriqc,38.98046112060547,mriqc,tsnr
49555,mriqc,47.38554382324219,mriqc,tsnr
49556,mriqc,53.29982376098633,mriqc,tsnr
49557,mriqc,42.19585418701172,mriqc,tsnr
49558,mriqc,45.86869430541992,mriqc,tsnr
49559,mriqc,45.28272247314453,mriqc,tsnr
49560,mriqc,54.27338409423828,mriqc,tsnr
49561,mriqc,53.12108612060547,mriqc,tsnr
49562,mriqc,55.81742858886719,mriqc,tsnr
49563,mriqc,30.471824645996097,mriqc,tsnr
49564,mriqc,39.73887252807617,mriqc,tsnr
49565,mriqc,37.13431167602539,mriqc,tsnr
49566,mriqc,50.87026596069336,mriqc,tsnr
49567,mriqc,30.57818031311035,mriqc,tsnr
49568,mriqc,47.85082244873047,mriqc,tsnr
49569,mriqc,38.79973602294922,mriqc,tsnr
49570,mriqc,50.322731018066406,mriqc,tsnr
49571,mriqc,42.75232696533203,mriqc,tsnr
49572,mriqc,47.8243408203125,mriqc,tsnr
49573,mriqc,51.50141143798828,mriqc,tsnr
49574,mriqc,46.13421630859375,mriqc,tsnr
49575,mriqc,41.173885345458984,mriqc,tsnr
49576,mriqc,38.02742767333984,mriqc,tsnr
49577,mriqc,35.496639251708984,mriqc,tsnr
49578,mriqc,37.38651657104492,mriqc,tsnr
49579,mriqc,41.90305709838867,mriqc,tsnr
49580,mriqc,32.830352783203125,mriqc,tsnr
49581,mriqc,49.723724365234375,mriqc,tsnr
49582,mriqc,46.30509567260742,mriqc,tsnr
49583,mriqc,39.04590606689453,mriqc,tsnr
49584,mriqc,40.273536682128906,mriqc,tsnr
49585,mriqc,41.114524841308594,mriqc,tsnr
49586,mriqc,47.950077056884766,mriqc,tsnr
49587,mriqc,42.66767120361328,mriqc,tsnr
49588,mriqc,47.87175750732422,mriqc,tsnr
49589,mriqc,49.85639190673828,mriqc,tsnr
49590,mriqc,48.324615478515625,mriqc,tsnr
49591,mriqc,43.52700424194336,mriqc,tsnr
49592,mriqc,50.60091018676758,mriqc,tsnr
49593,mriqc,51.64646530151367,mriqc,tsnr
49594,mriqc,54.186180114746094,mriqc,tsnr
49595,mriqc,52.12899398803711,mriqc,tsnr
49596,mriqc,39.54851913452149,mriqc,tsnr
49597,mriqc,35.996253967285156,mriqc,tsnr
49598,mriqc,51.026126861572266,mriqc,tsnr
49599,mriqc,45.0695686340332,mriqc,tsnr
49600,mriqc,48.86941909790039,mriqc,tsnr
49601,mriqc,38.62054443359375,mriqc,tsnr
49602,mriqc,45.585166931152344,mriqc,tsnr
49603,mriqc,42.054969787597656,mriqc,tsnr
49604,mriqc,48.762054443359375,mriqc,tsnr
49605,mriqc,54.27338409423828,mriqc,tsnr
49606,mriqc,40.95743942260742,mriqc,tsnr
49607,mriqc,43.286495208740234,mriqc,tsnr
49608,mriqc,53.29982376098633,mriqc,tsnr
49609,mriqc,40.47357177734375,mriqc,tsnr
49610,mriqc,49.52119827270508,mriqc,tsnr
49611,mriqc,47.70445251464844,mriqc,tsnr
49612,mriqc,44.93933868408203,mriqc,tsnr
49613,mriqc,45.86869430541992,mriqc,tsnr
49614,mriqc,42.08100128173828,mriqc,tsnr
49615,mriqc,48.092044830322266,mriqc,tsnr
49616,mriqc,46.59700775146485,mriqc,tsnr
49617,mriqc,33.6771240234375,mriqc,tsnr
49618,mriqc,34.8927116394043,mriqc,tsnr
49619,mriqc,35.93996810913086,mriqc,tsnr
49620,mriqc,39.26543426513672,mriqc,tsnr
49621,mriqc,46.63515853881836,mriqc,tsnr
49622,mriqc,45.39127731323242,mriqc,tsnr
49623,mriqc,47.38554382324219,mriqc,tsnr
49624,mriqc,47.29816818237305,mriqc,tsnr
49625,mriqc,38.3709602355957,mriqc,tsnr
49626,mriqc,49.14257049560547,mriqc,tsnr
49627,mriqc,45.80586624145508,mriqc,tsnr
49628,mriqc,45.63705825805664,mriqc,tsnr
49629,mriqc,45.410194396972656,mriqc,tsnr
49630,mriqc,51.50141143798828,mriqc,tsnr
49631,mriqc,50.60091018676758,mriqc,tsnr
49632,mriqc,41.103023529052734,mriqc,tsnr
49633,mriqc,44.256813049316406,mriqc,tsnr
49634,mriqc,53.23612594604492,mriqc,tsnr
49635,mriqc,54.92641830444336,mriqc,tsnr
49636,mriqc,47.8243408203125,mriqc,tsnr
49637,mriqc,44.49607849121094,mriqc,tsnr
49638,mriqc,48.80356979370117,mriqc,tsnr
49639,mriqc,47.70445251464844,mriqc,tsnr
49640,mriqc,37.65330505371094,mriqc,tsnr
49641,mriqc,48.86941909790039,mriqc,tsnr
49642,mriqc,51.70066452026367,mriqc,tsnr
49643,mriqc,46.21165466308594,mriqc,tsnr
49644,mriqc,45.76097869873047,mriqc,tsnr
49645,mriqc,48.51950454711914,mriqc,tsnr
49646,mriqc,47.38554382324219,mriqc,tsnr
49647,mriqc,45.4439582824707,mriqc,tsnr
49648,mriqc,56.47056579589844,mriqc,tsnr
49649,mriqc,55.81742858886719,mriqc,tsnr
49650,mriqc,36.41831588745117,mriqc,tsnr
49651,mriqc,55.81742858886719,mriqc,tsnr
49652,mriqc,49.90970230102539,mriqc,tsnr
49653,mriqc,53.23280334472656,mriqc,tsnr
49654,mriqc,52.29032897949219,mriqc,tsnr
49655,mriqc,46.05167007446289,mriqc,tsnr
49656,mriqc,50.152713775634766,mriqc,tsnr
49657,mriqc,40.97783660888672,mriqc,tsnr
49658,mriqc,42.556915283203125,mriqc,tsnr
49659,mriqc,52.364383697509766,mriqc,tsnr
49660,mriqc,44.83313751220703,mriqc,tsnr
49661,mriqc,54.37532424926758,mriqc,tsnr
49662,mriqc,47.950077056884766,mriqc,tsnr
49663,mriqc,49.48447036743164,mriqc,tsnr
49664,mriqc,46.05185317993164,mriqc,tsnr
49665,mriqc,52.72377014160156,mriqc,tsnr
49666,mriqc,45.28272247314453,mriqc,tsnr
49667,mriqc,49.35398483276367,mriqc,tsnr
49668,mriqc,48.53794479370117,mriqc,tsnr
49669,mriqc,30.57818031311035,mriqc,tsnr
49670,mriqc,27.970462799072266,mriqc,tsnr
49671,mriqc,42.486331939697266,mriqc,tsnr
49672,mriqc,28.551166534423828,mriqc,tsnr
49673,mriqc,47.029754638671875,mriqc,tsnr
49674,mriqc,40.933876037597656,mriqc,tsnr
49675,mriqc,46.662837982177734,mriqc,tsnr
49676,mriqc,42.619441986083984,mriqc,tsnr
49677,mriqc,53.074649810791016,mriqc,tsnr
49678,mriqc,54.536346435546875,mriqc,tsnr
49679,mriqc,40.273536682128906,mriqc,tsnr
49680,mriqc,41.90305709838867,mriqc,tsnr
49681,mriqc,51.360748291015625,mriqc,tsnr
49682,mriqc,44.206764221191406,mriqc,tsnr
49683,mriqc,51.02923202514648,mriqc,tsnr
49684,mriqc,38.360992431640625,mriqc,tsnr
49685,mriqc,57.319210052490234,mriqc,tsnr
49686,mriqc,58.135765075683594,mriqc,tsnr
49687,mriqc,51.92616271972656,mriqc,tsnr
49688,mriqc,48.67242813110352,mriqc,tsnr
49689,mriqc,48.324615478515625,mriqc,tsnr
49690,mriqc,39.4565315246582,mriqc,tsnr
49691,mriqc,47.97108459472656,mriqc,tsnr
49692,mriqc,42.66767120361328,mriqc,tsnr
49693,mriqc,48.324615478515625,mriqc,tsnr
49694,mriqc,37.47590255737305,mriqc,tsnr
49695,mriqc,53.498966217041016,mriqc,tsnr
49696,mriqc,38.59513092041016,mriqc,tsnr
49697,mriqc,52.12899398803711,mriqc,tsnr
49698,mriqc,51.64646530151367,mriqc,tsnr
49699,mriqc,50.678070068359375,mriqc,tsnr
49700,mriqc,43.52700424194336,mriqc,tsnr
49701,mriqc,40.95743942260742,mriqc,tsnr
49702,mriqc,43.286495208740234,mriqc,tsnr
49703,mriqc,41.114524841308594,mriqc,tsnr
49704,mriqc,52.12899398803711,mriqc,tsnr
49705,mriqc,49.40740966796875,mriqc,tsnr
49706,mriqc,48.762054443359375,mriqc,tsnr
49707,mriqc,44.93933868408203,mriqc,tsnr
49708,mriqc,40.47357177734375,mriqc,tsnr
49709,mriqc,57.82747650146485,mriqc,tsnr
49710,mriqc,52.28885269165039,mriqc,tsnr
49711,mriqc,45.187686920166016,mriqc,tsnr
49712,mriqc,46.564544677734375,mriqc,tsnr
49713,mriqc,53.25735855102539,mriqc,tsnr
49714,mriqc,45.29808044433594,mriqc,tsnr
49715,mriqc,54.963645935058594,mriqc,tsnr
49716,mriqc,52.596397399902344,mriqc,tsnr
49717,mriqc,46.59700775146485,mriqc,tsnr
49718,mriqc,42.39493179321289,mriqc,tsnr
49719,mriqc,44.8497314453125,mriqc,tsnr
49720,mriqc,47.150489807128906,mriqc,tsnr
49721,mriqc,44.97773742675781,mriqc,tsnr
49722,mriqc,39.26543426513672,mriqc,tsnr
49723,mriqc,47.29816818237305,mriqc,tsnr
49724,mriqc,45.63705825805664,mriqc,tsnr
49725,mriqc,43.286495208740234,mriqc,tsnr
49726,mriqc,46.885196685791016,mriqc,tsnr
49727,mriqc,48.49687194824219,mriqc,tsnr
49728,mriqc,53.273006439208984,mriqc,tsnr
49729,mriqc,55.65731048583984,mriqc,tsnr
49730,mriqc,48.105350494384766,mriqc,tsnr
49731,mriqc,45.80586624145508,mriqc,tsnr
49732,mriqc,54.12580871582031,mriqc,tsnr
49733,mriqc,48.762054443359375,mriqc,tsnr
49734,mriqc,50.38876724243164,mriqc,tsnr
49735,mriqc,50.12318801879883,mriqc,tsnr
49736,mriqc,44.25724411010742,mriqc,tsnr
49737,mriqc,54.92641830444336,mriqc,tsnr
49738,mriqc,56.971954345703125,mriqc,tsnr
49739,mriqc,53.23612594604492,mriqc,tsnr
49740,mriqc,39.145076751708984,mriqc,tsnr
49741,mriqc,46.59700775146485,mriqc,tsnr
49742,mriqc,47.93196487426758,mriqc,tsnr
49743,mriqc,56.47056579589844,mriqc,tsnr
49744,mriqc,57.23895263671875,mriqc,tsnr
49745,mriqc,55.68401718139648,mriqc,tsnr
49746,mriqc,47.29816818237305,mriqc,tsnr
49747,mriqc,42.08100128173828,mriqc,tsnr
49748,mriqc,49.67669677734375,mriqc,tsnr
49749,mriqc,49.48447036743164,mriqc,tsnr
49750,mriqc,53.634498596191406,mriqc,tsnr
49751,mriqc,51.70066452026367,mriqc,tsnr
49752,mriqc,46.73225021362305,mriqc,tsnr
49753,mriqc,53.732852935791016,mriqc,tsnr
49754,mriqc,54.75548553466797,mriqc,tsnr
49755,mriqc,49.50162887573242,mriqc,tsnr
49756,mriqc,46.488800048828125,mriqc,tsnr
49757,mriqc,50.61094665527344,mriqc,tsnr
49758,mriqc,44.08210372924805,mriqc,tsnr
49759,mriqc,52.29032897949219,mriqc,tsnr
49760,mriqc,44.83313751220703,mriqc,tsnr
49761,mriqc,45.39127731323242,mriqc,tsnr
49762,mriqc,49.45920944213867,mriqc,tsnr
49763,mriqc,50.152713775634766,mriqc,tsnr
49764,mriqc,52.72377014160156,mriqc,tsnr
49765,mriqc,47.87053298950195,mriqc,tsnr
49766,mriqc,42.486331939697266,mriqc,tsnr
49767,mriqc,38.3709602355957,mriqc,tsnr
49768,mriqc,55.845985412597656,mriqc,tsnr
49769,mriqc,53.074649810791016,mriqc,tsnr
49770,mriqc,46.96047592163086,mriqc,tsnr
49771,mriqc,48.53794479370117,mriqc,tsnr
49772,mriqc,47.039833068847656,mriqc,tsnr
49773,mriqc,47.029754638671875,mriqc,tsnr
49774,mriqc,58.135765075683594,mriqc,tsnr
49775,mriqc,46.662837982177734,mriqc,tsnr
49776,mriqc,57.319210052490234,mriqc,tsnr
49777,mriqc,41.92194747924805,mriqc,tsnr
49778,mriqc,57.291969299316406,mriqc,tsnr
49779,mriqc,47.02927017211914,mriqc,tsnr
49780,mriqc,41.799163818359375,mriqc,tsnr
49781,mriqc,48.05356979370117,mriqc,tsnr
49782,mriqc,49.78471374511719,mriqc,tsnr
49783,mriqc,42.34101486206055,mriqc,tsnr
