,compare,aqi,task,data type
48119,mriqc,0.00534135255,mriqc,aqi
48120,mriqc,0.007017407,mriqc,aqi
48121,mriqc,0.00866423775,mriqc,aqi
48122,mriqc,0.0055618229,mriqc,aqi
48123,mriqc,0.0064218853,mriqc,aqi
48124,mriqc,0.0098928417499999,mriqc,aqi
48125,mriqc,0.0068356502,mriqc,aqi
48126,mriqc,0.0109862163,mriqc,aqi
48127,mriqc,0.0087507523,mriqc,aqi
48128,mriqc,0.00767269205,mriqc,aqi
48129,mriqc,0.0117568656499999,mriqc,aqi
48130,mriqc,0.00751507865,mriqc,aqi
48131,mriqc,0.0106318141,mriqc,aqi
48132,mriqc,0.0083818156,mriqc,aqi
48133,mriqc,0.0099385243,mriqc,aqi
48134,mriqc,0.009825028,mriqc,aqi
48135,mriqc,0.0071855075,mriqc,aqi
48136,mriqc,0.0054263620499999,mriqc,aqi
48137,mriqc,0.0065247324499999,mriqc,aqi
48138,mriqc,0.00551223115,mriqc,aqi
48139,mriqc,0.0056906957,mriqc,aqi
48140,mriqc,0.00864266595,mriqc,aqi
48141,mriqc,0.00903077755,mriqc,aqi
48142,mriqc,0.0046096600999999,mriqc,aqi
48143,mriqc,0.00907952545,mriqc,aqi
48144,mriqc,0.00671298895,mriqc,aqi
48145,mriqc,0.00953069535,mriqc,aqi
48146,mriqc,0.0064776236999999,mriqc,aqi
48147,mriqc,0.00919421835,mriqc,aqi
48148,mriqc,0.0071071661499999,mriqc,aqi
48149,mriqc,0.0075953462499999,mriqc,aqi
48150,mriqc,0.00842039615,mriqc,aqi
48151,mriqc,0.00840248295,mriqc,aqi
48152,mriqc,0.0043041565,mriqc,aqi
48153,mriqc,0.00422159445,mriqc,aqi
48154,mriqc,0.0044696842999999,mriqc,aqi
48155,mriqc,0.00707632705,mriqc,aqi
48156,mriqc,0.0067900805,mriqc,aqi
48157,mriqc,0.0064832607,mriqc,aqi
48158,mriqc,0.00621267505,mriqc,aqi
48159,mriqc,0.00722241645,mriqc,aqi
48160,mriqc,0.0068826092,mriqc,aqi
48161,mriqc,0.0071125798,mriqc,aqi
48162,mriqc,0.00424021525,mriqc,aqi
48163,mriqc,0.0092960723999999,mriqc,aqi
48164,mriqc,0.0066236794999999,mriqc,aqi
48165,mriqc,0.00939518075,mriqc,aqi
48166,mriqc,0.0194734386999999,mriqc,aqi
48167,mriqc,0.0080840555,mriqc,aqi
48168,mriqc,0.00620278285,mriqc,aqi
48169,mriqc,0.00410677045,mriqc,aqi
48170,mriqc,0.0070336338999999,mriqc,aqi
48171,mriqc,0.0172892435714285,mriqc,aqi
48172,mriqc,0.0040643224,mriqc,aqi
48173,mriqc,0.0047387199,mriqc,aqi
48174,mriqc,0.00436141485,mriqc,aqi
48175,mriqc,0.00996973535,mriqc,aqi
48176,mriqc,0.0058321016,mriqc,aqi
48177,mriqc,0.0088848273499999,mriqc,aqi
48178,mriqc,0.0083762892999999,mriqc,aqi
48179,mriqc,0.0061234559499999,mriqc,aqi
48180,mriqc,0.0097805208999999,mriqc,aqi
48181,mriqc,0.00866423775,mriqc,aqi
48182,mriqc,0.00551223115,mriqc,aqi
48183,mriqc,0.0065247324499999,mriqc,aqi
48184,mriqc,0.01031391725,mriqc,aqi
48185,mriqc,0.0064776236999999,mriqc,aqi
48186,mriqc,0.0083818156,mriqc,aqi
48187,mriqc,0.0068413326499999,mriqc,aqi
48188,mriqc,0.00953069535,mriqc,aqi
48189,mriqc,0.0106318141,mriqc,aqi
48190,mriqc,0.00907952545,mriqc,aqi
48191,mriqc,0.0043041565,mriqc,aqi
48192,mriqc,0.00607153215,mriqc,aqi
48193,mriqc,0.0082852663,mriqc,aqi
48194,mriqc,0.0067900805,mriqc,aqi
48195,mriqc,0.0067618428,mriqc,aqi
48196,mriqc,0.00422159445,mriqc,aqi
48197,mriqc,0.0076830221,mriqc,aqi
48198,mriqc,0.00424021525,mriqc,aqi
48199,mriqc,0.00836424635,mriqc,aqi
48200,mriqc,0.00436141485,mriqc,aqi
48201,mriqc,0.0040643224,mriqc,aqi
48202,mriqc,0.00919421835,mriqc,aqi
48203,mriqc,0.00529910685,mriqc,aqi
48204,mriqc,0.0082852663,mriqc,aqi
48205,mriqc,0.0075953462499999,mriqc,aqi
48206,mriqc,0.0076830221,mriqc,aqi
48207,mriqc,0.00621267505,mriqc,aqi
48208,mriqc,0.0194734386999999,mriqc,aqi
48209,mriqc,0.0057197206499999,mriqc,aqi
48210,mriqc,0.00529910685,mriqc,aqi
48211,mriqc,0.0172892435714285,mriqc,aqi
48212,mriqc,0.00713792725,mriqc,aqi
48213,mriqc,0.0069701218499999,mriqc,aqi
48214,mriqc,0.0060505941,mriqc,aqi
48215,mriqc,0.0092631695,mriqc,aqi
48216,mriqc,0.00713792725,mriqc,aqi
48217,mriqc,0.00687114425,mriqc,aqi
48218,mriqc,0.007370687,mriqc,aqi
48219,mriqc,0.0089024313,mriqc,aqi
48220,mriqc,0.0070336338999999,mriqc,aqi
48221,mriqc,0.0088848273499999,mriqc,aqi
48222,mriqc,0.00690017545,mriqc,aqi
48223,mriqc,0.0093707037,mriqc,aqi
48224,mriqc,0.00687114425,mriqc,aqi
48225,mriqc,0.00996973535,mriqc,aqi
48226,mriqc,0.0060505941,mriqc,aqi
48227,mriqc,0.0083762892999999,mriqc,aqi
48228,mriqc,0.0069701218499999,mriqc,aqi
48229,mriqc,0.0205787473,mriqc,aqi
48230,mriqc,0.0061755984499999,mriqc,aqi
48231,mriqc,0.0092631695,mriqc,aqi
48232,mriqc,0.00690017545,mriqc,aqi
48233,mriqc,0.0061755984499999,mriqc,aqi
48234,mriqc,0.0054560784,mriqc,aqi
48235,mriqc,0.00878615175,mriqc,aqi
48236,mriqc,0.0063701078,mriqc,aqi
48237,mriqc,0.0053108799,mriqc,aqi
48238,mriqc,0.00926865555,mriqc,aqi
48239,mriqc,0.0085749739999999,mriqc,aqi
48240,mriqc,0.0063701078,mriqc,aqi
48241,mriqc,0.0121923899999999,mriqc,aqi
48242,mriqc,0.0085749739999999,mriqc,aqi
48243,mriqc,0.0121923899999999,mriqc,aqi
48244,mriqc,0.00604061945,mriqc,aqi
48245,mriqc,0.00531793485,mriqc,aqi
48246,mriqc,0.008024349,mriqc,aqi
48247,mriqc,0.0115730106999999,mriqc,aqi
48248,mriqc,0.00531793485,mriqc,aqi
48249,mriqc,0.0065322706,mriqc,aqi
48250,mriqc,0.0093558846999999,mriqc,aqi
48251,mriqc,0.0051931166,mriqc,aqi
48252,mriqc,0.00604061945,mriqc,aqi
48253,mriqc,0.0062507134,mriqc,aqi
48254,mriqc,0.0073545147,mriqc,aqi
48255,mriqc,0.00755138335,mriqc,aqi
48256,mriqc,0.0068079075999999,mriqc,aqi
48257,mriqc,0.0065322706,mriqc,aqi
48258,mriqc,0.0050301131,mriqc,aqi
48259,mriqc,0.0051931166,mriqc,aqi
48260,mriqc,0.011678793,mriqc,aqi
48261,mriqc,0.0049410401,mriqc,aqi
48262,mriqc,0.0062507134,mriqc,aqi
48263,mriqc,0.00690781335,mriqc,aqi
48264,mriqc,0.00665602295,mriqc,aqi
48265,mriqc,0.00542868945,mriqc,aqi
48266,mriqc,0.0073545147,mriqc,aqi
48267,mriqc,0.00842039615,mriqc,aqi
48268,mriqc,0.0052321489999999,mriqc,aqi
48269,mriqc,0.0050301131,mriqc,aqi
48270,mriqc,0.00662603125,mriqc,aqi
48271,mriqc,0.01031391725,mriqc,aqi
48272,mriqc,0.00620278285,mriqc,aqi
48273,mriqc,0.00836424635,mriqc,aqi
48274,mriqc,0.0049410401,mriqc,aqi
48275,mriqc,0.0146726924,mriqc,aqi
48276,mriqc,0.007370687,mriqc,aqi
48277,mriqc,0.0205787473,mriqc,aqi
48278,mriqc,0.0087652593,mriqc,aqi
48279,mriqc,0.0078020884999999,mriqc,aqi
48280,mriqc,0.00926865555,mriqc,aqi
48281,mriqc,0.0093558846999999,mriqc,aqi
48282,mriqc,0.0149464124,mriqc,aqi
48283,mriqc,0.011678793,mriqc,aqi
48284,mriqc,0.00665602295,mriqc,aqi
48285,mriqc,0.0156546539,mriqc,aqi
48286,mriqc,0.0044591082,mriqc,aqi
48287,mriqc,0.00662603125,mriqc,aqi
48288,mriqc,0.0057104183999999,mriqc,aqi
48289,mriqc,0.0068867999499999,mriqc,aqi
48290,mriqc,0.01290428475,mriqc,aqi
48291,mriqc,0.0075667654999999,mriqc,aqi
48292,mriqc,0.0075717621,mriqc,aqi
48293,mriqc,0.005244141,mriqc,aqi
48294,mriqc,0.0055618229,mriqc,aqi
48295,mriqc,0.0070420497,mriqc,aqi
48296,mriqc,0.00671298895,mriqc,aqi
48297,mriqc,0.00613318875,mriqc,aqi
48298,mriqc,0.00719678195,mriqc,aqi
48299,mriqc,0.0146726924,mriqc,aqi
48300,mriqc,0.0149464124,mriqc,aqi
48301,mriqc,0.0068473779,mriqc,aqi
48302,mriqc,0.00670300925,mriqc,aqi
48303,mriqc,0.0044472290361445,mriqc,aqi
48304,mriqc,0.0058321016,mriqc,aqi
48305,mriqc,0.0057946660499999,mriqc,aqi
48306,mriqc,0.01006360155,mriqc,aqi
48307,mriqc,0.0055618229,mriqc,aqi
48308,mriqc,0.00645125505,mriqc,aqi
48309,mriqc,0.0156546539,mriqc,aqi
48310,mriqc,0.0046183014,mriqc,aqi
48311,mriqc,0.00664133865,mriqc,aqi
48312,mriqc,0.00794382145,mriqc,aqi
48313,mriqc,0.00671298895,mriqc,aqi
48314,mriqc,0.00578636155,mriqc,aqi
48315,mriqc,0.0067618428,mriqc,aqi
48316,mriqc,0.0058321016,mriqc,aqi
48317,mriqc,0.0089024313,mriqc,aqi
48318,mriqc,0.0103678287,mriqc,aqi
48319,mriqc,0.0067618428,mriqc,aqi
48320,mriqc,0.01186746035,mriqc,aqi
48321,mriqc,0.00915442725,mriqc,aqi
48322,mriqc,0.00878615175,mriqc,aqi
48323,mriqc,0.0091009519,mriqc,aqi
48324,mriqc,0.00546539845,mriqc,aqi
48325,mriqc,0.0089024313,mriqc,aqi
48326,mriqc,0.0115730106999999,mriqc,aqi
48327,mriqc,0.0062970821999999,mriqc,aqi
48328,mriqc,0.00506762005,mriqc,aqi
48329,mriqc,0.0043069356,mriqc,aqi
48330,mriqc,0.0068079075999999,mriqc,aqi
48331,mriqc,0.00558780495,mriqc,aqi
48332,mriqc,0.0060276981499999,mriqc,aqi
48333,mriqc,0.0070902091,mriqc,aqi
48334,mriqc,0.00842039615,mriqc,aqi
48335,mriqc,0.00498683275,mriqc,aqi
48336,mriqc,0.00690781335,mriqc,aqi
48337,mriqc,0.00878615175,mriqc,aqi
48338,mriqc,0.0115730106999999,mriqc,aqi
48339,mriqc,0.00637142935,mriqc,aqi
48340,mriqc,0.0052321489999999,mriqc,aqi
48341,mriqc,0.0068079075999999,mriqc,aqi
48342,mriqc,0.0068003809,mriqc,aqi
48343,mriqc,0.00690781335,mriqc,aqi
48344,mriqc,0.00786166405,mriqc,aqi
48345,mriqc,0.0062537589499999,mriqc,aqi
48346,mriqc,0.0110135172,mriqc,aqi
48347,mriqc,0.00620278285,mriqc,aqi
48348,mriqc,0.0044591082,mriqc,aqi
48349,mriqc,0.0087652593,mriqc,aqi
48350,mriqc,0.0048953626,mriqc,aqi
48351,mriqc,0.01091819875,mriqc,aqi
48352,mriqc,0.00719678195,mriqc,aqi
48353,mriqc,0.0052321489999999,mriqc,aqi
48354,mriqc,0.0075761024,mriqc,aqi
48355,mriqc,0.00579681745,mriqc,aqi
48356,mriqc,0.0057946660499999,mriqc,aqi
48357,mriqc,0.0061566959,mriqc,aqi
48358,mriqc,0.00540528205,mriqc,aqi
48359,mriqc,0.00915442725,mriqc,aqi
48360,mriqc,0.0091659024,mriqc,aqi
48361,mriqc,0.006891769,mriqc,aqi
48362,mriqc,0.0068654723999999,mriqc,aqi
48363,mriqc,0.0141969206999999,mriqc,aqi
48364,mriqc,0.01161861585,mriqc,aqi
48365,mriqc,0.0066011104499999,mriqc,aqi
48366,mriqc,0.0060276981499999,mriqc,aqi
48367,mriqc,0.00786166405,mriqc,aqi
48368,mriqc,0.005049743,mriqc,aqi
48369,mriqc,0.0060773636,mriqc,aqi
48370,mriqc,0.01031391725,mriqc,aqi
48371,mriqc,0.0087652593,mriqc,aqi
48372,mriqc,0.0068832423,mriqc,aqi
48373,mriqc,0.0044591082,mriqc,aqi
48374,mriqc,0.0075761024,mriqc,aqi
48375,mriqc,0.0032176046499999,mriqc,aqi
48376,mriqc,0.00719678195,mriqc,aqi
48377,mriqc,0.0057946660499999,mriqc,aqi
48378,mriqc,0.01293417025,mriqc,aqi
48379,mriqc,0.0101760181,mriqc,aqi
48380,mriqc,0.00563990215,mriqc,aqi
48381,mriqc,0.0061566959,mriqc,aqi
48382,mriqc,0.0141969206999999,mriqc,aqi
48383,mriqc,0.00915442725,mriqc,aqi
48384,mriqc,0.0109615931,mriqc,aqi
48385,mriqc,0.0032176046499999,mriqc,aqi
48386,mriqc,0.00836424635,mriqc,aqi
48387,mriqc,0.0060276981499999,mriqc,aqi
48388,mriqc,0.01009516645,mriqc,aqi
48389,mriqc,0.0101760181,mriqc,aqi
48390,mriqc,0.0121268031,mriqc,aqi
48391,mriqc,0.00858382945,mriqc,aqi
48392,mriqc,0.01210498725,mriqc,aqi
48393,mriqc,0.00563990215,mriqc,aqi
48394,mriqc,0.01106331295,mriqc,aqi
48395,mriqc,0.0097212633,mriqc,aqi
48396,mriqc,0.0121268031,mriqc,aqi
48397,mriqc,0.00808658755,mriqc,aqi
48398,mriqc,0.01176635105,mriqc,aqi
48399,mriqc,0.01106331295,mriqc,aqi
48400,mriqc,0.0110111705,mriqc,aqi
48401,mriqc,0.0071039511,mriqc,aqi
48402,mriqc,0.0110111705,mriqc,aqi
48403,mriqc,0.0074945675999999,mriqc,aqi
48404,mriqc,0.01365190225,mriqc,aqi
48405,mriqc,0.00786166405,mriqc,aqi
48406,mriqc,0.0075761024,mriqc,aqi
48407,mriqc,0.01365190225,mriqc,aqi
48408,mriqc,0.007370687,mriqc,aqi
48409,mriqc,0.0132223578,mriqc,aqi
48410,mriqc,0.0061566959,mriqc,aqi
48411,mriqc,0.0141469751499999,mriqc,aqi
48412,mriqc,0.0066581725,mriqc,aqi
48413,mriqc,0.00922176945,mriqc,aqi
48414,mriqc,0.0141469751499999,mriqc,aqi
48415,mriqc,0.0119319179499999,mriqc,aqi
48416,mriqc,0.00646620415,mriqc,aqi
48417,mriqc,0.0119319179499999,mriqc,aqi
48418,mriqc,0.0114763280999999,mriqc,aqi
48419,mriqc,0.00646620415,mriqc,aqi
48420,mriqc,0.0141969206999999,mriqc,aqi
48421,mriqc,0.0032176046499999,mriqc,aqi
48422,mriqc,0.0114763280999999,mriqc,aqi
48423,mriqc,0.0072752424,mriqc,aqi
48424,mriqc,0.0099477461,mriqc,aqi
48425,mriqc,0.0101760181,mriqc,aqi
48426,mriqc,0.00563990215,mriqc,aqi
48427,mriqc,0.0078947346499999,mriqc,aqi
48428,mriqc,0.0205787473,mriqc,aqi
48429,mriqc,0.0047027330499999,mriqc,aqi
48430,mriqc,0.01720339065,mriqc,aqi
48431,mriqc,0.0053522805,mriqc,aqi
48432,mriqc,0.0099477461,mriqc,aqi
48433,mriqc,0.0121268031,mriqc,aqi
48434,mriqc,0.0065716846,mriqc,aqi
48435,mriqc,0.0079511623499999,mriqc,aqi
48436,mriqc,0.0079511623499999,mriqc,aqi
48437,mriqc,0.00773314385,mriqc,aqi
48438,mriqc,0.0065716846,mriqc,aqi
48439,mriqc,0.00875644495,mriqc,aqi
48440,mriqc,0.00740695995,mriqc,aqi
48441,mriqc,0.01106331295,mriqc,aqi
48442,mriqc,0.01365190225,mriqc,aqi
48443,mriqc,0.0064516810999999,mriqc,aqi
48444,mriqc,0.0068733057,mriqc,aqi
48445,mriqc,0.0110111705,mriqc,aqi
48446,mriqc,0.00773314385,mriqc,aqi
48447,mriqc,0.00875644495,mriqc,aqi
48448,mriqc,0.0087799721,mriqc,aqi
48449,mriqc,0.0060900517,mriqc,aqi
48450,mriqc,0.0087799721,mriqc,aqi
48451,mriqc,0.00926865555,mriqc,aqi
48452,mriqc,0.00721010475,mriqc,aqi
48453,mriqc,0.00571706515,mriqc,aqi
48454,mriqc,0.0126798819,mriqc,aqi
48455,mriqc,0.00863741235,mriqc,aqi
48456,mriqc,0.00279583765,mriqc,aqi
48457,mriqc,0.00279583765,mriqc,aqi
48458,mriqc,0.0083287703,mriqc,aqi
48459,mriqc,0.00721010475,mriqc,aqi
48460,mriqc,0.0119319179499999,mriqc,aqi
48461,mriqc,0.0064357617,mriqc,aqi
48462,mriqc,0.0141469751499999,mriqc,aqi
48463,mriqc,0.0069714719999999,mriqc,aqi
48464,mriqc,0.0067150571,mriqc,aqi
48465,mriqc,0.0069802893499999,mriqc,aqi
48466,mriqc,0.0120455590499999,mriqc,aqi
48467,mriqc,0.0076081128,mriqc,aqi
48468,mriqc,0.0108939504999999,mriqc,aqi
48469,mriqc,0.00646620415,mriqc,aqi
48470,mriqc,0.00863741235,mriqc,aqi
48471,mriqc,0.0057104183999999,mriqc,aqi
48472,mriqc,0.01290428475,mriqc,aqi
48473,mriqc,0.0075667654999999,mriqc,aqi
48474,mriqc,0.005244141,mriqc,aqi
48475,mriqc,0.0075717621,mriqc,aqi
48476,mriqc,0.0068867999499999,mriqc,aqi
48477,mriqc,0.00844657585,mriqc,aqi
48478,mriqc,0.0069714719999999,mriqc,aqi
48479,mriqc,0.00613318875,mriqc,aqi
48480,mriqc,0.0064357617,mriqc,aqi
48481,mriqc,0.0070420497,mriqc,aqi
48482,mriqc,0.0093558846999999,mriqc,aqi
48483,mriqc,0.0099477461,mriqc,aqi
48484,mriqc,0.0065716846,mriqc,aqi
48485,mriqc,0.0114763280999999,mriqc,aqi
48486,mriqc,0.0079511623499999,mriqc,aqi
48487,mriqc,0.00935798735,mriqc,aqi
48488,mriqc,0.0115457397499999,mriqc,aqi
48489,mriqc,0.00571925095,mriqc,aqi
48490,mriqc,0.011207789,mriqc,aqi
48491,mriqc,0.01166610425,mriqc,aqi
48492,mriqc,0.0044472290361445,mriqc,aqi
48493,mriqc,0.0067150571,mriqc,aqi
48494,mriqc,0.01166610425,mriqc,aqi
48495,mriqc,0.00773314385,mriqc,aqi
48496,mriqc,0.00670300925,mriqc,aqi
48497,mriqc,0.00844657585,mriqc,aqi
48498,mriqc,0.0068473779,mriqc,aqi
48499,mriqc,0.00448347295,mriqc,aqi
48500,mriqc,0.0050450455,mriqc,aqi
48501,mriqc,0.0051829241999999,mriqc,aqi
48502,mriqc,0.00875644495,mriqc,aqi
48503,mriqc,0.0057716351,mriqc,aqi
48504,mriqc,0.00645125505,mriqc,aqi
48505,mriqc,0.01006360155,mriqc,aqi
48506,mriqc,0.0042727696,mriqc,aqi
48507,mriqc,0.00448347295,mriqc,aqi
48508,mriqc,0.0096030318,mriqc,aqi
48509,mriqc,0.00676274705,mriqc,aqi
48510,mriqc,0.005244141,mriqc,aqi
48511,mriqc,0.0061873796,mriqc,aqi
48512,mriqc,0.0075717621,mriqc,aqi
48513,mriqc,0.0057104183999999,mriqc,aqi
48514,mriqc,0.01290428475,mriqc,aqi
48515,mriqc,0.0050450455,mriqc,aqi
48516,mriqc,0.0068867999499999,mriqc,aqi
48517,mriqc,0.0075667654999999,mriqc,aqi
48518,mriqc,0.00664133865,mriqc,aqi
48519,mriqc,0.00794382145,mriqc,aqi
48520,mriqc,0.0110183677,mriqc,aqi
48521,mriqc,0.00580675445,mriqc,aqi
48522,mriqc,0.0087799721,mriqc,aqi
48523,mriqc,0.00721010475,mriqc,aqi
48524,mriqc,0.0046183014,mriqc,aqi
48525,mriqc,0.0057505361,mriqc,aqi
48526,mriqc,0.011678793,mriqc,aqi
48527,mriqc,0.0070420497,mriqc,aqi
48528,mriqc,0.00613318875,mriqc,aqi
48529,mriqc,0.0051829241999999,mriqc,aqi
48530,mriqc,0.00578636155,mriqc,aqi
48531,mriqc,0.00930906845,mriqc,aqi
48532,mriqc,0.0057716351,mriqc,aqi
48533,mriqc,0.00822764155,mriqc,aqi
48534,mriqc,0.0103199251,mriqc,aqi
48535,mriqc,0.00279583765,mriqc,aqi
48536,mriqc,0.0102770314,mriqc,aqi
48537,mriqc,0.006864244,mriqc,aqi
48538,mriqc,0.0044472290361445,mriqc,aqi
48539,mriqc,0.0068473779,mriqc,aqi
48540,mriqc,0.0103678287,mriqc,aqi
48541,mriqc,0.00670300925,mriqc,aqi
48542,mriqc,0.0069714719999999,mriqc,aqi
48543,mriqc,0.0072302359499999,mriqc,aqi
48544,mriqc,0.00689874215,mriqc,aqi
48545,mriqc,0.00863741235,mriqc,aqi
48546,mriqc,0.0064357617,mriqc,aqi
48547,mriqc,0.0110183677,mriqc,aqi
48548,mriqc,0.00396088785,mriqc,aqi
48549,mriqc,0.0096030318,mriqc,aqi
48550,mriqc,0.01186746035,mriqc,aqi
48551,mriqc,0.00481387285,mriqc,aqi
48552,mriqc,0.0085237290999999,mriqc,aqi
48553,mriqc,0.00822764155,mriqc,aqi
48554,mriqc,0.0114504784,mriqc,aqi
48555,mriqc,0.00499636605,mriqc,aqi
48556,mriqc,0.0091009519,mriqc,aqi
48557,mriqc,0.0082770153,mriqc,aqi
48558,mriqc,0.00665602295,mriqc,aqi
48559,mriqc,0.01006360155,mriqc,aqi
48560,mriqc,0.00645125505,mriqc,aqi
48561,mriqc,0.0107506464999999,mriqc,aqi
48562,mriqc,0.0062970821999999,mriqc,aqi
48563,mriqc,0.00506762005,mriqc,aqi
48564,mriqc,0.0067150571,mriqc,aqi
48565,mriqc,0.0043069356,mriqc,aqi
48566,mriqc,0.0102770314,mriqc,aqi
48567,mriqc,0.00961932735,mriqc,aqi
48568,mriqc,0.0046183014,mriqc,aqi
48569,mriqc,0.00794382145,mriqc,aqi
48570,mriqc,0.0070902091,mriqc,aqi
48571,mriqc,0.00664133865,mriqc,aqi
48572,mriqc,0.00498683275,mriqc,aqi
48573,mriqc,0.00558780495,mriqc,aqi
48574,mriqc,0.00844657585,mriqc,aqi
48575,mriqc,0.01166610425,mriqc,aqi
48576,mriqc,0.00448347295,mriqc,aqi
48577,mriqc,0.00637142935,mriqc,aqi
48578,mriqc,0.00396088785,mriqc,aqi
48579,mriqc,0.004969,mriqc,aqi
48580,mriqc,0.0085834865,mriqc,aqi
48581,mriqc,0.0070118742,mriqc,aqi
48582,mriqc,0.0089147585,mriqc,aqi
48583,mriqc,0.0116796499,mriqc,aqi
48584,mriqc,0.00578636155,mriqc,aqi
48585,mriqc,0.00481387285,mriqc,aqi
48586,mriqc,0.0051829241999999,mriqc,aqi
48587,mriqc,0.007427953,mriqc,aqi
48588,mriqc,0.0050450455,mriqc,aqi
48589,mriqc,0.0103833344499999,mriqc,aqi
48590,mriqc,0.00484684375,mriqc,aqi
48591,mriqc,0.00662603125,mriqc,aqi
48592,mriqc,0.0072471846,mriqc,aqi
48593,mriqc,0.0058136357999999,mriqc,aqi
48594,mriqc,0.0103678287,mriqc,aqi
48595,mriqc,0.00961932735,mriqc,aqi
48596,mriqc,0.0068003809,mriqc,aqi
48597,mriqc,0.00499636605,mriqc,aqi
48598,mriqc,0.0046300297,mriqc,aqi
48599,mriqc,0.00937361565,mriqc,aqi
48600,mriqc,0.0090755528,mriqc,aqi
48601,mriqc,0.0110135172,mriqc,aqi
48602,mriqc,0.01186746035,mriqc,aqi
48603,mriqc,0.0057716351,mriqc,aqi
48604,mriqc,0.0070118742,mriqc,aqi
48605,mriqc,0.0062537589499999,mriqc,aqi
48606,mriqc,0.004969,mriqc,aqi
48607,mriqc,0.0096030318,mriqc,aqi
48608,mriqc,0.01461927205,mriqc,aqi
48609,mriqc,0.007017407,mriqc,aqi
48610,mriqc,0.01091819875,mriqc,aqi
48611,mriqc,0.0048953626,mriqc,aqi
48612,mriqc,0.0066420682,mriqc,aqi
48613,mriqc,0.0091009519,mriqc,aqi
48614,mriqc,0.0068356502,mriqc,aqi
48615,mriqc,0.00662128945,mriqc,aqi
48616,mriqc,0.00822764155,mriqc,aqi
48617,mriqc,0.00961969235,mriqc,aqi
48618,mriqc,0.0110183677,mriqc,aqi
48619,mriqc,0.0064218853,mriqc,aqi
48620,mriqc,0.0043069356,mriqc,aqi
48621,mriqc,0.0062970821999999,mriqc,aqi
48622,mriqc,0.00506762005,mriqc,aqi
48623,mriqc,0.0085834865,mriqc,aqi
48624,mriqc,0.0060257059,mriqc,aqi
48625,mriqc,0.0146726924,mriqc,aqi
48626,mriqc,0.00579681745,mriqc,aqi
48627,mriqc,0.0103833344499999,mriqc,aqi
48628,mriqc,0.0076154827,mriqc,aqi
48629,mriqc,0.0070902091,mriqc,aqi
48630,mriqc,0.00558780495,mriqc,aqi
48631,mriqc,0.0074996343499999,mriqc,aqi
48632,mriqc,0.00498683275,mriqc,aqi
48633,mriqc,0.0149464124,mriqc,aqi
48634,mriqc,0.00540528205,mriqc,aqi
48635,mriqc,0.009825028,mriqc,aqi
48636,mriqc,0.00937361565,mriqc,aqi
48637,mriqc,0.00396088785,mriqc,aqi
48638,mriqc,0.0087507523,mriqc,aqi
48639,mriqc,0.007427953,mriqc,aqi
48640,mriqc,0.0102770314,mriqc,aqi
48641,mriqc,0.00789269625,mriqc,aqi
48642,mriqc,0.00637142935,mriqc,aqi
48643,mriqc,0.0091659024,mriqc,aqi
48644,mriqc,0.0156546539,mriqc,aqi
48645,mriqc,0.00832446715,mriqc,aqi
48646,mriqc,0.006891769,mriqc,aqi
48647,mriqc,0.0071855075,mriqc,aqi
48648,mriqc,0.00499636605,mriqc,aqi
48649,mriqc,0.0106612747,mriqc,aqi
48650,mriqc,0.00481387285,mriqc,aqi
48651,mriqc,0.00903077755,mriqc,aqi
48652,mriqc,0.0068654723999999,mriqc,aqi
48653,mriqc,0.005049743,mriqc,aqi
48654,mriqc,0.0076067486,mriqc,aqi
48655,mriqc,0.0055618229,mriqc,aqi
48656,mriqc,0.0060773636,mriqc,aqi
48657,mriqc,0.0046300297,mriqc,aqi
48658,mriqc,0.0102939033,mriqc,aqi
48659,mriqc,0.0068832423,mriqc,aqi
48660,mriqc,0.0044696842999999,mriqc,aqi
48661,mriqc,0.0071071661499999,mriqc,aqi
48662,mriqc,0.0068003809,mriqc,aqi
48663,mriqc,0.00961969235,mriqc,aqi
48664,mriqc,0.0060257059,mriqc,aqi
48665,mriqc,0.00864266595,mriqc,aqi
48666,mriqc,0.0110135172,mriqc,aqi
48667,mriqc,0.0066328762499999,mriqc,aqi
48668,mriqc,0.00720647975,mriqc,aqi
48669,mriqc,0.00961932735,mriqc,aqi
48670,mriqc,0.0076154827,mriqc,aqi
48671,mriqc,0.0063317585,mriqc,aqi
48672,mriqc,0.0078524617,mriqc,aqi
48673,mriqc,0.00671298895,mriqc,aqi
48674,mriqc,0.01293417025,mriqc,aqi
48675,mriqc,0.01091819875,mriqc,aqi
48676,mriqc,0.0055369830499999,mriqc,aqi
48677,mriqc,0.0062537589499999,mriqc,aqi
48678,mriqc,0.004969,mriqc,aqi
48679,mriqc,0.0085834865,mriqc,aqi
48680,mriqc,0.01009516645,mriqc,aqi
48681,mriqc,0.00840248295,mriqc,aqi
48682,mriqc,0.0070118742,mriqc,aqi
48683,mriqc,0.0109615931,mriqc,aqi
48684,mriqc,0.0058321016,mriqc,aqi
48685,mriqc,0.00789269625,mriqc,aqi
48686,mriqc,0.0067618428,mriqc,aqi
48687,mriqc,0.00666920615,mriqc,aqi
48688,mriqc,0.0071125798,mriqc,aqi
48689,mriqc,0.00707632705,mriqc,aqi
48690,mriqc,0.0080840555,mriqc,aqi
48691,mriqc,0.00832446715,mriqc,aqi
