,compare,gsr_x,task,data type
34824,mriqc,-0.0353427976369857,mriqc,gsr_x
34825,mriqc,-0.0085170892998576,mriqc,gsr_x
34826,mriqc,-0.0086311986669898,mriqc,gsr_x
34827,mriqc,-0.0119800083339214,mriqc,gsr_x
34828,mriqc,-0.0142636839300394,mriqc,gsr_x
34829,mriqc,-0.0171892717480659,mriqc,gsr_x
34830,mriqc,-0.0202929191291332,mriqc,gsr_x
34831,mriqc,-0.0108392238616943,mriqc,gsr_x
34832,mriqc,-0.0072997622191905,mriqc,gsr_x
34833,mriqc,-0.0236026979982852,mriqc,gsr_x
34834,mriqc,-0.0253692120313644,mriqc,gsr_x
34835,mriqc,-0.0239954367280006,mriqc,gsr_x
34836,mriqc,-0.0338398069143295,mriqc,gsr_x
34837,mriqc,-0.0213427674025297,mriqc,gsr_x
34838,mriqc,-0.0290258880704641,mriqc,gsr_x
34839,mriqc,-0.021233694627881,mriqc,gsr_x
34840,mriqc,-0.0027862994465976,mriqc,gsr_x
34841,mriqc,-0.0099046360701322,mriqc,gsr_x
34842,mriqc,-0.0263001956045627,mriqc,gsr_x
34843,mriqc,-0.0061696958728134,mriqc,gsr_x
34844,mriqc,-0.0167419724166393,mriqc,gsr_x
34845,mriqc,-0.0072991652414202,mriqc,gsr_x
34846,mriqc,-0.0117560643702745,mriqc,gsr_x
34847,mriqc,-0.0563000403344631,mriqc,gsr_x
34848,mriqc,0.0026613967493176,mriqc,gsr_x
34849,mriqc,-0.0026955972425639,mriqc,gsr_x
34850,mriqc,-0.0084264120087027,mriqc,gsr_x
34851,mriqc,-0.0003053237160202,mriqc,gsr_x
34852,mriqc,-0.0080816801637411,mriqc,gsr_x
34853,mriqc,-0.008774509653449,mriqc,gsr_x
34854,mriqc,-0.0165170282125473,mriqc,gsr_x
34855,mriqc,0.0059374971315264,mriqc,gsr_x
34856,mriqc,-0.0206647049635648,mriqc,gsr_x
34857,mriqc,-0.0145404478535056,mriqc,gsr_x
34858,mriqc,-0.0238561984151601,mriqc,gsr_x
34859,mriqc,-0.0013825501082465,mriqc,gsr_x
34860,mriqc,-0.0231564864516258,mriqc,gsr_x
34861,mriqc,-0.0133599499240517,mriqc,gsr_x
34862,mriqc,-0.0211219731718301,mriqc,gsr_x
34863,mriqc,-0.0126202786341309,mriqc,gsr_x
34864,mriqc,-0.0087038734927773,mriqc,gsr_x
34865,mriqc,-0.0016550617292523,mriqc,gsr_x
34866,mriqc,0.0002930460032075,mriqc,gsr_x
34867,mriqc,-0.0133394440636038,mriqc,gsr_x
34868,mriqc,-0.0164900906383991,mriqc,gsr_x
34869,mriqc,-0.0105588352307677,mriqc,gsr_x
34870,mriqc,-0.0271333679556846,mriqc,gsr_x
34871,mriqc,-0.0095441816374659,mriqc,gsr_x
34872,mriqc,-0.0361797846853733,mriqc,gsr_x
34873,mriqc,-0.0243807900696992,mriqc,gsr_x
34874,mriqc,0.0068079745396971,mriqc,gsr_x
34875,mriqc,-0.0151551263406872,mriqc,gsr_x
34876,mriqc,-0.003360932925716,mriqc,gsr_x
34877,mriqc,-0.0153506761416792,mriqc,gsr_x
34878,mriqc,-0.0116423536092042,mriqc,gsr_x
34879,mriqc,-0.0165286120027303,mriqc,gsr_x
34880,mriqc,-0.0089030629023909,mriqc,gsr_x
34881,mriqc,-0.0208434592932462,mriqc,gsr_x
34882,mriqc,-0.0218026619404554,mriqc,gsr_x
34883,mriqc,-0.0054207453504204,mriqc,gsr_x
34884,mriqc,-0.0126685425639152,mriqc,gsr_x
34885,mriqc,-0.0173997711390256,mriqc,gsr_x
34886,mriqc,-0.0072501264512538,mriqc,gsr_x
34887,mriqc,-0.0132774338126182,mriqc,gsr_x
34888,mriqc,-0.0093910312280058,mriqc,gsr_x
34889,mriqc,-0.0134446900337934,mriqc,gsr_x
34890,mriqc,-0.0202816370874643,mriqc,gsr_x
34891,mriqc,-0.0202547442167997,mriqc,gsr_x
34892,mriqc,-0.0173871219158172,mriqc,gsr_x
34893,mriqc,-0.0036649317480623,mriqc,gsr_x
34894,mriqc,-0.0202770642936229,mriqc,gsr_x
34895,mriqc,-0.0163668449968099,mriqc,gsr_x
34896,mriqc,-0.0069648236967623,mriqc,gsr_x
34897,mriqc,-0.0060117705725133,mriqc,gsr_x
34898,mriqc,-0.0084146494045853,mriqc,gsr_x
34899,mriqc,-0.0233205594122409,mriqc,gsr_x
34900,mriqc,-0.020077621564269,mriqc,gsr_x
34901,mriqc,-0.0050200247205793,mriqc,gsr_x
34902,mriqc,-0.0226437635719776,mriqc,gsr_x
34903,mriqc,-0.0210964903235435,mriqc,gsr_x
34904,mriqc,-0.0184549409896135,mriqc,gsr_x
34905,mriqc,-0.0128221288323402,mriqc,gsr_x
34906,mriqc,-0.0149702299386262,mriqc,gsr_x
34907,mriqc,-0.0195391923189163,mriqc,gsr_x
34908,mriqc,-0.016744315624237,mriqc,gsr_x
34909,mriqc,-0.0127401202917099,mriqc,gsr_x
34910,mriqc,-0.0183218754827976,mriqc,gsr_x
34911,mriqc,-0.0169922299683094,mriqc,gsr_x
34912,mriqc,-0.0155444080010056,mriqc,gsr_x
34913,mriqc,-0.0214224867522716,mriqc,gsr_x
34914,mriqc,-0.0056015341542661,mriqc,gsr_x
34915,mriqc,-0.0242163352668285,mriqc,gsr_x
34916,mriqc,-0.0224886238574981,mriqc,gsr_x
34917,mriqc,-0.0229562576860189,mriqc,gsr_x
34918,mriqc,-0.017313489690423,mriqc,gsr_x
34919,mriqc,-0.0040392219088971,mriqc,gsr_x
34920,mriqc,-0.035312607884407,mriqc,gsr_x
34921,mriqc,-0.0103780245408415,mriqc,gsr_x
34922,mriqc,-0.0161141008138656,mriqc,gsr_x
34923,mriqc,-0.0225627832114696,mriqc,gsr_x
34924,mriqc,-0.0222708918154239,mriqc,gsr_x
34925,mriqc,-0.0027820800896734,mriqc,gsr_x
34926,mriqc,-0.0176280662417411,mriqc,gsr_x
34927,mriqc,-0.0026652093511074,mriqc,gsr_x
34928,mriqc,-0.0179348215460777,mriqc,gsr_x
34929,mriqc,-0.0146107990294694,mriqc,gsr_x
34930,mriqc,-0.0198790617287158,mriqc,gsr_x
34931,mriqc,-0.0148696871474385,mriqc,gsr_x
34932,mriqc,-0.0139472056180238,mriqc,gsr_x
34933,mriqc,-0.0173514243215322,mriqc,gsr_x
34934,mriqc,-0.0269912667572498,mriqc,gsr_x
34935,mriqc,-0.0159757882356643,mriqc,gsr_x
34936,mriqc,-0.0116571020334959,mriqc,gsr_x
34937,mriqc,-0.0117908455431461,mriqc,gsr_x
34938,mriqc,-0.0001258309348486,mriqc,gsr_x
34939,mriqc,-0.0175485126674175,mriqc,gsr_x
34940,mriqc,-0.0147591065615415,mriqc,gsr_x
34941,mriqc,-0.0108380066230893,mriqc,gsr_x
34942,mriqc,-0.0184516254812479,mriqc,gsr_x
34943,mriqc,-0.0118996948003768,mriqc,gsr_x
34944,mriqc,-0.0105001917108893,mriqc,gsr_x
34945,mriqc,-0.022057706490159,mriqc,gsr_x
34946,mriqc,-0.015974748879671,mriqc,gsr_x
34947,mriqc,-0.0092402268201112,mriqc,gsr_x
34948,mriqc,-0.0076217418536543,mriqc,gsr_x
34949,mriqc,-0.0198447350412607,mriqc,gsr_x
34950,mriqc,-0.0007062479271553,mriqc,gsr_x
34951,mriqc,-0.0229843072593212,mriqc,gsr_x
34952,mriqc,-0.012215469032526,mriqc,gsr_x
34953,mriqc,-0.0159482955932617,mriqc,gsr_x
34954,mriqc,-0.0132853696122765,mriqc,gsr_x
34955,mriqc,-0.0292013064026832,mriqc,gsr_x
34956,mriqc,-0.0204351413995027,mriqc,gsr_x
34957,mriqc,-0.0203587431460618,mriqc,gsr_x
34958,mriqc,-0.0176617857068777,mriqc,gsr_x
34959,mriqc,-0.0238455589860677,mriqc,gsr_x
34960,mriqc,0.0015939427539706,mriqc,gsr_x
34961,mriqc,-0.0102996695786714,mriqc,gsr_x
34962,mriqc,-0.0164328794926404,mriqc,gsr_x
34963,mriqc,-0.024932537227869,mriqc,gsr_x
34964,mriqc,-0.0044675995595753,mriqc,gsr_x
34965,mriqc,-0.0060059623792767,mriqc,gsr_x
34966,mriqc,-0.0130302049219608,mriqc,gsr_x
34967,mriqc,-0.0148452334105968,mriqc,gsr_x
34968,mriqc,-0.0328254401683807,mriqc,gsr_x
34969,mriqc,-0.0004096027405466,mriqc,gsr_x
34970,mriqc,-0.0050992211326956,mriqc,gsr_x
34971,mriqc,-0.0164741557091474,mriqc,gsr_x
34972,mriqc,-0.0220737997442483,mriqc,gsr_x
34973,mriqc,-0.0013060781639069,mriqc,gsr_x
34974,mriqc,-0.0132994838058948,mriqc,gsr_x
34975,mriqc,-0.0136213432997465,mriqc,gsr_x
34976,mriqc,-0.0163624510169029,mriqc,gsr_x
34977,mriqc,-0.0100685562938451,mriqc,gsr_x
34978,mriqc,-0.0241329241544008,mriqc,gsr_x
34979,mriqc,-0.0189876835793256,mriqc,gsr_x
34980,mriqc,-0.0179145038127899,mriqc,gsr_x
34981,mriqc,-0.0254137963056564,mriqc,gsr_x
34982,mriqc,-0.0207800436764955,mriqc,gsr_x
34983,mriqc,0.0001004430159809,mriqc,gsr_x
34984,mriqc,-0.0184456594288349,mriqc,gsr_x
34985,mriqc,-0.0196088440716266,mriqc,gsr_x
34986,mriqc,-0.0190832894295454,mriqc,gsr_x
34987,mriqc,-0.009408070705831,mriqc,gsr_x
34988,mriqc,-0.0247350763529539,mriqc,gsr_x
34989,mriqc,-0.0374541617929935,mriqc,gsr_x
34990,mriqc,-0.0163780264556407,mriqc,gsr_x
34991,mriqc,-0.0239301808178424,mriqc,gsr_x
34992,mriqc,-0.0120426435023546,mriqc,gsr_x
34993,mriqc,-0.0164412297308444,mriqc,gsr_x
34994,mriqc,-0.0182531401515007,mriqc,gsr_x
34995,mriqc,-0.0148506788536906,mriqc,gsr_x
34996,mriqc,-0.0160759575664997,mriqc,gsr_x
34997,mriqc,-0.0108413156121969,mriqc,gsr_x
34998,mriqc,-0.0207684449851512,mriqc,gsr_x
34999,mriqc,-0.0133332256227731,mriqc,gsr_x
35000,mriqc,-0.0119786420837044,mriqc,gsr_x
35001,mriqc,-0.0203245673328638,mriqc,gsr_x
35002,mriqc,-0.0137696852907538,mriqc,gsr_x
35003,mriqc,-0.0310788061469793,mriqc,gsr_x
35004,mriqc,-0.0153887551277875,mriqc,gsr_x
35005,mriqc,-0.0212090089917182,mriqc,gsr_x
35006,mriqc,-0.0028940411284565,mriqc,gsr_x
35007,mriqc,-0.0231379643082618,mriqc,gsr_x
35008,mriqc,-0.0164147149771451,mriqc,gsr_x
35009,mriqc,-0.0042405133135616,mriqc,gsr_x
35010,mriqc,-0.0136012900620698,mriqc,gsr_x
35011,mriqc,-0.0115170255303382,mriqc,gsr_x
35012,mriqc,-0.0268458370119333,mriqc,gsr_x
35013,mriqc,-0.0129306772723793,mriqc,gsr_x
35014,mriqc,-0.0040786396712064,mriqc,gsr_x
35015,mriqc,-0.0201347880065441,mriqc,gsr_x
35016,mriqc,-0.0191774107515811,mriqc,gsr_x
35017,mriqc,-0.0319057591259479,mriqc,gsr_x
35018,mriqc,-0.0253305863589048,mriqc,gsr_x
35019,mriqc,-0.0215168632566928,mriqc,gsr_x
35020,mriqc,-0.014045650139451,mriqc,gsr_x
35021,mriqc,-0.0230399221181869,mriqc,gsr_x
35022,mriqc,-0.0197779759764671,mriqc,gsr_x
35023,mriqc,-0.0199428722262382,mriqc,gsr_x
35024,mriqc,-0.017435448244214,mriqc,gsr_x
35025,mriqc,-0.007426087744534,mriqc,gsr_x
35026,mriqc,-0.0148565154522657,mriqc,gsr_x
35027,mriqc,0.0172844249755144,mriqc,gsr_x
35028,mriqc,-0.0159957315772771,mriqc,gsr_x
35029,mriqc,-0.0184908341616392,mriqc,gsr_x
35030,mriqc,-0.0123977325856685,mriqc,gsr_x
35031,mriqc,0.0236738063395023,mriqc,gsr_x
35032,mriqc,-0.0080525539815425,mriqc,gsr_x
35033,mriqc,-0.0164599549025297,mriqc,gsr_x
35034,mriqc,0.0052478667348623,mriqc,gsr_x
35035,mriqc,-0.0477203354239463,mriqc,gsr_x
35036,mriqc,-0.0177972801029682,mriqc,gsr_x
35037,mriqc,-0.0206003915518522,mriqc,gsr_x
35038,mriqc,-0.0279503967612981,mriqc,gsr_x
35039,mriqc,0.0055076885037124,mriqc,gsr_x
35040,mriqc,-0.0065323649905622,mriqc,gsr_x
35041,mriqc,-0.00417111068964,mriqc,gsr_x
35042,mriqc,0.0081794736906886,mriqc,gsr_x
35043,mriqc,-0.0236776005476713,mriqc,gsr_x
35044,mriqc,-0.0312930159270763,mriqc,gsr_x
35045,mriqc,-0.0269217286258935,mriqc,gsr_x
35046,mriqc,-0.0224759075790643,mriqc,gsr_x
35047,mriqc,-0.021422354504466,mriqc,gsr_x
35048,mriqc,-0.0265496093779802,mriqc,gsr_x
35049,mriqc,-0.0271220505237579,mriqc,gsr_x
35050,mriqc,-0.0210099648684263,mriqc,gsr_x
35051,mriqc,-0.0314247049391269,mriqc,gsr_x
35052,mriqc,-0.0089940428733825,mriqc,gsr_x
35053,mriqc,-0.0204447694122791,mriqc,gsr_x
35054,mriqc,-0.037003930658102,mriqc,gsr_x
35055,mriqc,-0.0021321533713489,mriqc,gsr_x
35056,mriqc,-0.0148668894544243,mriqc,gsr_x
35057,mriqc,-0.0159021578729152,mriqc,gsr_x
35058,mriqc,0.0278616417199373,mriqc,gsr_x
35059,mriqc,-0.0119082788005471,mriqc,gsr_x
35060,mriqc,-0.0010596209904178,mriqc,gsr_x
35061,mriqc,-0.0235318634659051,mriqc,gsr_x
35062,mriqc,-0.0101003311574459,mriqc,gsr_x
35063,mriqc,-0.0049195680767297,mriqc,gsr_x
35064,mriqc,-0.0202101897448301,mriqc,gsr_x
35065,mriqc,-0.0109987659379839,mriqc,gsr_x
35066,mriqc,-0.0145053593441843,mriqc,gsr_x
35067,mriqc,-0.0079800663515925,mriqc,gsr_x
35068,mriqc,-0.0282440185546875,mriqc,gsr_x
35069,mriqc,-0.0169698521494865,mriqc,gsr_x
35070,mriqc,-0.0240652654320001,mriqc,gsr_x
35071,mriqc,-0.0032333468552678,mriqc,gsr_x
35072,mriqc,-0.0111377537250518,mriqc,gsr_x
35073,mriqc,-0.0216715671122074,mriqc,gsr_x
35074,mriqc,-0.0147007489576935,mriqc,gsr_x
35075,mriqc,-0.0266093742102384,mriqc,gsr_x
35076,mriqc,0.0055189756676554,mriqc,gsr_x
35077,mriqc,-0.0171698592603206,mriqc,gsr_x
35078,mriqc,-0.0129894213750958,mriqc,gsr_x
35079,mriqc,-0.0135505646467208,mriqc,gsr_x
35080,mriqc,-0.0119683900848031,mriqc,gsr_x
35081,mriqc,-0.0202202182263135,mriqc,gsr_x
35082,mriqc,-0.0145484562963247,mriqc,gsr_x
35083,mriqc,-0.0171504151076078,mriqc,gsr_x
35084,mriqc,-0.028999725356698,mriqc,gsr_x
35085,mriqc,-0.0121541013941168,mriqc,gsr_x
35086,mriqc,-0.0262319277971982,mriqc,gsr_x
35087,mriqc,-0.0145679414272308,mriqc,gsr_x
35088,mriqc,-0.0181742254644632,mriqc,gsr_x
35089,mriqc,-0.00599877955392,mriqc,gsr_x
35090,mriqc,-0.010586523450911,mriqc,gsr_x
35091,mriqc,-0.0001321042800555,mriqc,gsr_x
35092,mriqc,-0.0569398663938045,mriqc,gsr_x
35093,mriqc,-0.0126074878498911,mriqc,gsr_x
35094,mriqc,-0.019150324165821,mriqc,gsr_x
35095,mriqc,-0.0428990572690963,mriqc,gsr_x
35096,mriqc,-0.0189981963485479,mriqc,gsr_x
35097,mriqc,-0.0178200509399175,mriqc,gsr_x
35098,mriqc,-0.0280187055468559,mriqc,gsr_x
35099,mriqc,-0.021198745816946,mriqc,gsr_x
35100,mriqc,-0.0194361619651317,mriqc,gsr_x
35101,mriqc,-0.0139655880630016,mriqc,gsr_x
35102,mriqc,-0.0182644724845886,mriqc,gsr_x
35103,mriqc,-0.0149683877825737,mriqc,gsr_x
35104,mriqc,-0.0146885775029659,mriqc,gsr_x
35105,mriqc,-0.0090355770662426,mriqc,gsr_x
35106,mriqc,-0.0264197513461112,mriqc,gsr_x
35107,mriqc,-0.0067069577053189,mriqc,gsr_x
35108,mriqc,-0.0054914872162044,mriqc,gsr_x
35109,mriqc,-0.0197190269827842,mriqc,gsr_x
35110,mriqc,-0.0188304167240858,mriqc,gsr_x
35111,mriqc,-0.013676593080163,mriqc,gsr_x
35112,mriqc,-0.0246381778270006,mriqc,gsr_x
35113,mriqc,-0.028904115781188,mriqc,gsr_x
35114,mriqc,-0.0202277544885873,mriqc,gsr_x
35115,mriqc,0.0043374025262892,mriqc,gsr_x
35116,mriqc,-0.0217998176813125,mriqc,gsr_x
35117,mriqc,-0.0268173404037952,mriqc,gsr_x
35118,mriqc,-0.0126331690698862,mriqc,gsr_x
35119,mriqc,-0.0186135862022638,mriqc,gsr_x
35120,mriqc,-0.0153922531753778,mriqc,gsr_x
35121,mriqc,-0.0148857561871409,mriqc,gsr_x
35122,mriqc,-0.0289951190352439,mriqc,gsr_x
35123,mriqc,-0.0006065953057259,mriqc,gsr_x
35124,mriqc,-0.0185602083802223,mriqc,gsr_x
35125,mriqc,-0.0130931288003921,mriqc,gsr_x
35126,mriqc,-0.0369733087718486,mriqc,gsr_x
35127,mriqc,-0.0277330949902534,mriqc,gsr_x
35128,mriqc,-0.0144446957856416,mriqc,gsr_x
35129,mriqc,-0.0269603282213211,mriqc,gsr_x
35130,mriqc,-0.0087987640872597,mriqc,gsr_x
35131,mriqc,-0.0183200109750032,mriqc,gsr_x
35132,mriqc,-0.0072063794359564,mriqc,gsr_x
35133,mriqc,-0.019192760810256,mriqc,gsr_x
35134,mriqc,-0.016520220786333,mriqc,gsr_x
35135,mriqc,-0.0124866813421249,mriqc,gsr_x
35136,mriqc,-0.0128930639475584,mriqc,gsr_x
35137,mriqc,-0.0187238603830337,mriqc,gsr_x
35138,mriqc,-0.0241787116974592,mriqc,gsr_x
35139,mriqc,-0.0199861042201519,mriqc,gsr_x
35140,mriqc,-0.0131897954270243,mriqc,gsr_x
35141,mriqc,-0.0191241577267646,mriqc,gsr_x
35142,mriqc,-0.0185615979135036,mriqc,gsr_x
35143,mriqc,-0.0113573940470814,mriqc,gsr_x
35144,mriqc,-0.025529908016324,mriqc,gsr_x
35145,mriqc,-0.0122629599645733,mriqc,gsr_x
35146,mriqc,-0.0180176608264446,mriqc,gsr_x
35147,mriqc,-0.0155778815969824,mriqc,gsr_x
35148,mriqc,-0.0135179609060287,mriqc,gsr_x
35149,mriqc,-0.0119656706228852,mriqc,gsr_x
35150,mriqc,-0.0181377213448286,mriqc,gsr_x
35151,mriqc,-0.0079998988658189,mriqc,gsr_x
35152,mriqc,-0.0158631019294261,mriqc,gsr_x
35153,mriqc,-0.0131176840513944,mriqc,gsr_x
35154,mriqc,-0.0150122111663222,mriqc,gsr_x
35155,mriqc,-0.0055418726988136,mriqc,gsr_x
35156,mriqc,-0.0316984839737415,mriqc,gsr_x
35157,mriqc,-0.0219721458852291,mriqc,gsr_x
35158,mriqc,-0.0239153373986482,mriqc,gsr_x
35159,mriqc,0.0074753183871507,mriqc,gsr_x
35160,mriqc,-0.022548072040081,mriqc,gsr_x
35161,mriqc,-0.0201226100325584,mriqc,gsr_x
35162,mriqc,-0.016900286078453,mriqc,gsr_x
35163,mriqc,-0.0096098203212022,mriqc,gsr_x
35164,mriqc,-0.0185013897716999,mriqc,gsr_x
35165,mriqc,0.0082488749176263,mriqc,gsr_x
35166,mriqc,-0.0074381516315042,mriqc,gsr_x
35167,mriqc,-0.0173623226583004,mriqc,gsr_x
35168,mriqc,-0.0113527365028858,mriqc,gsr_x
35169,mriqc,-0.0117395957931876,mriqc,gsr_x
35170,mriqc,-0.0067148124799132,mriqc,gsr_x
35171,mriqc,-0.0200632289052009,mriqc,gsr_x
35172,mriqc,-0.0029208669438958,mriqc,gsr_x
35173,mriqc,-0.0188343189656734,mriqc,gsr_x
35174,mriqc,-0.0143013661727309,mriqc,gsr_x
35175,mriqc,-0.0289333797991275,mriqc,gsr_x
35176,mriqc,-0.0187417343258857,mriqc,gsr_x
35177,mriqc,-0.0166633054614067,mriqc,gsr_x
35178,mriqc,-0.0137450015172362,mriqc,gsr_x
35179,mriqc,-0.0005892192712053,mriqc,gsr_x
35180,mriqc,-0.0227987859398126,mriqc,gsr_x
35181,mriqc,-0.0205794982612133,mriqc,gsr_x
35182,mriqc,-0.0194603111594915,mriqc,gsr_x
35183,mriqc,-0.010236999951303,mriqc,gsr_x
35184,mriqc,-0.0146268745884299,mriqc,gsr_x
35185,mriqc,-0.0230777151882648,mriqc,gsr_x
35186,mriqc,-0.0200078096240758,mriqc,gsr_x
35187,mriqc,-0.0162044130265712,mriqc,gsr_x
35188,mriqc,-0.009890703484416,mriqc,gsr_x
35189,mriqc,-0.0099353557452559,mriqc,gsr_x
35190,mriqc,-0.0146909868344664,mriqc,gsr_x
35191,mriqc,-0.0148498779162764,mriqc,gsr_x
35192,mriqc,-0.013421238400042,mriqc,gsr_x
35193,mriqc,-0.0171799045056104,mriqc,gsr_x
35194,mriqc,-0.0195860154926776,mriqc,gsr_x
35195,mriqc,-0.024590766057372,mriqc,gsr_x
35196,mriqc,-0.0050178738310933,mriqc,gsr_x
35197,mriqc,-0.0261940527707338,mriqc,gsr_x
35198,mriqc,-0.0077003901824355,mriqc,gsr_x
35199,mriqc,-0.0169179365038871,mriqc,gsr_x
35200,mriqc,-0.0035357389133423,mriqc,gsr_x
35201,mriqc,-0.0171904508024454,mriqc,gsr_x
35202,mriqc,-0.0051821935921907,mriqc,gsr_x
35203,mriqc,-0.020059922710061,mriqc,gsr_x
35204,mriqc,-0.0191207788884639,mriqc,gsr_x
35205,mriqc,-0.0117007438093423,mriqc,gsr_x
35206,mriqc,-0.0081681190058588,mriqc,gsr_x
35207,mriqc,-0.0122713083401322,mriqc,gsr_x
35208,mriqc,-0.0137713756412267,mriqc,gsr_x
35209,mriqc,-0.0030952764209359,mriqc,gsr_x
35210,mriqc,-0.0093047264963388,mriqc,gsr_x
35211,mriqc,0.0055171870626509,mriqc,gsr_x
35212,mriqc,-0.0133250560611486,mriqc,gsr_x
35213,mriqc,-0.0168814472854137,mriqc,gsr_x
35214,mriqc,-0.0185615923255682,mriqc,gsr_x
35215,mriqc,-0.0161584969609975,mriqc,gsr_x
35216,mriqc,-0.0221832804381847,mriqc,gsr_x
35217,mriqc,-0.0161519814282655,mriqc,gsr_x
35218,mriqc,0.0227131675928831,mriqc,gsr_x
35219,mriqc,-0.0376176834106445,mriqc,gsr_x
35220,mriqc,-0.0215559769421815,mriqc,gsr_x
35221,mriqc,-0.0139863146468997,mriqc,gsr_x
35222,mriqc,-0.0175977777689695,mriqc,gsr_x
35223,mriqc,-0.0184685718268156,mriqc,gsr_x
35224,mriqc,-0.0285152718424797,mriqc,gsr_x
35225,mriqc,-0.0231183804571628,mriqc,gsr_x
35226,mriqc,-0.0122870495542883,mriqc,gsr_x
35227,mriqc,-0.0243524983525276,mriqc,gsr_x
35228,mriqc,-0.0242397673428058,mriqc,gsr_x
35229,mriqc,-0.0285546537488698,mriqc,gsr_x
35230,mriqc,-0.0123224379494786,mriqc,gsr_x
35231,mriqc,-0.0179362632334232,mriqc,gsr_x
35232,mriqc,-0.0218915622681379,mriqc,gsr_x
35233,mriqc,-0.0253473427146673,mriqc,gsr_x
35234,mriqc,-0.0340856872498989,mriqc,gsr_x
35235,mriqc,-0.0104932468384504,mriqc,gsr_x
35236,mriqc,-0.0252635665237903,mriqc,gsr_x
35237,mriqc,-0.0118762180209159,mriqc,gsr_x
35238,mriqc,-0.0288272649049758,mriqc,gsr_x
35239,mriqc,-0.0281907729804515,mriqc,gsr_x
35240,mriqc,-0.0295925177633762,mriqc,gsr_x
35241,mriqc,-0.0098534766584634,mriqc,gsr_x
35242,mriqc,-0.0202332437038421,mriqc,gsr_x
35243,mriqc,-0.0205542910844087,mriqc,gsr_x
35244,mriqc,-0.0114298909902572,mriqc,gsr_x
35245,mriqc,-0.0139933843165636,mriqc,gsr_x
35246,mriqc,-0.0237797498703002,mriqc,gsr_x
35247,mriqc,0.0012891045771539,mriqc,gsr_x
35248,mriqc,-0.0069889188744127,mriqc,gsr_x
35249,mriqc,-0.0096106845885515,mriqc,gsr_x
35250,mriqc,-0.014332422055304,mriqc,gsr_x
35251,mriqc,-0.0091993613168597,mriqc,gsr_x
35252,mriqc,-0.0183175988495349,mriqc,gsr_x
35253,mriqc,-0.0062731485813856,mriqc,gsr_x
35254,mriqc,-0.010234048590064,mriqc,gsr_x
35255,mriqc,-0.0146876983344554,mriqc,gsr_x
35256,mriqc,-0.0066587901674211,mriqc,gsr_x
35257,mriqc,-0.0178378708660602,mriqc,gsr_x
35258,mriqc,-0.0044766119681298,mriqc,gsr_x
35259,mriqc,-0.0186929386109113,mriqc,gsr_x
35260,mriqc,-0.0145943267270922,mriqc,gsr_x
35261,mriqc,-0.0133879510685801,mriqc,gsr_x
35262,mriqc,-0.012928644195199,mriqc,gsr_x
35263,mriqc,-0.0079011609777808,mriqc,gsr_x
35264,mriqc,0.0128597021102905,mriqc,gsr_x
35265,mriqc,-0.0171649549156427,mriqc,gsr_x
35266,mriqc,-0.018298901617527,mriqc,gsr_x
35267,mriqc,-0.0103365266695618,mriqc,gsr_x
35268,mriqc,-0.0144539708271622,mriqc,gsr_x
35269,mriqc,-0.0084761772304773,mriqc,gsr_x
35270,mriqc,-0.0181179512292146,mriqc,gsr_x
35271,mriqc,-0.0135763958096504,mriqc,gsr_x
35272,mriqc,-0.0185502301901578,mriqc,gsr_x
35273,mriqc,-0.0131475571542978,mriqc,gsr_x
35274,mriqc,-0.0113984383642673,mriqc,gsr_x
35275,mriqc,-0.017524754628539,mriqc,gsr_x
35276,mriqc,-0.0150643102824687,mriqc,gsr_x
35277,mriqc,0.0132128223776817,mriqc,gsr_x
35278,mriqc,-0.0120698567479848,mriqc,gsr_x
35279,mriqc,-0.0049281367100775,mriqc,gsr_x
35280,mriqc,-0.0147834047675132,mriqc,gsr_x
35281,mriqc,-0.0098760379478335,mriqc,gsr_x
35282,mriqc,-0.0022497181780636,mriqc,gsr_x
35283,mriqc,-0.0020534202922135,mriqc,gsr_x
35284,mriqc,-0.0012182680657133,mriqc,gsr_x
35285,mriqc,-0.0024977878201752,mriqc,gsr_x
35286,mriqc,0.0060424343682825,mriqc,gsr_x
35287,mriqc,-0.0207889825105667,mriqc,gsr_x
35288,mriqc,-0.0026420117355883,mriqc,gsr_x
35289,mriqc,-0.0122935362160205,mriqc,gsr_x
35290,mriqc,-0.0190988648682832,mriqc,gsr_x
35291,mriqc,0.0063843680545687,mriqc,gsr_x
35292,mriqc,-0.0050191632471978,mriqc,gsr_x
35293,mriqc,-0.0247751399874687,mriqc,gsr_x
35294,mriqc,-0.0011852014577016,mriqc,gsr_x
35295,mriqc,-0.0015760569367557,mriqc,gsr_x
35296,mriqc,-0.0173237416893243,mriqc,gsr_x
35297,mriqc,-0.0310689806938171,mriqc,gsr_x
35298,mriqc,0.0204236321151256,mriqc,gsr_x
35299,mriqc,-0.0228316187858581,mriqc,gsr_x
35300,mriqc,0.0047785779461264,mriqc,gsr_x
35301,mriqc,-0.0103399297222495,mriqc,gsr_x
35302,mriqc,0.0057276394218206,mriqc,gsr_x
35303,mriqc,-0.006357972510159,mriqc,gsr_x
35304,mriqc,-0.019504178315401,mriqc,gsr_x
35305,mriqc,-0.0031470207031816,mriqc,gsr_x
35306,mriqc,-0.0058057052083313,mriqc,gsr_x
35307,mriqc,-0.0229136385023593,mriqc,gsr_x
