,compare,fd_mean,task,data type
44233,mriqc,0.1041271078210685,mriqc,fd_mean
44234,mriqc,0.2372054237773203,mriqc,fd_mean
44235,mriqc,0.4415798415184536,mriqc,fd_mean
44236,mriqc,0.4781323379196722,mriqc,fd_mean
44237,mriqc,0.2472732602466753,mriqc,fd_mean
44238,mriqc,0.1467695161170872,mriqc,fd_mean
44239,mriqc,0.1482989518191601,mriqc,fd_mean
44240,mriqc,0.1740626080911232,mriqc,fd_mean
44241,mriqc,0.4183249406713046,mriqc,fd_mean
44242,mriqc,0.2062409413333635,mriqc,fd_mean
44243,mriqc,0.1152808222671524,mriqc,fd_mean
44244,mriqc,0.7231472078442354,mriqc,fd_mean
44245,mriqc,0.4048464235124508,mriqc,fd_mean
44246,mriqc,0.2743676718124898,mriqc,fd_mean
44247,mriqc,0.1389311475705853,mriqc,fd_mean
44248,mriqc,0.0778566505957741,mriqc,fd_mean
44249,mriqc,0.3129562594775307,mriqc,fd_mean
44250,mriqc,0.5375133964231394,mriqc,fd_mean
44251,mriqc,0.3801793055259721,mriqc,fd_mean
44252,mriqc,0.1357434589234243,mriqc,fd_mean
44253,mriqc,0.0848749018449496,mriqc,fd_mean
44254,mriqc,0.3044439849628187,mriqc,fd_mean
44255,mriqc,0.2256889262781343,mriqc,fd_mean
44256,mriqc,0.2391837479524493,mriqc,fd_mean
44257,mriqc,0.4276458856292474,mriqc,fd_mean
44258,mriqc,0.2455628399501432,mriqc,fd_mean
44259,mriqc,0.2282598803332577,mriqc,fd_mean
44260,mriqc,0.2035975668925473,mriqc,fd_mean
44261,mriqc,0.2494613214702224,mriqc,fd_mean
44262,mriqc,0.2143687008088186,mriqc,fd_mean
44263,mriqc,0.1955964592005181,mriqc,fd_mean
44264,mriqc,0.3496289866420352,mriqc,fd_mean
44265,mriqc,0.1158782185516141,mriqc,fd_mean
44266,mriqc,0.3862790450912353,mriqc,fd_mean
44267,mriqc,0.274098825222321,mriqc,fd_mean
44268,mriqc,0.3415152815199233,mriqc,fd_mean
44269,mriqc,0.0859448041783436,mriqc,fd_mean
44270,mriqc,0.3927204554710811,mriqc,fd_mean
44271,mriqc,0.4431961343888901,mriqc,fd_mean
44272,mriqc,0.437361083494665,mriqc,fd_mean
44273,mriqc,0.1269907472408467,mriqc,fd_mean
44274,mriqc,0.181865494350314,mriqc,fd_mean
44275,mriqc,0.7980645337591682,mriqc,fd_mean
44276,mriqc,0.3363227502876017,mriqc,fd_mean
44277,mriqc,0.5409310182576894,mriqc,fd_mean
44278,mriqc,0.556213959162015,mriqc,fd_mean
44279,mriqc,0.1233456396212659,mriqc,fd_mean
44280,mriqc,0.2142007485155114,mriqc,fd_mean
44281,mriqc,0.2472732602466753,mriqc,fd_mean
44282,mriqc,0.3693714246282258,mriqc,fd_mean
44283,mriqc,0.1825427811642928,mriqc,fd_mean
44284,mriqc,0.3969762897088005,mriqc,fd_mean
44285,mriqc,0.1040808032970268,mriqc,fd_mean
44286,mriqc,0.1993791880022818,mriqc,fd_mean
44287,mriqc,0.0778566505957741,mriqc,fd_mean
44288,mriqc,0.1745339303976762,mriqc,fd_mean
44289,mriqc,1.0832171319923918,mriqc,fd_mean
44290,mriqc,0.465111656736306,mriqc,fd_mean
44291,mriqc,0.1578935323947284,mriqc,fd_mean
44292,mriqc,0.1158782185516141,mriqc,fd_mean
44293,mriqc,0.2242669940717268,mriqc,fd_mean
44294,mriqc,0.3047394416119506,mriqc,fd_mean
44295,mriqc,0.1415507128068102,mriqc,fd_mean
44296,mriqc,0.3147317426354196,mriqc,fd_mean
44297,mriqc,0.465111656736306,mriqc,fd_mean
44298,mriqc,0.303706791616729,mriqc,fd_mean
44299,mriqc,0.3712188596532373,mriqc,fd_mean
44300,mriqc,0.174873222009001,mriqc,fd_mean
44301,mriqc,0.359014328837398,mriqc,fd_mean
44302,mriqc,0.5158388554516781,mriqc,fd_mean
44303,mriqc,0.6103537747498993,mriqc,fd_mean
44304,mriqc,0.3179311290859472,mriqc,fd_mean
44305,mriqc,0.1985047308478757,mriqc,fd_mean
44306,mriqc,0.4997949987091946,mriqc,fd_mean
44307,mriqc,0.2311100779799997,mriqc,fd_mean
44308,mriqc,0.163420163048318,mriqc,fd_mean
44309,mriqc,0.4283585055313428,mriqc,fd_mean
44310,mriqc,0.2236904310735969,mriqc,fd_mean
44311,mriqc,0.203379888565321,mriqc,fd_mean
44312,mriqc,0.2177427673884941,mriqc,fd_mean
44313,mriqc,0.1777098453975533,mriqc,fd_mean
44314,mriqc,0.1942683464456645,mriqc,fd_mean
44315,mriqc,0.2060044996755448,mriqc,fd_mean
44316,mriqc,0.3837929282232781,mriqc,fd_mean
44317,mriqc,0.4165668601236177,mriqc,fd_mean
44318,mriqc,0.1382221248793735,mriqc,fd_mean
44319,mriqc,0.5158388554516781,mriqc,fd_mean
44320,mriqc,0.2478052453524569,mriqc,fd_mean
44321,mriqc,0.233105962914127,mriqc,fd_mean
44322,mriqc,0.2740851667009416,mriqc,fd_mean
44323,mriqc,0.4377066384919095,mriqc,fd_mean
44324,mriqc,0.1753354434064807,mriqc,fd_mean
44325,mriqc,0.3877514416705399,mriqc,fd_mean
44326,mriqc,0.5380675751909147,mriqc,fd_mean
44327,mriqc,0.1660465574082218,mriqc,fd_mean
44328,mriqc,0.2784150578085714,mriqc,fd_mean
44329,mriqc,0.3851474017773445,mriqc,fd_mean
44330,mriqc,0.2360197384350573,mriqc,fd_mean
44331,mriqc,0.1838078578454838,mriqc,fd_mean
44332,mriqc,0.2620147339168889,mriqc,fd_mean
44333,mriqc,0.9847914171225596,mriqc,fd_mean
44334,mriqc,0.3444120587706126,mriqc,fd_mean
44335,mriqc,0.2618745323711186,mriqc,fd_mean
44336,mriqc,0.3496289866420352,mriqc,fd_mean
44337,mriqc,0.6301692662793522,mriqc,fd_mean
44338,mriqc,0.2597400395888586,mriqc,fd_mean
44339,mriqc,0.3593515385767046,mriqc,fd_mean
44340,mriqc,0.2880519869835204,mriqc,fd_mean
44341,mriqc,0.5091052275050894,mriqc,fd_mean
44342,mriqc,0.1276183519886199,mriqc,fd_mean
44343,mriqc,0.2384768434311399,mriqc,fd_mean
44344,mriqc,0.2142238516102078,mriqc,fd_mean
44345,mriqc,0.1919505162555246,mriqc,fd_mean
44346,mriqc,0.2852458893822569,mriqc,fd_mean
44347,mriqc,0.113549283403443,mriqc,fd_mean
44348,mriqc,0.2582212940688967,mriqc,fd_mean
44349,mriqc,0.4964452775689093,mriqc,fd_mean
44350,mriqc,0.1838078578454838,mriqc,fd_mean
44351,mriqc,0.4997949987091946,mriqc,fd_mean
44352,mriqc,0.182674304021786,mriqc,fd_mean
44353,mriqc,0.2463581395888378,mriqc,fd_mean
44354,mriqc,0.1842372869353139,mriqc,fd_mean
44355,mriqc,0.182674304021786,mriqc,fd_mean
44356,mriqc,0.244939369081856,mriqc,fd_mean
44357,mriqc,0.2562950841819525,mriqc,fd_mean
44358,mriqc,0.1046021284800489,mriqc,fd_mean
44359,mriqc,0.1036886386498641,mriqc,fd_mean
44360,mriqc,0.1026035423449731,mriqc,fd_mean
44361,mriqc,0.2088731807206071,mriqc,fd_mean
44362,mriqc,0.4781323379196722,mriqc,fd_mean
44363,mriqc,0.4048464235124508,mriqc,fd_mean
44364,mriqc,0.3314977240277925,mriqc,fd_mean
44365,mriqc,0.149778710539645,mriqc,fd_mean
44366,mriqc,0.5375133964231394,mriqc,fd_mean
44367,mriqc,0.1740626080911232,mriqc,fd_mean
44368,mriqc,0.5516027653340152,mriqc,fd_mean
44369,mriqc,0.1165039663706858,mriqc,fd_mean
44370,mriqc,0.1482989518191601,mriqc,fd_mean
44371,mriqc,0.8532741994397544,mriqc,fd_mean
44372,mriqc,0.244939369081856,mriqc,fd_mean
44373,mriqc,0.0848749018449496,mriqc,fd_mean
44374,mriqc,0.4752485147389378,mriqc,fd_mean
44375,mriqc,0.3363227502876017,mriqc,fd_mean
44376,mriqc,0.3017578802846595,mriqc,fd_mean
44377,mriqc,0.3693714246282258,mriqc,fd_mean
44378,mriqc,0.1778050011488896,mriqc,fd_mean
44379,mriqc,0.2357523544591856,mriqc,fd_mean
44380,mriqc,0.5802525438363472,mriqc,fd_mean
44381,mriqc,0.1985047308478757,mriqc,fd_mean
44382,mriqc,0.2779435685133295,mriqc,fd_mean
44383,mriqc,0.4398703529645897,mriqc,fd_mean
44384,mriqc,0.1829979108854163,mriqc,fd_mean
44385,mriqc,0.1745339303976762,mriqc,fd_mean
44386,mriqc,0.2602619793921235,mriqc,fd_mean
44387,mriqc,0.2391837479524493,mriqc,fd_mean
44388,mriqc,0.3179311290859472,mriqc,fd_mean
44389,mriqc,0.1090522120581846,mriqc,fd_mean
44390,mriqc,1.0832171319923918,mriqc,fd_mean
44391,mriqc,0.2494613214702224,mriqc,fd_mean
44392,mriqc,0.2433182184192087,mriqc,fd_mean
44393,mriqc,0.5427394724243785,mriqc,fd_mean
44394,mriqc,0.1955964592005181,mriqc,fd_mean
44395,mriqc,0.2037260402602032,mriqc,fd_mean
44396,mriqc,0.2236904310735969,mriqc,fd_mean
44397,mriqc,0.8312408995271238,mriqc,fd_mean
44398,mriqc,0.1517099017465511,mriqc,fd_mean
44399,mriqc,0.1931413948041632,mriqc,fd_mean
44400,mriqc,0.1843578824370721,mriqc,fd_mean
44401,mriqc,0.163420163048318,mriqc,fd_mean
44402,mriqc,0.3927204554710811,mriqc,fd_mean
44403,mriqc,0.1382221248793735,mriqc,fd_mean
44404,mriqc,0.5916687041848933,mriqc,fd_mean
44405,mriqc,0.3653364774818922,mriqc,fd_mean
44406,mriqc,0.2478052453524569,mriqc,fd_mean
44407,mriqc,0.6584734961060553,mriqc,fd_mean
44408,mriqc,0.4030169522359201,mriqc,fd_mean
44409,mriqc,0.3472452127436183,mriqc,fd_mean
44410,mriqc,0.2177427673884941,mriqc,fd_mean
44411,mriqc,0.2493206704756509,mriqc,fd_mean
44412,mriqc,0.1269907472408467,mriqc,fd_mean
44413,mriqc,0.2710360405084833,mriqc,fd_mean
44414,mriqc,0.1517425468320357,mriqc,fd_mean
44415,mriqc,0.3238034529209236,mriqc,fd_mean
44416,mriqc,0.425286146790381,mriqc,fd_mean
44417,mriqc,0.2987676899233108,mriqc,fd_mean
44418,mriqc,0.2955942194142204,mriqc,fd_mean
44419,mriqc,0.4801027443951627,mriqc,fd_mean
44420,mriqc,0.1233456396212659,mriqc,fd_mean
44421,mriqc,0.1620091084457919,mriqc,fd_mean
44422,mriqc,0.7231472078442354,mriqc,fd_mean
44423,mriqc,0.1934040241375995,mriqc,fd_mean
44424,mriqc,0.2083190494881062,mriqc,fd_mean
44425,mriqc,0.3616519384351972,mriqc,fd_mean
44426,mriqc,0.3164949411800677,mriqc,fd_mean
44427,mriqc,0.1040808032970268,mriqc,fd_mean
44428,mriqc,0.242732996998803,mriqc,fd_mean
44429,mriqc,0.7223207900566411,mriqc,fd_mean
44430,mriqc,0.8532741994397544,mriqc,fd_mean
44431,mriqc,0.2319113951793135,mriqc,fd_mean
44432,mriqc,0.203379888565321,mriqc,fd_mean
44433,mriqc,0.4935612085812431,mriqc,fd_mean
44434,mriqc,0.4011710552930407,mriqc,fd_mean
44435,mriqc,0.2363476350859845,mriqc,fd_mean
44436,mriqc,0.3146575393631438,mriqc,fd_mean
44437,mriqc,0.2242669940717268,mriqc,fd_mean
44438,mriqc,0.1282532179320466,mriqc,fd_mean
44439,mriqc,0.2987791461185395,mriqc,fd_mean
44440,mriqc,0.1798762505232487,mriqc,fd_mean
44441,mriqc,0.1928839141814772,mriqc,fd_mean
44442,mriqc,0.0998029252386599,mriqc,fd_mean
44443,mriqc,0.2199591705176586,mriqc,fd_mean
44444,mriqc,0.2743676718124898,mriqc,fd_mean
44445,mriqc,0.2060044996755448,mriqc,fd_mean
44446,mriqc,0.1672577248106522,mriqc,fd_mean
44447,mriqc,0.1958291547300807,mriqc,fd_mean
44448,mriqc,0.3173776643486681,mriqc,fd_mean
44449,mriqc,0.1608417461092997,mriqc,fd_mean
44450,mriqc,0.1660465574082218,mriqc,fd_mean
44451,mriqc,0.2023993176157212,mriqc,fd_mean
44452,mriqc,0.3712188596532373,mriqc,fd_mean
44453,mriqc,0.1827564771981574,mriqc,fd_mean
44454,mriqc,0.3013663746620242,mriqc,fd_mean
44455,mriqc,0.4559654830734192,mriqc,fd_mean
44456,mriqc,0.1877066171982628,mriqc,fd_mean
44457,mriqc,0.1829979108854163,mriqc,fd_mean
44458,mriqc,0.3012286806256523,mriqc,fd_mean
44459,mriqc,0.1758368259511969,mriqc,fd_mean
44460,mriqc,0.3565930698251132,mriqc,fd_mean
44461,mriqc,0.2256708404716543,mriqc,fd_mean
44462,mriqc,0.3044439849628187,mriqc,fd_mean
44463,mriqc,0.1069286323963906,mriqc,fd_mean
44464,mriqc,0.1195757614027538,mriqc,fd_mean
44465,mriqc,0.1854138629178772,mriqc,fd_mean
44466,mriqc,0.2784150578085714,mriqc,fd_mean
44467,mriqc,0.1608193352256545,mriqc,fd_mean
44468,mriqc,0.4109869341321194,mriqc,fd_mean
44469,mriqc,0.1147717174251562,mriqc,fd_mean
44470,mriqc,0.3791078474802316,mriqc,fd_mean
44471,mriqc,0.396896720109824,mriqc,fd_mean
44472,mriqc,0.1365894366932804,mriqc,fd_mean
44473,mriqc,0.150064483676424,mriqc,fd_mean
44474,mriqc,0.1367105440437014,mriqc,fd_mean
44475,mriqc,0.2026048521613127,mriqc,fd_mean
44476,mriqc,0.5604214947357864,mriqc,fd_mean
44477,mriqc,0.3147317426354196,mriqc,fd_mean
44478,mriqc,0.411339479901963,mriqc,fd_mean
44479,mriqc,0.2705928569729559,mriqc,fd_mean
44480,mriqc,0.1910258588346931,mriqc,fd_mean
44481,mriqc,0.3444120587706126,mriqc,fd_mean
44482,mriqc,0.1745958170130769,mriqc,fd_mean
44483,mriqc,0.2753288849620114,mriqc,fd_mean
44484,mriqc,0.1467695161170872,mriqc,fd_mean
44485,mriqc,0.0859448041783436,mriqc,fd_mean
44486,mriqc,0.3129562594775307,mriqc,fd_mean
44487,mriqc,0.1505545414300768,mriqc,fd_mean
44488,mriqc,0.2699104071706853,mriqc,fd_mean
44489,mriqc,0.112480858173003,mriqc,fd_mean
44490,mriqc,0.2602619793921235,mriqc,fd_mean
44491,mriqc,0.2278386873664001,mriqc,fd_mean
44492,mriqc,0.3716697972952058,mriqc,fd_mean
44493,mriqc,0.3904758609799355,mriqc,fd_mean
44494,mriqc,0.1050136908863405,mriqc,fd_mean
44495,mriqc,0.2618745323711186,mriqc,fd_mean
44496,mriqc,0.2256889262781343,mriqc,fd_mean
44497,mriqc,0.3415152815199233,mriqc,fd_mean
44498,mriqc,0.1711342866281508,mriqc,fd_mean
44499,mriqc,0.2731964675469707,mriqc,fd_mean
44500,mriqc,0.8421240222127585,mriqc,fd_mean
44501,mriqc,0.1675995491405809,mriqc,fd_mean
44502,mriqc,0.1363684884239322,mriqc,fd_mean
44503,mriqc,0.1041271078210685,mriqc,fd_mean
44504,mriqc,0.2142238516102078,mriqc,fd_mean
44505,mriqc,0.3862790450912353,mriqc,fd_mean
44506,mriqc,0.2837007679139054,mriqc,fd_mean
44507,mriqc,0.3570579229625348,mriqc,fd_mean
44508,mriqc,0.5307274130896191,mriqc,fd_mean
44509,mriqc,0.4415798415184536,mriqc,fd_mean
44510,mriqc,0.1825427811642928,mriqc,fd_mean
44511,mriqc,0.1689973788364259,mriqc,fd_mean
44512,mriqc,0.4183249406713046,mriqc,fd_mean
44513,mriqc,0.359014328837398,mriqc,fd_mean
44514,mriqc,0.1919505162555246,mriqc,fd_mean
44515,mriqc,0.2849397297286279,mriqc,fd_mean
44516,mriqc,0.3801793055259721,mriqc,fd_mean
44517,mriqc,0.274098825222321,mriqc,fd_mean
44518,mriqc,0.1057028015332605,mriqc,fd_mean
44519,mriqc,0.408400543468057,mriqc,fd_mean
44520,mriqc,0.2455628399501432,mriqc,fd_mean
44521,mriqc,0.2037260402602032,mriqc,fd_mean
44522,mriqc,0.1415507128068102,mriqc,fd_mean
44523,mriqc,0.4426035907853501,mriqc,fd_mean
44524,mriqc,0.0933133629882606,mriqc,fd_mean
44525,mriqc,0.1777098453975533,mriqc,fd_mean
44526,mriqc,0.6103537747498993,mriqc,fd_mean
44527,mriqc,0.437361083494665,mriqc,fd_mean
44528,mriqc,0.2143687008088186,mriqc,fd_mean
44529,mriqc,0.142609022999203,mriqc,fd_mean
44530,mriqc,0.2709936213381714,mriqc,fd_mean
44531,mriqc,0.3887280136233043,mriqc,fd_mean
44532,mriqc,0.2573623821938917,mriqc,fd_mean
44533,mriqc,0.1330391718282804,mriqc,fd_mean
44534,mriqc,0.2463581395888378,mriqc,fd_mean
44535,mriqc,0.4377066384919095,mriqc,fd_mean
44536,mriqc,0.2142007485155114,mriqc,fd_mean
44537,mriqc,0.3001984616667455,mriqc,fd_mean
44538,mriqc,0.1934910160059328,mriqc,fd_mean
44539,mriqc,0.1046021284800489,mriqc,fd_mean
44540,mriqc,0.2349213087825071,mriqc,fd_mean
44541,mriqc,0.9847914171225596,mriqc,fd_mean
44542,mriqc,0.2070778790948173,mriqc,fd_mean
44543,mriqc,0.3501317083251332,mriqc,fd_mean
44544,mriqc,0.1993791880022818,mriqc,fd_mean
44545,mriqc,0.6301692662793522,mriqc,fd_mean
44546,mriqc,0.7980645337591682,mriqc,fd_mean
44547,mriqc,0.3648523706898529,mriqc,fd_mean
44548,mriqc,0.2920388619418806,mriqc,fd_mean
44549,mriqc,0.2088731807206071,mriqc,fd_mean
44550,mriqc,0.174873222009001,mriqc,fd_mean
44551,mriqc,0.1578935323947284,mriqc,fd_mean
44552,mriqc,0.4283585055313428,mriqc,fd_mean
44553,mriqc,0.5091052275050894,mriqc,fd_mean
44554,mriqc,0.1036886386498641,mriqc,fd_mean
44555,mriqc,0.2181363833758266,mriqc,fd_mean
44556,mriqc,0.6751860734950902,mriqc,fd_mean
44557,mriqc,0.2007812994869695,mriqc,fd_mean
44558,mriqc,0.4964452775689093,mriqc,fd_mean
44559,mriqc,0.4165668601236177,mriqc,fd_mean
44560,mriqc,0.2562950841819525,mriqc,fd_mean
44561,mriqc,0.1931413948041632,mriqc,fd_mean
44562,mriqc,0.8342946982653341,mriqc,fd_mean
44563,mriqc,0.149778710539645,mriqc,fd_mean
44564,mriqc,0.1152514397018129,mriqc,fd_mean
44565,mriqc,0.3314977240277925,mriqc,fd_mean
44566,mriqc,0.1165039663706858,mriqc,fd_mean
44567,mriqc,0.3877514416705399,mriqc,fd_mean
44568,mriqc,0.2277435525700195,mriqc,fd_mean
44569,mriqc,0.3837929282232781,mriqc,fd_mean
44570,mriqc,0.5516027653340152,mriqc,fd_mean
44571,mriqc,0.556213959162015,mriqc,fd_mean
44572,mriqc,0.3408788429178567,mriqc,fd_mean
44573,mriqc,0.4582667569182343,mriqc,fd_mean
44574,mriqc,0.5728884732557346,mriqc,fd_mean
44575,mriqc,0.3851474017773445,mriqc,fd_mean
44576,mriqc,0.2880519869835204,mriqc,fd_mean
44577,mriqc,0.2383088156516291,mriqc,fd_mean
44578,mriqc,0.2302792400474592,mriqc,fd_mean
44579,mriqc,0.3017578802846595,mriqc,fd_mean
44580,mriqc,0.2292586317283478,mriqc,fd_mean
44581,mriqc,0.7422075436308575,mriqc,fd_mean
44582,mriqc,0.113549283403443,mriqc,fd_mean
44583,mriqc,0.2612842586962204,mriqc,fd_mean
44584,mriqc,0.2357523544591856,mriqc,fd_mean
44585,mriqc,0.1276183519886199,mriqc,fd_mean
44586,mriqc,0.204654176009446,mriqc,fd_mean
44587,mriqc,0.4398703529645897,mriqc,fd_mean
44588,mriqc,0.4752485147389378,mriqc,fd_mean
44589,mriqc,0.1778050011488896,mriqc,fd_mean
44590,mriqc,0.2772794627975979,mriqc,fd_mean
44591,mriqc,0.2582212940688967,mriqc,fd_mean
44592,mriqc,0.1832686811676049,mriqc,fd_mean
44593,mriqc,0.1090522120581846,mriqc,fd_mean
44594,mriqc,0.1842372869353139,mriqc,fd_mean
44595,mriqc,0.2125136923565945,mriqc,fd_mean
44596,mriqc,0.5802525438363472,mriqc,fd_mean
44597,mriqc,0.2779435685133295,mriqc,fd_mean
44598,mriqc,0.1517099017465511,mriqc,fd_mean
44599,mriqc,0.2229850961896466,mriqc,fd_mean
44600,mriqc,0.1843578824370721,mriqc,fd_mean
44601,mriqc,0.9590420620923616,mriqc,fd_mean
44602,mriqc,0.1026035423449731,mriqc,fd_mean
44603,mriqc,0.5427394724243785,mriqc,fd_mean
44604,mriqc,0.3472452127436183,mriqc,fd_mean
44605,mriqc,0.2740851667009416,mriqc,fd_mean
44606,mriqc,0.8189270079187879,mriqc,fd_mean
44607,mriqc,0.5008142752356591,mriqc,fd_mean
44608,mriqc,0.2433182184192087,mriqc,fd_mean
44609,mriqc,0.3208547310555933,mriqc,fd_mean
44610,mriqc,0.1740626080911232,mriqc,fd_mean
44611,mriqc,0.8312408995271238,mriqc,fd_mean
44612,mriqc,0.4030169522359201,mriqc,fd_mean
44613,mriqc,0.3730021565930255,mriqc,fd_mean
44614,mriqc,0.1482989518191601,mriqc,fd_mean
44615,mriqc,0.294434048261062,mriqc,fd_mean
44616,mriqc,0.2955942194142204,mriqc,fd_mean
44617,mriqc,0.0848749018449496,mriqc,fd_mean
44618,mriqc,0.5868880058531265,mriqc,fd_mean
44619,mriqc,0.1279314740557822,mriqc,fd_mean
44620,mriqc,0.2391837479524493,mriqc,fd_mean
44621,mriqc,0.5409310182576894,mriqc,fd_mean
44622,mriqc,0.1375721598072773,mriqc,fd_mean
44623,mriqc,0.1620091084457919,mriqc,fd_mean
44624,mriqc,0.5916687041848933,mriqc,fd_mean
44625,mriqc,0.3653364774818922,mriqc,fd_mean
44626,mriqc,0.5380675751909147,mriqc,fd_mean
44627,mriqc,0.6584734961060553,mriqc,fd_mean
44628,mriqc,0.2704606870205498,mriqc,fd_mean
44629,mriqc,0.4927302371132609,mriqc,fd_mean
44630,mriqc,0.2494613214702224,mriqc,fd_mean
44631,mriqc,0.2351622650879017,mriqc,fd_mean
44632,mriqc,0.2493206704756509,mriqc,fd_mean
44633,mriqc,0.3238034529209236,mriqc,fd_mean
44634,mriqc,0.201672531056586,mriqc,fd_mean
44635,mriqc,0.1517425468320357,mriqc,fd_mean
44636,mriqc,0.1440202967742413,mriqc,fd_mean
44637,mriqc,0.2122243890857767,mriqc,fd_mean
44638,mriqc,0.2710360405084833,mriqc,fd_mean
44639,mriqc,0.3927204554710811,mriqc,fd_mean
44640,mriqc,0.2987676899233108,mriqc,fd_mean
44641,mriqc,0.1955964592005181,mriqc,fd_mean
44642,mriqc,0.3070961533668163,mriqc,fd_mean
44643,mriqc,0.1269907472408467,mriqc,fd_mean
44644,mriqc,0.2360197384350573,mriqc,fd_mean
44645,mriqc,0.229966632832374,mriqc,fd_mean
44646,mriqc,0.2244030968680972,mriqc,fd_mean
44647,mriqc,0.1934040241375995,mriqc,fd_mean
44648,mriqc,0.3616519384351972,mriqc,fd_mean
44649,mriqc,0.2083190494881062,mriqc,fd_mean
44650,mriqc,0.3229454697489377,mriqc,fd_mean
44651,mriqc,0.1928839141814772,mriqc,fd_mean
44652,mriqc,0.1732255750324044,mriqc,fd_mean
44653,mriqc,0.2705928569729559,mriqc,fd_mean
44654,mriqc,0.3164949411800677,mriqc,fd_mean
44655,mriqc,0.5604214947357864,mriqc,fd_mean
44656,mriqc,0.2026048521613127,mriqc,fd_mean
44657,mriqc,0.1367105440437014,mriqc,fd_mean
44658,mriqc,0.1910258588346931,mriqc,fd_mean
44659,mriqc,0.411339479901963,mriqc,fd_mean
44660,mriqc,0.1672577248106522,mriqc,fd_mean
44661,mriqc,0.1233456396212659,mriqc,fd_mean
44662,mriqc,0.3496289866420352,mriqc,fd_mean
44663,mriqc,0.3956455018549758,mriqc,fd_mean
44664,mriqc,0.4010392286573825,mriqc,fd_mean
44665,mriqc,0.3299825582060092,mriqc,fd_mean
44666,mriqc,0.7223207900566411,mriqc,fd_mean
44667,mriqc,0.2753288849620114,mriqc,fd_mean
44668,mriqc,0.2472732602466753,mriqc,fd_mean
44669,mriqc,0.1745958170130769,mriqc,fd_mean
44670,mriqc,0.1427029248181919,mriqc,fd_mean
44671,mriqc,0.2200731217212263,mriqc,fd_mean
44672,mriqc,0.4935612085812431,mriqc,fd_mean
44673,mriqc,0.1040808032970268,mriqc,fd_mean
44674,mriqc,0.425286146790381,mriqc,fd_mean
44675,mriqc,0.1760647034782541,mriqc,fd_mean
44676,mriqc,0.1249466731826036,mriqc,fd_mean
44677,mriqc,0.2278386873664001,mriqc,fd_mean
44678,mriqc,0.3716697972952058,mriqc,fd_mean
44679,mriqc,0.2856545026878921,mriqc,fd_mean
44680,mriqc,0.3904758609799355,mriqc,fd_mean
44681,mriqc,0.2242669940717268,mriqc,fd_mean
44682,mriqc,0.2363476350859845,mriqc,fd_mean
44683,mriqc,0.2987791461185395,mriqc,fd_mean
44684,mriqc,0.8421240222127585,mriqc,fd_mean
44685,mriqc,0.1838078578454838,mriqc,fd_mean
44686,mriqc,0.1675995491405809,mriqc,fd_mean
44687,mriqc,0.2419497219334136,mriqc,fd_mean
44688,mriqc,0.4854829540714401,mriqc,fd_mean
44689,mriqc,0.3565930698251132,mriqc,fd_mean
44690,mriqc,0.3146575393631438,mriqc,fd_mean
44691,mriqc,0.1798762505232487,mriqc,fd_mean
44692,mriqc,0.3712188596532373,mriqc,fd_mean
44693,mriqc,0.5307274130896191,mriqc,fd_mean
44694,mriqc,0.2414418802919258,mriqc,fd_mean
44695,mriqc,0.3570579229625348,mriqc,fd_mean
44696,mriqc,0.3660605891119041,mriqc,fd_mean
44697,mriqc,0.2837007679139054,mriqc,fd_mean
44698,mriqc,0.1195757614027538,mriqc,fd_mean
44699,mriqc,0.2199591705176586,mriqc,fd_mean
44700,mriqc,0.1608417461092997,mriqc,fd_mean
44701,mriqc,0.2849397297286279,mriqc,fd_mean
44702,mriqc,0.3997750518088384,mriqc,fd_mean
44703,mriqc,0.182674304021786,mriqc,fd_mean
44704,mriqc,0.889030716931123,mriqc,fd_mean
44705,mriqc,0.4801027443951627,mriqc,fd_mean
44706,mriqc,0.3173776643486681,mriqc,fd_mean
44707,mriqc,0.2023993176157212,mriqc,fd_mean
44708,mriqc,0.244939369081856,mriqc,fd_mean
44709,mriqc,0.4109869341321194,mriqc,fd_mean
44710,mriqc,0.3147317426354196,mriqc,fd_mean
44711,mriqc,0.408400543468057,mriqc,fd_mean
44712,mriqc,0.3242663901141596,mriqc,fd_mean
44713,mriqc,0.7175246867542002,mriqc,fd_mean
44714,mriqc,0.3777155651339955,mriqc,fd_mean
44715,mriqc,0.4404746529243921,mriqc,fd_mean
44716,mriqc,0.3162074291005156,mriqc,fd_mean
44717,mriqc,0.359014328837398,mriqc,fd_mean
44718,mriqc,0.3791078474802316,mriqc,fd_mean
44719,mriqc,0.1827564771981574,mriqc,fd_mean
44720,mriqc,0.4426035907853501,mriqc,fd_mean
44721,mriqc,0.2352884103083321,mriqc,fd_mean
44722,mriqc,0.0960453792756044,mriqc,fd_mean
44723,mriqc,0.1877066171982628,mriqc,fd_mean
44724,mriqc,0.2122979374133968,mriqc,fd_mean
44725,mriqc,0.220931325363363,mriqc,fd_mean
44726,mriqc,0.2699104071706853,mriqc,fd_mean
44727,mriqc,0.3887280136233043,mriqc,fd_mean
44728,mriqc,0.142609022999203,mriqc,fd_mean
44729,mriqc,0.2372054237773203,mriqc,fd_mean
44730,mriqc,0.2573623821938917,mriqc,fd_mean
44731,mriqc,0.8532741994397544,mriqc,fd_mean
44732,mriqc,0.3837929282232781,mriqc,fd_mean
44733,mriqc,0.3013663746620242,mriqc,fd_mean
