,compare,efc,task,data type
52231,mriqc,0.487885655093298,mriqc,efc
52232,mriqc,0.5081914209644167,mriqc,efc
52233,mriqc,0.5086744628345463,mriqc,efc
52234,mriqc,0.5230636774262856,mriqc,efc
52235,mriqc,0.5500345671495429,mriqc,efc
52236,mriqc,0.5204207465688379,mriqc,efc
52237,mriqc,0.539815255127693,mriqc,efc
52238,mriqc,0.502572299962872,mriqc,efc
52239,mriqc,0.4896100576392841,mriqc,efc
52240,mriqc,0.4500046848906425,mriqc,efc
52241,mriqc,0.528744091404049,mriqc,efc
52242,mriqc,0.5547775482179297,mriqc,efc
52243,mriqc,0.5243762938942833,mriqc,efc
52244,mriqc,0.5308589311367611,mriqc,efc
52245,mriqc,0.5635305317546921,mriqc,efc
52246,mriqc,0.5820955894773677,mriqc,efc
52247,mriqc,0.5136845835075129,mriqc,efc
52248,mriqc,0.5715367372631784,mriqc,efc
52249,mriqc,0.5224615149309959,mriqc,efc
52250,mriqc,0.5486291912960309,mriqc,efc
52251,mriqc,0.5448170837675315,mriqc,efc
52252,mriqc,0.5784438770971357,mriqc,efc
52253,mriqc,0.5577926304726307,mriqc,efc
52254,mriqc,0.5585090868872299,mriqc,efc
52255,mriqc,0.5839599355526004,mriqc,efc
52256,mriqc,0.5547020535879581,mriqc,efc
52257,mriqc,0.552902063590734,mriqc,efc
52258,mriqc,0.5273896434853458,mriqc,efc
52259,mriqc,0.5339844088175846,mriqc,efc
52260,mriqc,0.5424206243126877,mriqc,efc
52261,mriqc,0.4729746921633576,mriqc,efc
52262,mriqc,0.5521356693348339,mriqc,efc
52263,mriqc,0.5319984050025781,mriqc,efc
52264,mriqc,0.5588199762486866,mriqc,efc
52265,mriqc,0.5213287241963567,mriqc,efc
52266,mriqc,0.5031621172297361,mriqc,efc
52267,mriqc,0.5779525431938781,mriqc,efc
52268,mriqc,0.5680128707071442,mriqc,efc
52269,mriqc,0.5206157949898792,mriqc,efc
52270,mriqc,0.5352308746630908,mriqc,efc
52271,mriqc,0.4972542292685501,mriqc,efc
52272,mriqc,0.5042160098879706,mriqc,efc
52273,mriqc,0.4928020572276645,mriqc,efc
52274,mriqc,0.4843863242920046,mriqc,efc
52275,mriqc,0.4971896875480088,mriqc,efc
52276,mriqc,0.5606322186530701,mriqc,efc
52277,mriqc,0.5305084999158356,mriqc,efc
52278,mriqc,0.5440057640187139,mriqc,efc
52279,mriqc,0.4624218931989428,mriqc,efc
52280,mriqc,0.5081033335826425,mriqc,efc
52281,mriqc,0.5021929085068427,mriqc,efc
52282,mriqc,0.5032759779831358,mriqc,efc
52283,mriqc,0.5153720741299105,mriqc,efc
52284,mriqc,0.5746999003781434,mriqc,efc
52285,mriqc,0.537923372076774,mriqc,efc
52286,mriqc,0.5018583187820425,mriqc,efc
52287,mriqc,0.6599931794195603,mriqc,efc
52288,mriqc,0.5782097199825355,mriqc,efc
52289,mriqc,0.5063150081245574,mriqc,efc
52290,mriqc,0.5011165221617274,mriqc,efc
52291,mriqc,0.5420226686033867,mriqc,efc
52292,mriqc,0.5050317231767291,mriqc,efc
52293,mriqc,0.4977257303612292,mriqc,efc
52294,mriqc,0.5028495880259071,mriqc,efc
52295,mriqc,0.5212336133387614,mriqc,efc
52296,mriqc,0.5388970671608747,mriqc,efc
52297,mriqc,0.5125797938548918,mriqc,efc
52298,mriqc,0.5355915162233157,mriqc,efc
52299,mriqc,0.5127234811752148,mriqc,efc
52300,mriqc,0.5051968831500029,mriqc,efc
52301,mriqc,0.5174451752331833,mriqc,efc
52302,mriqc,0.5310851971729302,mriqc,efc
52303,mriqc,0.5741641938891224,mriqc,efc
52304,mriqc,0.5460809381302688,mriqc,efc
52305,mriqc,0.5433425251301603,mriqc,efc
52306,mriqc,0.5749880794697645,mriqc,efc
52307,mriqc,0.5414093675561339,mriqc,efc
52308,mriqc,0.5140624279424362,mriqc,efc
52309,mriqc,0.5570236991021169,mriqc,efc
52310,mriqc,0.54632722389034,mriqc,efc
52311,mriqc,0.511219498196408,mriqc,efc
52312,mriqc,0.5252072917515689,mriqc,efc
52313,mriqc,0.5064192154662559,mriqc,efc
52314,mriqc,0.5219979655268016,mriqc,efc
52315,mriqc,0.5103510005475136,mriqc,efc
52316,mriqc,0.502599465653493,mriqc,efc
52317,mriqc,0.5635064601062832,mriqc,efc
52318,mriqc,0.4744557482893738,mriqc,efc
52319,mriqc,0.5085719881564865,mriqc,efc
52320,mriqc,0.5194025591577294,mriqc,efc
52321,mriqc,0.5002488599042303,mriqc,efc
52322,mriqc,0.555820797370955,mriqc,efc
52323,mriqc,0.5132868134407446,mriqc,efc
52324,mriqc,0.5530700082019987,mriqc,efc
52325,mriqc,0.5027451950416758,mriqc,efc
52326,mriqc,0.5069706047288476,mriqc,efc
52327,mriqc,0.5255028965444986,mriqc,efc
52328,mriqc,0.4971550652156571,mriqc,efc
52329,mriqc,0.5464533989317434,mriqc,efc
52330,mriqc,0.5628836912898619,mriqc,efc
52331,mriqc,0.5395069317757394,mriqc,efc
52332,mriqc,0.5052153545820083,mriqc,efc
52333,mriqc,0.526358708620324,mriqc,efc
52334,mriqc,0.5273451511583379,mriqc,efc
52335,mriqc,0.566239241949566,mriqc,efc
52336,mriqc,0.5557139910337985,mriqc,efc
52337,mriqc,0.5322483417324594,mriqc,efc
52338,mriqc,0.506807610585122,mriqc,efc
52339,mriqc,0.5801465285263719,mriqc,efc
52340,mriqc,0.5898082343597179,mriqc,efc
52341,mriqc,0.5551113953725991,mriqc,efc
52342,mriqc,0.5314380120771497,mriqc,efc
52343,mriqc,0.5342370064237683,mriqc,efc
52344,mriqc,0.5538483454608368,mriqc,efc
52345,mriqc,0.5528763211595306,mriqc,efc
52346,mriqc,0.5082932768340341,mriqc,efc
52347,mriqc,0.5155438553535179,mriqc,efc
52348,mriqc,0.5461049478978336,mriqc,efc
52349,mriqc,0.5554070001655288,mriqc,efc
52350,mriqc,0.5727958886817537,mriqc,efc
52351,mriqc,0.5158748559893523,mriqc,efc
52352,mriqc,0.5204207465688379,mriqc,efc
52353,mriqc,0.5578301302642396,mriqc,efc
52354,mriqc,0.5112643618084812,mriqc,efc
52355,mriqc,0.5080021893427339,mriqc,efc
52356,mriqc,0.5434299008822258,mriqc,efc
52357,mriqc,0.51964197614409,mriqc,efc
52358,mriqc,0.5239618159995705,mriqc,efc
52359,mriqc,0.5243670117676474,mriqc,efc
52360,mriqc,0.5708174343297443,mriqc,efc
52361,mriqc,0.5060199602592259,mriqc,efc
52362,mriqc,0.4498873181550545,mriqc,efc
52363,mriqc,0.4992641809702771,mriqc,efc
52364,mriqc,0.5037410744084362,mriqc,efc
52365,mriqc,0.519853484869699,mriqc,efc
52366,mriqc,0.5209033552730579,mriqc,efc
52367,mriqc,0.5121416774776797,mriqc,efc
52368,mriqc,0.5379390898112107,mriqc,efc
52369,mriqc,0.539815255127693,mriqc,efc
52370,mriqc,0.5509525075929843,mriqc,efc
52371,mriqc,0.4500046848906425,mriqc,efc
52372,mriqc,0.5254694190077652,mriqc,efc
52373,mriqc,0.557463857547189,mriqc,efc
52374,mriqc,0.5190009524786182,mriqc,efc
52375,mriqc,0.5319984050025781,mriqc,efc
52376,mriqc,0.5448170837675315,mriqc,efc
52377,mriqc,0.514748222398715,mriqc,efc
52378,mriqc,0.5256713980833614,mriqc,efc
52379,mriqc,0.5227493227375515,mriqc,efc
52380,mriqc,0.5085603236173475,mriqc,efc
52381,mriqc,0.5196145010492479,mriqc,efc
52382,mriqc,0.5555048337802706,mriqc,efc
52383,mriqc,0.4729746921633576,mriqc,efc
52384,mriqc,0.4971896875480088,mriqc,efc
52385,mriqc,0.5457976476253427,mriqc,efc
52386,mriqc,0.4843863242920046,mriqc,efc
52387,mriqc,0.508353301252946,mriqc,efc
52388,mriqc,0.506801391560276,mriqc,efc
52389,mriqc,0.552902063590734,mriqc,efc
52390,mriqc,0.5418612833616113,mriqc,efc
52391,mriqc,0.4904055358919765,mriqc,efc
52392,mriqc,0.4928020572276645,mriqc,efc
52393,mriqc,0.5352308746630908,mriqc,efc
52394,mriqc,0.5032759779831358,mriqc,efc
52395,mriqc,0.4925338656487327,mriqc,efc
52396,mriqc,0.5086281759630555,mriqc,efc
52397,mriqc,0.5081033335826425,mriqc,efc
52398,mriqc,0.5361869337065834,mriqc,efc
52399,mriqc,0.5184041426763552,mriqc,efc
52400,mriqc,0.5011165221617274,mriqc,efc
52401,mriqc,0.4624218931989428,mriqc,efc
52402,mriqc,0.5378605630198714,mriqc,efc
52403,mriqc,0.5059573987257002,mriqc,efc
52404,mriqc,0.5499207682769874,mriqc,efc
52405,mriqc,0.5434615838744762,mriqc,efc
52406,mriqc,0.5207483437582391,mriqc,efc
52407,mriqc,0.529149039648749,mriqc,efc
52408,mriqc,0.5497011531607832,mriqc,efc
52409,mriqc,0.6599931794195603,mriqc,efc
52410,mriqc,0.5246326662319655,mriqc,efc
52411,mriqc,0.537923372076774,mriqc,efc
52412,mriqc,0.5186779963525349,mriqc,efc
52413,mriqc,0.4919730704978168,mriqc,efc
52414,mriqc,0.511219498196408,mriqc,efc
52415,mriqc,0.5628836912898619,mriqc,efc
52416,mriqc,0.4824488659993036,mriqc,efc
52417,mriqc,0.5317563271399152,mriqc,efc
52418,mriqc,0.5749880794697645,mriqc,efc
52419,mriqc,0.5028495880259071,mriqc,efc
52420,mriqc,0.5288703902071408,mriqc,efc
52421,mriqc,0.5251204729271015,mriqc,efc
52422,mriqc,0.4803554679791202,mriqc,efc
52423,mriqc,0.5185729845598612,mriqc,efc
52424,mriqc,0.4954457306552432,mriqc,efc
52425,mriqc,0.5026559628642832,mriqc,efc
52426,mriqc,0.5134533038521696,mriqc,efc
52427,mriqc,0.5242688068678402,mriqc,efc
52428,mriqc,0.5071374664253381,mriqc,efc
52429,mriqc,0.5464097729365549,mriqc,efc
52430,mriqc,0.5125797938548918,mriqc,efc
52431,mriqc,0.5310851971729302,mriqc,efc
52432,mriqc,0.5143820425029306,mriqc,efc
52433,mriqc,0.5081914209644167,mriqc,efc
52434,mriqc,0.4517482513522359,mriqc,efc
52435,mriqc,0.566239241949566,mriqc,efc
52436,mriqc,0.5437349115634799,mriqc,efc
52437,mriqc,0.5281772628708198,mriqc,efc
52438,mriqc,0.5741641938891224,mriqc,efc
52439,mriqc,0.5557139910337985,mriqc,efc
52440,mriqc,0.5029438634921052,mriqc,efc
52441,mriqc,0.5155269928234628,mriqc,efc
52442,mriqc,0.4851769758388463,mriqc,efc
52443,mriqc,0.5182483885914055,mriqc,efc
52444,mriqc,0.5477337135990483,mriqc,efc
52445,mriqc,0.5461806281703379,mriqc,efc
52446,mriqc,0.5076396294763376,mriqc,efc
52447,mriqc,0.5230636774262856,mriqc,efc
52448,mriqc,0.5086744628345463,mriqc,efc
52449,mriqc,0.5554070001655288,mriqc,efc
52450,mriqc,0.51964197614409,mriqc,efc
52451,mriqc,0.5239618159995705,mriqc,efc
52452,mriqc,0.5764393709097018,mriqc,efc
52453,mriqc,0.5520452614214008,mriqc,efc
52454,mriqc,0.5080021893427339,mriqc,efc
52455,mriqc,0.5461049478978336,mriqc,efc
52456,mriqc,0.5330925202095679,mriqc,efc
52457,mriqc,0.5484333384240145,mriqc,efc
52458,mriqc,0.5595332767402297,mriqc,efc
52459,mriqc,0.5243670117676474,mriqc,efc
52460,mriqc,0.509153111164735,mriqc,efc
52461,mriqc,0.5224615149309959,mriqc,efc
52462,mriqc,0.4921486264529228,mriqc,efc
52463,mriqc,0.5719343835682583,mriqc,efc
52464,mriqc,0.5339844088175846,mriqc,efc
52465,mriqc,0.5273896434853458,mriqc,efc
52466,mriqc,0.5475567343845248,mriqc,efc
52467,mriqc,0.5754611585239717,mriqc,efc
52468,mriqc,0.5618120388293308,mriqc,efc
52469,mriqc,0.5209033552730579,mriqc,efc
52470,mriqc,0.5641296002077699,mriqc,efc
52471,mriqc,0.502572299962872,mriqc,efc
52472,mriqc,0.5555048337802706,mriqc,efc
52473,mriqc,0.4896100576392841,mriqc,efc
52474,mriqc,0.5703105683345826,mriqc,efc
52475,mriqc,0.5397397604977214,mriqc,efc
52476,mriqc,0.514657876366126,mriqc,efc
52477,mriqc,0.5521356693348339,mriqc,efc
52478,mriqc,0.5217539693579671,mriqc,efc
52479,mriqc,0.4861028060899282,mriqc,efc
52480,mriqc,0.5606322186530701,mriqc,efc
52481,mriqc,0.5418612833616113,mriqc,efc
52482,mriqc,0.5184041426763552,mriqc,efc
52483,mriqc,0.5361869337065834,mriqc,efc
52484,mriqc,0.5171527263633098,mriqc,efc
52485,mriqc,0.5140624279424362,mriqc,efc
52486,mriqc,0.5440057640187139,mriqc,efc
52487,mriqc,0.5332162818980459,mriqc,efc
52488,mriqc,0.5083563334143136,mriqc,efc
52489,mriqc,0.5746999003781434,mriqc,efc
52490,mriqc,0.5317563271399152,mriqc,efc
52491,mriqc,0.5207483437582391,mriqc,efc
52492,mriqc,0.4948524480611018,mriqc,efc
52493,mriqc,0.5566888618539397,mriqc,efc
52494,mriqc,0.5219979655268016,mriqc,efc
52495,mriqc,0.5071374664253381,mriqc,efc
52496,mriqc,0.4890464778503774,mriqc,efc
52497,mriqc,0.5151596990724822,mriqc,efc
52498,mriqc,0.5103510005475136,mriqc,efc
52499,mriqc,0.4954457306552432,mriqc,efc
52500,mriqc,0.54632722389034,mriqc,efc
52501,mriqc,0.5420226686033867,mriqc,efc
52502,mriqc,0.5194025591577294,mriqc,efc
52503,mriqc,0.5026559628642832,mriqc,efc
52504,mriqc,0.5355915162233157,mriqc,efc
52505,mriqc,0.5476816718090434,mriqc,efc
52506,mriqc,0.5082313341089508,mriqc,efc
52507,mriqc,0.4940883124560165,mriqc,efc
52508,mriqc,0.4989942257872845,mriqc,efc
52509,mriqc,0.4924581234953842,mriqc,efc
52510,mriqc,0.5143820425029306,mriqc,efc
52511,mriqc,0.5182483885914055,mriqc,efc
52512,mriqc,0.555820797370955,mriqc,efc
52513,mriqc,0.5255028965444986,mriqc,efc
52514,mriqc,0.5135571708492248,mriqc,efc
52515,mriqc,0.4851769758388463,mriqc,efc
52516,mriqc,0.5173270756419532,mriqc,efc
52517,mriqc,0.5764393709097018,mriqc,efc
52518,mriqc,0.5395069317757394,mriqc,efc
52519,mriqc,0.5464533989317434,mriqc,efc
52520,mriqc,0.5551113953725991,mriqc,efc
52521,mriqc,0.5719343835682583,mriqc,efc
52522,mriqc,0.4808782682916735,mriqc,efc
52523,mriqc,0.5183953555964732,mriqc,efc
52524,mriqc,0.5468760450978958,mriqc,efc
52525,mriqc,0.4799046969692613,mriqc,efc
52526,mriqc,0.5801465285263719,mriqc,efc
52527,mriqc,0.5528763211595306,mriqc,efc
52528,mriqc,0.5754611585239717,mriqc,efc
52529,mriqc,0.5498408801070749,mriqc,efc
52530,mriqc,0.5217304546371563,mriqc,efc
52531,mriqc,0.5898082343597179,mriqc,efc
52532,mriqc,0.5155438553535179,mriqc,efc
52533,mriqc,0.5727958886817537,mriqc,efc
52534,mriqc,0.519211656753252,mriqc,efc
52535,mriqc,0.5708174343297443,mriqc,efc
52536,mriqc,0.5523012005931733,mriqc,efc
52537,mriqc,0.4500046848906425,mriqc,efc
52538,mriqc,0.5204207465688379,mriqc,efc
52539,mriqc,0.5445883102863799,mriqc,efc
52540,mriqc,0.5554640543039171,mriqc,efc
52541,mriqc,0.5641296002077699,mriqc,efc
52542,mriqc,0.5618120388293308,mriqc,efc
52543,mriqc,0.5703105683345826,mriqc,efc
52544,mriqc,0.517098920969244,mriqc,efc
52545,mriqc,0.514657876366126,mriqc,efc
52546,mriqc,0.5148667242154327,mriqc,efc
52547,mriqc,0.5083563334143136,mriqc,efc
52548,mriqc,0.535818680802517,mriqc,efc
52549,mriqc,0.5060199602592259,mriqc,efc
52550,mriqc,0.4498873181550545,mriqc,efc
52551,mriqc,0.5459023500137951,mriqc,efc
52552,mriqc,0.5171527263633098,mriqc,efc
52553,mriqc,0.5566888618539397,mriqc,efc
52554,mriqc,0.552902063590734,mriqc,efc
52555,mriqc,0.5012175426399476,mriqc,efc
52556,mriqc,0.4924665702306228,mriqc,efc
52557,mriqc,0.5619041794064027,mriqc,efc
52558,mriqc,0.5037410744084362,mriqc,efc
52559,mriqc,0.4989942257872845,mriqc,efc
52560,mriqc,0.570879253293139,mriqc,efc
52561,mriqc,0.5352308746630908,mriqc,efc
52562,mriqc,0.4940883124560165,mriqc,efc
52563,mriqc,0.4784530961251028,mriqc,efc
52564,mriqc,0.5085603236173475,mriqc,efc
52565,mriqc,0.5190009524786182,mriqc,efc
52566,mriqc,0.4784205777414552,mriqc,efc
52567,mriqc,0.537923372076774,mriqc,efc
52568,mriqc,0.4924581234953842,mriqc,efc
52569,mriqc,0.4624218931989428,mriqc,efc
52570,mriqc,0.6599931794195603,mriqc,efc
52571,mriqc,0.5222768624917867,mriqc,efc
52572,mriqc,0.506801391560276,mriqc,efc
52573,mriqc,0.551817973080511,mriqc,efc
52574,mriqc,0.5028495880259071,mriqc,efc
52575,mriqc,0.5082812410098296,mriqc,efc
52576,mriqc,0.5173270756419532,mriqc,efc
52577,mriqc,0.5277250376611211,mriqc,efc
52578,mriqc,0.508353301252946,mriqc,efc
52579,mriqc,0.5125797938548918,mriqc,efc
52580,mriqc,0.5173014569724382,mriqc,efc
52581,mriqc,0.5600108730960662,mriqc,efc
52582,mriqc,0.5741641938891224,mriqc,efc
52583,mriqc,0.5086281759630555,mriqc,efc
52584,mriqc,0.5183953555964732,mriqc,efc
52585,mriqc,0.5310851971729302,mriqc,efc
52586,mriqc,0.5523012005931733,mriqc,efc
52587,mriqc,0.5580352652628919,mriqc,efc
52588,mriqc,0.504005119970804,mriqc,efc
52589,mriqc,0.5498408801070749,mriqc,efc
52590,mriqc,0.5078623695751758,mriqc,efc
52591,mriqc,0.5036053078361759,mriqc,efc
52592,mriqc,0.5135020968978521,mriqc,efc
52593,mriqc,0.5059573987257002,mriqc,efc
52594,mriqc,0.5499207682769874,mriqc,efc
52595,mriqc,0.5554640543039171,mriqc,efc
52596,mriqc,0.4916222061109817,mriqc,efc
52597,mriqc,0.4902463164797496,mriqc,efc
52598,mriqc,0.5184575458449334,mriqc,efc
52599,mriqc,0.5315776771425971,mriqc,efc
52600,mriqc,0.5148667242154327,mriqc,efc
52601,mriqc,0.5186779963525349,mriqc,efc
52602,mriqc,0.517098920969244,mriqc,efc
52603,mriqc,0.4978388794849202,mriqc,efc
52604,mriqc,0.5005246628270035,mriqc,efc
52605,mriqc,0.5246326662319655,mriqc,efc
52606,mriqc,0.4924665702306228,mriqc,efc
52607,mriqc,0.4972016614913691,mriqc,efc
52608,mriqc,0.492594013829333,mriqc,efc
52609,mriqc,0.5012175426399476,mriqc,efc
52610,mriqc,0.5619041794064027,mriqc,efc
52611,mriqc,0.5251204729271015,mriqc,efc
52612,mriqc,0.570879253293139,mriqc,efc
52613,mriqc,0.4517482513522359,mriqc,efc
52614,mriqc,0.5464097729365549,mriqc,efc
52615,mriqc,0.5044887806493761,mriqc,efc
52616,mriqc,0.5117319334675512,mriqc,efc
52617,mriqc,0.5533040415549105,mriqc,efc
52618,mriqc,0.557215591600102,mriqc,efc
52619,mriqc,0.551817973080511,mriqc,efc
52620,mriqc,0.5573864446110459,mriqc,efc
52621,mriqc,0.5388739856059735,mriqc,efc
52622,mriqc,0.5600108730960662,mriqc,efc
52623,mriqc,0.523321906189295,mriqc,efc
52624,mriqc,0.5333815656330082,mriqc,efc
52625,mriqc,0.5312037930817051,mriqc,efc
52626,mriqc,0.5036053078361759,mriqc,efc
52627,mriqc,0.5580352652628919,mriqc,efc
52628,mriqc,0.5029438634921052,mriqc,efc
52629,mriqc,0.521138502481166,mriqc,efc
52630,mriqc,0.5244168877281041,mriqc,efc
52631,mriqc,0.504005119970804,mriqc,efc
52632,mriqc,0.5155269928234628,mriqc,efc
52633,mriqc,0.5218052685778413,mriqc,efc
52634,mriqc,0.5091925602029373,mriqc,efc
52635,mriqc,0.4902463164797496,mriqc,efc
52636,mriqc,0.5135020968978521,mriqc,efc
52637,mriqc,0.4916222061109817,mriqc,efc
52638,mriqc,0.5156465775549547,mriqc,efc
52639,mriqc,0.4786656258846416,mriqc,efc
52640,mriqc,0.4807734112011105,mriqc,efc
52641,mriqc,0.5520452614214008,mriqc,efc
52642,mriqc,0.4881740507678739,mriqc,efc
52643,mriqc,0.4978388794849202,mriqc,efc
52644,mriqc,0.47912193523006,mriqc,efc
52645,mriqc,0.492594013829333,mriqc,efc
52646,mriqc,0.5163298658370417,mriqc,efc
52647,mriqc,0.4942615478794635,mriqc,efc
52648,mriqc,0.5595332767402297,mriqc,efc
52649,mriqc,0.4972016614913691,mriqc,efc
52650,mriqc,0.5044887806493761,mriqc,efc
52651,mriqc,0.5254215851151686,mriqc,efc
52652,mriqc,0.5221185712922234,mriqc,efc
52653,mriqc,0.4975877670189984,mriqc,efc
52654,mriqc,0.509997413403532,mriqc,efc
52655,mriqc,0.5475567343845248,mriqc,efc
52656,mriqc,0.5377969495119937,mriqc,efc
52657,mriqc,0.5427669713978934,mriqc,efc
52658,mriqc,0.557215591600102,mriqc,efc
52659,mriqc,0.5533040415549105,mriqc,efc
52660,mriqc,0.5333815656330082,mriqc,efc
52661,mriqc,0.5573864446110459,mriqc,efc
52662,mriqc,0.5379465155125194,mriqc,efc
52663,mriqc,0.535341208208369,mriqc,efc
52664,mriqc,0.5244168877281041,mriqc,efc
52665,mriqc,0.5020005828429479,mriqc,efc
52666,mriqc,0.530208749106342,mriqc,efc
52667,mriqc,0.5733578905091322,mriqc,efc
52668,mriqc,0.5397397604977214,mriqc,efc
52669,mriqc,0.5218052685778413,mriqc,efc
52670,mriqc,0.5091925602029373,mriqc,efc
52671,mriqc,0.561306410451054,mriqc,efc
52672,mriqc,0.5716890260208506,mriqc,efc
52673,mriqc,0.4861028060899282,mriqc,efc
52674,mriqc,0.5156465775549547,mriqc,efc
52675,mriqc,0.5423450678018719,mriqc,efc
52676,mriqc,0.5308589311367611,mriqc,efc
52677,mriqc,0.4807734112011105,mriqc,efc
52678,mriqc,0.4786656258846416,mriqc,efc
52679,mriqc,0.5766029219810255,mriqc,efc
52680,mriqc,0.47912193523006,mriqc,efc
52681,mriqc,0.5227568103197044,mriqc,efc
52682,mriqc,0.4948524480611018,mriqc,efc
52683,mriqc,0.5347623129105131,mriqc,efc
52684,mriqc,0.5163298658370417,mriqc,efc
52685,mriqc,0.5013198626158968,mriqc,efc
52686,mriqc,0.5057977152071416,mriqc,efc
52687,mriqc,0.4890464778503774,mriqc,efc
52688,mriqc,0.5024442066152973,mriqc,efc
52689,mriqc,0.4975877670189984,mriqc,efc
52690,mriqc,0.5440774839171869,mriqc,efc
52691,mriqc,0.5256431804183884,mriqc,efc
52692,mriqc,0.5151596990724822,mriqc,efc
52693,mriqc,0.5377969495119937,mriqc,efc
52694,mriqc,0.5589674383005082,mriqc,efc
52695,mriqc,0.539455108614222,mriqc,efc
52696,mriqc,0.535341208208369,mriqc,efc
52697,mriqc,0.5427669713978934,mriqc,efc
52698,mriqc,0.5082313341089508,mriqc,efc
52699,mriqc,0.530208749106342,mriqc,efc
52700,mriqc,0.5379465155125194,mriqc,efc
52701,mriqc,0.5532084975314056,mriqc,efc
52702,mriqc,0.5405342486569059,mriqc,efc
52703,mriqc,0.5404703876256514,mriqc,efc
52704,mriqc,0.5018583187820425,mriqc,efc
52705,mriqc,0.5135571708492248,mriqc,efc
52706,mriqc,0.536927090484526,mriqc,efc
52707,mriqc,0.5547288479935135,mriqc,efc
52708,mriqc,0.561306410451054,mriqc,efc
52709,mriqc,0.5404230487798085,mriqc,efc
52710,mriqc,0.5227568103197044,mriqc,efc
52711,mriqc,0.4808782682916735,mriqc,efc
52712,mriqc,0.5318674651361683,mriqc,efc
52713,mriqc,0.5289556001296579,mriqc,efc
52714,mriqc,0.4799046969692613,mriqc,efc
52715,mriqc,0.5400414296133865,mriqc,efc
52716,mriqc,0.5642051567185857,mriqc,efc
52717,mriqc,0.5261869273967165,mriqc,efc
52718,mriqc,0.5347623129105131,mriqc,efc
52719,mriqc,0.5217304546371563,mriqc,efc
52720,mriqc,0.5342370064237683,mriqc,efc
52721,mriqc,0.519211656753252,mriqc,efc
52722,mriqc,0.5821537574709524,mriqc,efc
52723,mriqc,0.5256431804183884,mriqc,efc
52724,mriqc,0.526670711836977,mriqc,efc
52725,mriqc,0.5658070661334008,mriqc,efc
52726,mriqc,0.5687220870629675,mriqc,efc
52727,mriqc,0.5440774839171869,mriqc,efc
52728,mriqc,0.5445883102863799,mriqc,efc
52729,mriqc,0.528077387188218,mriqc,efc
52730,mriqc,0.5715367372631784,mriqc,efc
52731,mriqc,0.5589674383005082,mriqc,efc
52732,mriqc,0.535818680802517,mriqc,efc
52733,mriqc,0.5405342486569059,mriqc,efc
52734,mriqc,0.5301935882995034,mriqc,efc
52735,mriqc,0.5242950443457975,mriqc,efc
52736,mriqc,0.5779525431938781,mriqc,efc
52737,mriqc,0.4784530961251028,mriqc,efc
52738,mriqc,0.5326011863063101,mriqc,efc
52739,mriqc,0.536927090484526,mriqc,efc
52740,mriqc,0.5782097199825355,mriqc,efc
52741,mriqc,0.4784205777414552,mriqc,efc
52742,mriqc,0.4744557482893738,mriqc,efc
52743,mriqc,0.5082812410098296,mriqc,efc
52744,mriqc,0.5330251938510359,mriqc,efc
52745,mriqc,0.5400414296133865,mriqc,efc
52746,mriqc,0.5457976476253427,mriqc,efc
52747,mriqc,0.5261530785749178,mriqc,efc
52748,mriqc,0.5337597194721528,mriqc,efc
52749,mriqc,0.5277250376611211,mriqc,efc
52750,mriqc,0.526670711836977,mriqc,efc
52751,mriqc,0.5078623695751758,mriqc,efc
52752,mriqc,0.489166248224402,mriqc,efc
52753,mriqc,0.4944659712484071,mriqc,efc
52754,mriqc,0.5019769753008707,mriqc,efc
52755,mriqc,0.5184575458449334,mriqc,efc
52756,mriqc,0.5039394953354885,mriqc,efc
52757,mriqc,0.5103436057866271,mriqc,efc
52758,mriqc,0.5715367372631784,mriqc,efc
52759,mriqc,0.5005246628270035,mriqc,efc
52760,mriqc,0.517900772948893,mriqc,efc
52761,mriqc,0.50894881155748,mriqc,efc
52762,mriqc,0.528744091404049,mriqc,efc
52763,mriqc,0.5820955894773677,mriqc,efc
52764,mriqc,0.5547775482179297,mriqc,efc
52765,mriqc,0.5136845835075129,mriqc,efc
52766,mriqc,0.5243762938942833,mriqc,efc
52767,mriqc,0.5635305317546921,mriqc,efc
52768,mriqc,0.5779525431938781,mriqc,efc
52769,mriqc,0.5839599355526004,mriqc,efc
52770,mriqc,0.5269324059272638,mriqc,efc
52771,mriqc,0.5784438770971357,mriqc,efc
52772,mriqc,0.5782097199825355,mriqc,efc
52773,mriqc,0.5031621172297361,mriqc,efc
52774,mriqc,0.5117319334675512,mriqc,efc
52775,mriqc,0.487885655093298,mriqc,efc
52776,mriqc,0.4972542292685501,mriqc,efc
52777,mriqc,0.5206157949898792,mriqc,efc
52778,mriqc,0.5388739856059735,mriqc,efc
52779,mriqc,0.5547020535879581,mriqc,efc
52780,mriqc,0.5153720741299105,mriqc,efc
52781,mriqc,0.5312037930817051,mriqc,efc
52782,mriqc,0.5021929085068427,mriqc,efc
52783,mriqc,0.5424206243126877,mriqc,efc
52784,mriqc,0.5588199762486866,mriqc,efc
52785,mriqc,0.5050317231767291,mriqc,efc
52786,mriqc,0.4977257303612292,mriqc,efc
52787,mriqc,0.5212336133387614,mriqc,efc
52788,mriqc,0.509153111164735,mriqc,efc
52789,mriqc,0.4942615478794635,mriqc,efc
52790,mriqc,0.5042160098879706,mriqc,efc
52791,mriqc,0.5388970671608747,mriqc,efc
52792,mriqc,0.4881740507678739,mriqc,efc
