,compare,gsr_y,task,data type
50728,mriqc,0.0159717742353677,mriqc,gsr_y
50729,mriqc,0.0147424228489398,mriqc,gsr_y
50730,mriqc,0.0223220735788345,mriqc,gsr_y
50731,mriqc,0.0193817727267742,mriqc,gsr_y
50732,mriqc,0.005612754728645,mriqc,gsr_y
50733,mriqc,0.0066866925917565,mriqc,gsr_y
50734,mriqc,0.0275001265108585,mriqc,gsr_y
50735,mriqc,0.0468270368874073,mriqc,gsr_y
50736,mriqc,0.0444690622389316,mriqc,gsr_y
50737,mriqc,0.0071546710096299,mriqc,gsr_y
50738,mriqc,0.0255250558257102,mriqc,gsr_y
50739,mriqc,0.0236021131277084,mriqc,gsr_y
50740,mriqc,0.0468270368874073,mriqc,gsr_y
50741,mriqc,0.0150695778429508,mriqc,gsr_y
50742,mriqc,0.0170225109905004,mriqc,gsr_y
50743,mriqc,0.0121067557483911,mriqc,gsr_y
50744,mriqc,0.0186566393822431,mriqc,gsr_y
50745,mriqc,0.0096293967217206,mriqc,gsr_y
50746,mriqc,0.0033112182281911,mriqc,gsr_y
50747,mriqc,0.017185179516673,mriqc,gsr_y
50748,mriqc,0.0191501807421445,mriqc,gsr_y
50749,mriqc,0.0259303599596023,mriqc,gsr_y
50750,mriqc,0.0231748484075069,mriqc,gsr_y
50751,mriqc,0.0153824547305703,mriqc,gsr_y
50752,mriqc,5.769052222603932e-05,mriqc,gsr_y
50753,mriqc,0.0161863807588815,mriqc,gsr_y
50754,mriqc,0.0195662416517734,mriqc,gsr_y
50755,mriqc,0.0122967641800642,mriqc,gsr_y
50756,mriqc,0.0066866925917565,mriqc,gsr_y
50757,mriqc,0.0121067557483911,mriqc,gsr_y
50758,mriqc,0.0169080216437578,mriqc,gsr_y
50759,mriqc,0.0229084286838769,mriqc,gsr_y
50760,mriqc,0.0160865262150764,mriqc,gsr_y
50761,mriqc,0.0157856754958629,mriqc,gsr_y
50762,mriqc,0.0176094006747007,mriqc,gsr_y
50763,mriqc,0.0254887603223323,mriqc,gsr_y
50764,mriqc,0.0186508111655712,mriqc,gsr_y
50765,mriqc,0.0221527870744466,mriqc,gsr_y
50766,mriqc,0.0155561035498976,mriqc,gsr_y
50767,mriqc,0.0169080216437578,mriqc,gsr_y
50768,mriqc,0.0177017021924257,mriqc,gsr_y
50769,mriqc,0.0186508111655712,mriqc,gsr_y
50770,mriqc,0.012595179490745,mriqc,gsr_y
50771,mriqc,0.0311922281980514,mriqc,gsr_y
50772,mriqc,0.0177017021924257,mriqc,gsr_y
50773,mriqc,0.0061379098333418,mriqc,gsr_y
50774,mriqc,0.017637750133872,mriqc,gsr_y
50775,mriqc,5.641453753923997e-05,mriqc,gsr_y
50776,mriqc,0.0027866216842085,mriqc,gsr_y
50777,mriqc,0.0202554985880851,mriqc,gsr_y
50778,mriqc,0.0311691388487815,mriqc,gsr_y
50779,mriqc,0.0238772854208946,mriqc,gsr_y
50780,mriqc,0.0180414635688066,mriqc,gsr_y
50781,mriqc,0.0055996612645685,mriqc,gsr_y
50782,mriqc,0.0206578150391578,mriqc,gsr_y
50783,mriqc,0.0272250324487686,mriqc,gsr_y
50784,mriqc,0.0417728722095489,mriqc,gsr_y
50785,mriqc,0.0139496615156531,mriqc,gsr_y
50786,mriqc,0.0307793598622083,mriqc,gsr_y
50787,mriqc,0.0261892657727003,mriqc,gsr_y
50788,mriqc,0.0180414635688066,mriqc,gsr_y
50789,mriqc,0.0362110510468483,mriqc,gsr_y
50790,mriqc,0.0094951754435896,mriqc,gsr_y
50791,mriqc,0.0206578150391578,mriqc,gsr_y
50792,mriqc,0.0333708301186561,mriqc,gsr_y
50793,mriqc,0.0240863244980573,mriqc,gsr_y
50794,mriqc,0.0261892657727003,mriqc,gsr_y
50795,mriqc,0.0307793598622083,mriqc,gsr_y
50796,mriqc,0.0141870332881808,mriqc,gsr_y
50797,mriqc,0.047438196837902,mriqc,gsr_y
50798,mriqc,0.0093465438112616,mriqc,gsr_y
50799,mriqc,0.0203920099884271,mriqc,gsr_y
50800,mriqc,0.0203920099884271,mriqc,gsr_y
50801,mriqc,0.0223885495215654,mriqc,gsr_y
50802,mriqc,0.0264468695968389,mriqc,gsr_y
50803,mriqc,0.0263995435088872,mriqc,gsr_y
50804,mriqc,0.0270465556532144,mriqc,gsr_y
50805,mriqc,0.0329508557915687,mriqc,gsr_y
50806,mriqc,0.0102343056350946,mriqc,gsr_y
50807,mriqc,0.0137173049151897,mriqc,gsr_y
50808,mriqc,0.0263902675360441,mriqc,gsr_y
50809,mriqc,0.0126894805580377,mriqc,gsr_y
50810,mriqc,0.0263995435088872,mriqc,gsr_y
50811,mriqc,0.0166260376572608,mriqc,gsr_y
50812,mriqc,0.0228450894355773,mriqc,gsr_y
50813,mriqc,0.020348485559225,mriqc,gsr_y
50814,mriqc,0.0335797481238842,mriqc,gsr_y
50815,mriqc,0.0079157790169119,mriqc,gsr_y
50816,mriqc,0.0279224999248981,mriqc,gsr_y
50817,mriqc,0.0208241268992424,mriqc,gsr_y
50818,mriqc,0.0169935319572687,mriqc,gsr_y
50819,mriqc,0.0203201286494731,mriqc,gsr_y
50820,mriqc,0.0177908856421709,mriqc,gsr_y
50821,mriqc,0.0183095838874578,mriqc,gsr_y
50822,mriqc,0.020043920725584,mriqc,gsr_y
50823,mriqc,0.0169935319572687,mriqc,gsr_y
50824,mriqc,0.0172302853316068,mriqc,gsr_y
50825,mriqc,0.0166929475963115,mriqc,gsr_y
50826,mriqc,0.0263902675360441,mriqc,gsr_y
50827,mriqc,0.0279224999248981,mriqc,gsr_y
50828,mriqc,0.0186347160488367,mriqc,gsr_y
50829,mriqc,0.0204531401395797,mriqc,gsr_y
50830,mriqc,0.0171793196350336,mriqc,gsr_y
50831,mriqc,0.0205891579389572,mriqc,gsr_y
50832,mriqc,0.0297050457447767,mriqc,gsr_y
50833,mriqc,0.0297050457447767,mriqc,gsr_y
50834,mriqc,0.0131602305918931,mriqc,gsr_y
50835,mriqc,0.0148187344893813,mriqc,gsr_y
50836,mriqc,0.0135845802724361,mriqc,gsr_y
50837,mriqc,0.0157817639410495,mriqc,gsr_y
50838,mriqc,0.0039485259912908,mriqc,gsr_y
50839,mriqc,0.0141665451228618,mriqc,gsr_y
50840,mriqc,0.0148365413770079,mriqc,gsr_y
50841,mriqc,0.0224925521761178,mriqc,gsr_y
50842,mriqc,0.0039485259912908,mriqc,gsr_y
50843,mriqc,0.0226817429065704,mriqc,gsr_y
50844,mriqc,0.0195250287652015,mriqc,gsr_y
50845,mriqc,0.0142431845888495,mriqc,gsr_y
50846,mriqc,0.0225654803216457,mriqc,gsr_y
50847,mriqc,0.0116542242467403,mriqc,gsr_y
50848,mriqc,0.010657163336873,mriqc,gsr_y
50849,mriqc,0.0148365413770079,mriqc,gsr_y
50850,mriqc,0.0143908085301518,mriqc,gsr_y
50851,mriqc,0.0148368924856185,mriqc,gsr_y
50852,mriqc,0.0121958050876855,mriqc,gsr_y
50853,mriqc,0.0160308629274368,mriqc,gsr_y
50854,mriqc,0.018930047750473,mriqc,gsr_y
50855,mriqc,0.0191869903355836,mriqc,gsr_y
50856,mriqc,0.0275001265108585,mriqc,gsr_y
50857,mriqc,0.012282601557672,mriqc,gsr_y
50858,mriqc,0.0177408978343009,mriqc,gsr_y
50859,mriqc,0.010657163336873,mriqc,gsr_y
50860,mriqc,0.0178677085787057,mriqc,gsr_y
50861,mriqc,0.0315876826643943,mriqc,gsr_y
50862,mriqc,0.0308916345238685,mriqc,gsr_y
50863,mriqc,0.019258702173829,mriqc,gsr_y
50864,mriqc,0.0281791202723979,mriqc,gsr_y
50865,mriqc,0.0210906919091939,mriqc,gsr_y
50866,mriqc,0.0282560978084802,mriqc,gsr_y
50867,mriqc,0.0300417356193065,mriqc,gsr_y
50868,mriqc,0.012282601557672,mriqc,gsr_y
50869,mriqc,0.0190868414938449,mriqc,gsr_y
50870,mriqc,0.0188292898237705,mriqc,gsr_y
50871,mriqc,0.0174264498054981,mriqc,gsr_y
50872,mriqc,0.0252730660140514,mriqc,gsr_y
50873,mriqc,0.0191501807421445,mriqc,gsr_y
50874,mriqc,0.0185461714863777,mriqc,gsr_y
50875,mriqc,0.0165247078984975,mriqc,gsr_y
50876,mriqc,0.0276505798101425,mriqc,gsr_y
50877,mriqc,0.0168754663318395,mriqc,gsr_y
50878,mriqc,0.019629443064332,mriqc,gsr_y
50879,mriqc,0.019629443064332,mriqc,gsr_y
50880,mriqc,0.0288268364965915,mriqc,gsr_y
50881,mriqc,0.0276505798101425,mriqc,gsr_y
50882,mriqc,0.0165247078984975,mriqc,gsr_y
50883,mriqc,0.0120892534032464,mriqc,gsr_y
50884,mriqc,0.0096293967217206,mriqc,gsr_y
50885,mriqc,0.0168739277869462,mriqc,gsr_y
50886,mriqc,0.0225733332335948,mriqc,gsr_y
50887,mriqc,0.0168739277869462,mriqc,gsr_y
50888,mriqc,0.0360513590276241,mriqc,gsr_y
50889,mriqc,0.0163489636033773,mriqc,gsr_y
50890,mriqc,0.0312924906611442,mriqc,gsr_y
50891,mriqc,0.0171237289905548,mriqc,gsr_y
50892,mriqc,0.0203878264874219,mriqc,gsr_y
50893,mriqc,0.0195166859775781,mriqc,gsr_y
50894,mriqc,0.0106804948300123,mriqc,gsr_y
50895,mriqc,0.0354049690067768,mriqc,gsr_y
50896,mriqc,0.0414452105760574,mriqc,gsr_y
50897,mriqc,0.0122967641800642,mriqc,gsr_y
50898,mriqc,0.0216178596019744,mriqc,gsr_y
50899,mriqc,0.0375709161162376,mriqc,gsr_y
50900,mriqc,0.0273396037518978,mriqc,gsr_y
50901,mriqc,0.0179289318621158,mriqc,gsr_y
50902,mriqc,0.0354049690067768,mriqc,gsr_y
50903,mriqc,0.0221242792904377,mriqc,gsr_y
50904,mriqc,0.0145325418561697,mriqc,gsr_y
50905,mriqc,0.0156200928613543,mriqc,gsr_y
50906,mriqc,0.0193096883594989,mriqc,gsr_y
50907,mriqc,0.0375709161162376,mriqc,gsr_y
50908,mriqc,0.012557472102344,mriqc,gsr_y
50909,mriqc,0.0252721942961215,mriqc,gsr_y
50910,mriqc,0.0161863807588815,mriqc,gsr_y
50911,mriqc,0.0176094006747007,mriqc,gsr_y
50912,mriqc,0.0251504909247159,mriqc,gsr_y
50913,mriqc,0.0058439797721803,mriqc,gsr_y
50914,mriqc,0.0156302284449338,mriqc,gsr_y
50915,mriqc,0.0155561035498976,mriqc,gsr_y
50916,mriqc,0.0196559187024831,mriqc,gsr_y
50917,mriqc,0.0223598647862672,mriqc,gsr_y
50918,mriqc,0.0217419415712356,mriqc,gsr_y
50919,mriqc,0.0159717742353677,mriqc,gsr_y
50920,mriqc,0.0156302284449338,mriqc,gsr_y
50921,mriqc,0.0105718579143285,mriqc,gsr_y
50922,mriqc,0.0193096883594989,mriqc,gsr_y
50923,mriqc,0.0183500573039054,mriqc,gsr_y
50924,mriqc,0.0169101916253566,mriqc,gsr_y
50925,mriqc,0.0175851285457611,mriqc,gsr_y
50926,mriqc,0.0137931667268276,mriqc,gsr_y
50927,mriqc,0.0105718579143285,mriqc,gsr_y
50928,mriqc,0.0193817727267742,mriqc,gsr_y
50929,mriqc,0.0468270368874073,mriqc,gsr_y
50930,mriqc,0.0152441021054983,mriqc,gsr_y
50931,mriqc,0.0137931667268276,mriqc,gsr_y
50932,mriqc,0.0066866925917565,mriqc,gsr_y
50933,mriqc,0.0210827272385358,mriqc,gsr_y
50934,mriqc,0.0121067557483911,mriqc,gsr_y
50935,mriqc,0.036486230790615,mriqc,gsr_y
50936,mriqc,0.034064657986164,mriqc,gsr_y
50937,mriqc,0.0411629229784011,mriqc,gsr_y
50938,mriqc,0.0152441021054983,mriqc,gsr_y
50939,mriqc,0.0170225109905004,mriqc,gsr_y
50940,mriqc,0.034064657986164,mriqc,gsr_y
50941,mriqc,0.013092097826302,mriqc,gsr_y
50942,mriqc,0.0169080216437578,mriqc,gsr_y
50943,mriqc,0.0431933924555778,mriqc,gsr_y
50944,mriqc,0.0206140521913766,mriqc,gsr_y
50945,mriqc,0.0211769491434097,mriqc,gsr_y
50946,mriqc,0.0228450894355773,mriqc,gsr_y
50947,mriqc,0.0232621226459741,mriqc,gsr_y
50948,mriqc,0.0150695778429508,mriqc,gsr_y
50949,mriqc,0.0245046950876712,mriqc,gsr_y
50950,mriqc,0.0186508111655712,mriqc,gsr_y
50951,mriqc,0.0267060510814189,mriqc,gsr_y
50952,mriqc,0.0280252769589424,mriqc,gsr_y
50953,mriqc,0.0235788002610206,mriqc,gsr_y
50954,mriqc,0.0335797481238842,mriqc,gsr_y
50955,mriqc,0.0177017021924257,mriqc,gsr_y
50956,mriqc,0.0235788002610206,mriqc,gsr_y
50957,mriqc,0.0267060510814189,mriqc,gsr_y
50958,mriqc,0.0223979391157627,mriqc,gsr_y
50959,mriqc,0.0383324436843395,mriqc,gsr_y
50960,mriqc,0.0251240972429513,mriqc,gsr_y
50961,mriqc,0.0105966040864586,mriqc,gsr_y
50962,mriqc,0.0161461625248193,mriqc,gsr_y
50963,mriqc,0.0257952492684125,mriqc,gsr_y
50964,mriqc,0.0250443946570158,mriqc,gsr_y
50965,mriqc,0.0207507107406854,mriqc,gsr_y
50966,mriqc,0.0180414635688066,mriqc,gsr_y
50967,mriqc,0.020043920725584,mriqc,gsr_y
50968,mriqc,0.0177908856421709,mriqc,gsr_y
50969,mriqc,0.0206578150391578,mriqc,gsr_y
50970,mriqc,0.0250443946570158,mriqc,gsr_y
50971,mriqc,0.0277469903230667,mriqc,gsr_y
50972,mriqc,0.0103382179513573,mriqc,gsr_y
50973,mriqc,0.0232246499508619,mriqc,gsr_y
50974,mriqc,0.0265326499938964,mriqc,gsr_y
50975,mriqc,0.0172706265002489,mriqc,gsr_y
50976,mriqc,0.0209958385676145,mriqc,gsr_y
50977,mriqc,0.0254887603223323,mriqc,gsr_y
50978,mriqc,0.0183095838874578,mriqc,gsr_y
50979,mriqc,0.0211023278534412,mriqc,gsr_y
50980,mriqc,0.0211023278534412,mriqc,gsr_y
50981,mriqc,0.0154594182968139,mriqc,gsr_y
50982,mriqc,0.0171793196350336,mriqc,gsr_y
50983,mriqc,0.0261892657727003,mriqc,gsr_y
50984,mriqc,0.0195250287652015,mriqc,gsr_y
50985,mriqc,0.0307793598622083,mriqc,gsr_y
50986,mriqc,0.0129258101806044,mriqc,gsr_y
50987,mriqc,0.0226277410984039,mriqc,gsr_y
50988,mriqc,0.0235430374741554,mriqc,gsr_y
50989,mriqc,0.0130534945055842,mriqc,gsr_y
50990,mriqc,0.0226277410984039,mriqc,gsr_y
50991,mriqc,0.0151174860075116,mriqc,gsr_y
50992,mriqc,0.0203920099884271,mriqc,gsr_y
50993,mriqc,0.0299199316650629,mriqc,gsr_y
50994,mriqc,0.0299199316650629,mriqc,gsr_y
50995,mriqc,0.0139048583805561,mriqc,gsr_y
50996,mriqc,0.0272250324487686,mriqc,gsr_y
50997,mriqc,0.0219745058566331,mriqc,gsr_y
50998,mriqc,0.0263995435088872,mriqc,gsr_y
50999,mriqc,0.0325760543346405,mriqc,gsr_y
51000,mriqc,0.0394766293466091,mriqc,gsr_y
51001,mriqc,0.0362110510468483,mriqc,gsr_y
51002,mriqc,0.0394766293466091,mriqc,gsr_y
51003,mriqc,0.0148368924856185,mriqc,gsr_y
51004,mriqc,0.0325760543346405,mriqc,gsr_y
51005,mriqc,0.0345335155725479,mriqc,gsr_y
51006,mriqc,0.0263902675360441,mriqc,gsr_y
51007,mriqc,0.0279224999248981,mriqc,gsr_y
51008,mriqc,0.0169935319572687,mriqc,gsr_y
51009,mriqc,0.0345335155725479,mriqc,gsr_y
51010,mriqc,0.0177408978343009,mriqc,gsr_y
51011,mriqc,0.0197825003415346,mriqc,gsr_y
51012,mriqc,0.0166274812072515,mriqc,gsr_y
51013,mriqc,0.0315576456487178,mriqc,gsr_y
51014,mriqc,0.0244462210685014,mriqc,gsr_y
51015,mriqc,0.0315576456487178,mriqc,gsr_y
51016,mriqc,0.047438196837902,mriqc,gsr_y
51017,mriqc,0.0288268364965915,mriqc,gsr_y
51018,mriqc,0.0337855443358421,mriqc,gsr_y
51019,mriqc,0.00413065450266,mriqc,gsr_y
51020,mriqc,0.0120892534032464,mriqc,gsr_y
51021,mriqc,0.0203878264874219,mriqc,gsr_y
51022,mriqc,0.026830069720745,mriqc,gsr_y
51023,mriqc,0.0142974499613046,mriqc,gsr_y
51024,mriqc,0.0094387782737612,mriqc,gsr_y
51025,mriqc,0.0298317596316337,mriqc,gsr_y
51026,mriqc,0.0270465556532144,mriqc,gsr_y
51027,mriqc,0.0192311853170394,mriqc,gsr_y
51028,mriqc,0.0297050457447767,mriqc,gsr_y
51029,mriqc,0.0283369794487953,mriqc,gsr_y
51030,mriqc,0.0095700835809111,mriqc,gsr_y
51031,mriqc,0.0312924906611442,mriqc,gsr_y
51032,mriqc,0.0090935472398996,mriqc,gsr_y
51033,mriqc,0.0496845208108425,mriqc,gsr_y
51034,mriqc,0.0137173049151897,mriqc,gsr_y
51035,mriqc,0.0039485259912908,mriqc,gsr_y
51036,mriqc,0.0116542242467403,mriqc,gsr_y
51037,mriqc,0.0262978933751583,mriqc,gsr_y
51038,mriqc,0.0148365413770079,mriqc,gsr_y
51039,mriqc,0.0179289318621158,mriqc,gsr_y
51040,mriqc,0.0315413065254688,mriqc,gsr_y
51041,mriqc,0.010657163336873,mriqc,gsr_y
51042,mriqc,0.0283369794487953,mriqc,gsr_y
51043,mriqc,0.0203904192894697,mriqc,gsr_y
51044,mriqc,0.0262978933751583,mriqc,gsr_y
51045,mriqc,0.0156200928613543,mriqc,gsr_y
51046,mriqc,0.0102343056350946,mriqc,gsr_y
51047,mriqc,0.0266378037631511,mriqc,gsr_y
51048,mriqc,0.0266378037631511,mriqc,gsr_y
51049,mriqc,0.0233769677579402,mriqc,gsr_y
51050,mriqc,0.012282601557672,mriqc,gsr_y
51051,mriqc,0.019629443064332,mriqc,gsr_y
51052,mriqc,0.0246521793305873,mriqc,gsr_y
51053,mriqc,0.0165247078984975,mriqc,gsr_y
51054,mriqc,0.0223598647862672,mriqc,gsr_y
51055,mriqc,0.0276505798101425,mriqc,gsr_y
51056,mriqc,0.0296940114349126,mriqc,gsr_y
51057,mriqc,0.0313242636620998,mriqc,gsr_y
51058,mriqc,0.0280040800571441,mriqc,gsr_y
51059,mriqc,0.0277549996972084,mriqc,gsr_y
51060,mriqc,0.0216736979782581,mriqc,gsr_y
51061,mriqc,0.0246521793305873,mriqc,gsr_y
51062,mriqc,0.0210827272385358,mriqc,gsr_y
51063,mriqc,0.0211769491434097,mriqc,gsr_y
51064,mriqc,0.0245046950876712,mriqc,gsr_y
51065,mriqc,0.0347485654056072,mriqc,gsr_y
51066,mriqc,0.0306493453681468,mriqc,gsr_y
51067,mriqc,0.0277549996972084,mriqc,gsr_y
51068,mriqc,0.0135845802724361,mriqc,gsr_y
51069,mriqc,0.0348936729133129,mriqc,gsr_y
51070,mriqc,0.0079157790169119,mriqc,gsr_y
51071,mriqc,0.0168739277869462,mriqc,gsr_y
51072,mriqc,0.0375709161162376,mriqc,gsr_y
51073,mriqc,0.0161461625248193,mriqc,gsr_y
51074,mriqc,0.0354049690067768,mriqc,gsr_y
51075,mriqc,0.0312490556389093,mriqc,gsr_y
51076,mriqc,0.0148187344893813,mriqc,gsr_y
51077,mriqc,0.0217818487435579,mriqc,gsr_y
51078,mriqc,0.0228430442512035,mriqc,gsr_y
51079,mriqc,0.0333447903394699,mriqc,gsr_y
51080,mriqc,0.0325222164392471,mriqc,gsr_y
51081,mriqc,0.0312490556389093,mriqc,gsr_y
51082,mriqc,0.023551020771265,mriqc,gsr_y
51083,mriqc,0.0355690866708755,mriqc,gsr_y
51084,mriqc,0.0283259619027376,mriqc,gsr_y
51085,mriqc,0.0443576760590076,mriqc,gsr_y
51086,mriqc,0.0283259619027376,mriqc,gsr_y
51087,mriqc,0.0156302284449338,mriqc,gsr_y
51088,mriqc,0.0193096883594989,mriqc,gsr_y
51089,mriqc,0.0183500573039054,mriqc,gsr_y
51090,mriqc,0.0300417356193065,mriqc,gsr_y
51091,mriqc,0.0210906919091939,mriqc,gsr_y
51092,mriqc,0.0308916345238685,mriqc,gsr_y
51093,mriqc,0.0281791202723979,mriqc,gsr_y
51094,mriqc,0.0315876826643943,mriqc,gsr_y
51095,mriqc,0.0282560978084802,mriqc,gsr_y
51096,mriqc,0.0271201804280281,mriqc,gsr_y
51097,mriqc,0.0105718579143285,mriqc,gsr_y
51098,mriqc,0.0174264498054981,mriqc,gsr_y
51099,mriqc,0.022729517892003,mriqc,gsr_y
51100,mriqc,0.0188292898237705,mriqc,gsr_y
51101,mriqc,0.022729517892003,mriqc,gsr_y
51102,mriqc,0.0207507107406854,mriqc,gsr_y
51103,mriqc,0.0141665451228618,mriqc,gsr_y
51104,mriqc,0.0498732663691043,mriqc,gsr_y
51105,mriqc,0.0137931667268276,mriqc,gsr_y
51106,mriqc,0.0257952492684125,mriqc,gsr_y
51107,mriqc,0.0191869903355836,mriqc,gsr_y
51108,mriqc,0.0312991291284561,mriqc,gsr_y
51109,mriqc,0.0169726610183715,mriqc,gsr_y
51110,mriqc,0.0154594182968139,mriqc,gsr_y
51111,mriqc,0.0353693030774593,mriqc,gsr_y
51112,mriqc,0.0314968712627887,mriqc,gsr_y
51113,mriqc,0.034064657986164,mriqc,gsr_y
51114,mriqc,0.0152441021054983,mriqc,gsr_y
51115,mriqc,0.0211416278034448,mriqc,gsr_y
51116,mriqc,0.0171237289905548,mriqc,gsr_y
51117,mriqc,0.0195166859775781,mriqc,gsr_y
51118,mriqc,0.0106804948300123,mriqc,gsr_y
51119,mriqc,0.0280252769589424,mriqc,gsr_y
51120,mriqc,0.0267060510814189,mriqc,gsr_y
51121,mriqc,0.0204155966639518,mriqc,gsr_y
51122,mriqc,0.0231782905757427,mriqc,gsr_y
51123,mriqc,0.0217840448021888,mriqc,gsr_y
51124,mriqc,0.0199193079024553,mriqc,gsr_y
51125,mriqc,0.0235788002610206,mriqc,gsr_y
51126,mriqc,0.0058439797721803,mriqc,gsr_y
51127,mriqc,0.0251504909247159,mriqc,gsr_y
51128,mriqc,0.0264405459165573,mriqc,gsr_y
51129,mriqc,0.0324661806225776,mriqc,gsr_y
51130,mriqc,0.0273414216935634,mriqc,gsr_y
51131,mriqc,0.018930047750473,mriqc,gsr_y
51132,mriqc,0.0255250558257102,mriqc,gsr_y
51133,mriqc,0.012557472102344,mriqc,gsr_y
51134,mriqc,0.0217419415712356,mriqc,gsr_y
51135,mriqc,0.0196559187024831,mriqc,gsr_y
51136,mriqc,0.0246213208884,mriqc,gsr_y
51137,mriqc,0.0275001265108585,mriqc,gsr_y
51138,mriqc,0.0116996653378009,mriqc,gsr_y
51139,mriqc,0.0250443946570158,mriqc,gsr_y
51140,mriqc,0.0239175204187631,mriqc,gsr_y
51141,mriqc,0.0191501807421445,mriqc,gsr_y
51142,mriqc,0.0248187910765409,mriqc,gsr_y
51143,mriqc,0.0259303599596023,mriqc,gsr_y
51144,mriqc,0.0231748484075069,mriqc,gsr_y
51145,mriqc,0.0211023278534412,mriqc,gsr_y
51146,mriqc,0.0169101916253566,mriqc,gsr_y
51147,mriqc,0.0197650585323572,mriqc,gsr_y
51148,mriqc,5.769052222603932e-05,mriqc,gsr_y
51149,mriqc,0.0222887732088565,mriqc,gsr_y
51150,mriqc,0.0263451356440782,mriqc,gsr_y
51151,mriqc,0.0226277410984039,mriqc,gsr_y
51152,mriqc,0.0100144818425178,mriqc,gsr_y
51153,mriqc,0.0244151633232831,mriqc,gsr_y
51154,mriqc,0.036486230790615,mriqc,gsr_y
51155,mriqc,0.0197650585323572,mriqc,gsr_y
51156,mriqc,0.0027866216842085,mriqc,gsr_y
51157,mriqc,0.0146863935515284,mriqc,gsr_y
51158,mriqc,0.0113965980708599,mriqc,gsr_y
51159,mriqc,0.0096293967217206,mriqc,gsr_y
51160,mriqc,0.0270333215594291,mriqc,gsr_y
51161,mriqc,0.0243425741791725,mriqc,gsr_y
51162,mriqc,0.0243425741791725,mriqc,gsr_y
51163,mriqc,0.0299199316650629,mriqc,gsr_y
51164,mriqc,5.641453753923997e-05,mriqc,gsr_y
51165,mriqc,0.0431933924555778,mriqc,gsr_y
51166,mriqc,0.0061379098333418,mriqc,gsr_y
51167,mriqc,0.0122967641800642,mriqc,gsr_y
51168,mriqc,0.0190065409988164,mriqc,gsr_y
51169,mriqc,0.0207150150090456,mriqc,gsr_y
51170,mriqc,0.0207150150090456,mriqc,gsr_y
51171,mriqc,0.0394766293466091,mriqc,gsr_y
51172,mriqc,0.0256017390638589,mriqc,gsr_y
51173,mriqc,0.0331928320229053,mriqc,gsr_y
51174,mriqc,0.0223979391157627,mriqc,gsr_y
51175,mriqc,0.0251240972429513,mriqc,gsr_y
51176,mriqc,0.0238772854208946,mriqc,gsr_y
51177,mriqc,0.0383324436843395,mriqc,gsr_y
51178,mriqc,0.0265326499938964,mriqc,gsr_y
51179,mriqc,0.0325760543346405,mriqc,gsr_y
51180,mriqc,0.0296261236071586,mriqc,gsr_y
51181,mriqc,0.0161863807588815,mriqc,gsr_y
51182,mriqc,0.0139496615156531,mriqc,gsr_y
51183,mriqc,0.0345335155725479,mriqc,gsr_y
51184,mriqc,0.0277469903230667,mriqc,gsr_y
51185,mriqc,0.0172706265002489,mriqc,gsr_y
51186,mriqc,0.0208750907331705,mriqc,gsr_y
51187,mriqc,0.011774537153542,mriqc,gsr_y
51188,mriqc,0.0296261236071586,mriqc,gsr_y
51189,mriqc,0.0438602343201637,mriqc,gsr_y
51190,mriqc,0.011774537153542,mriqc,gsr_y
51191,mriqc,0.0349241867661476,mriqc,gsr_y
51192,mriqc,0.0103382179513573,mriqc,gsr_y
51193,mriqc,0.0204519517719745,mriqc,gsr_y
51194,mriqc,0.0315576456487178,mriqc,gsr_y
51195,mriqc,0.0311028603464365,mriqc,gsr_y
51196,mriqc,0.0240863244980573,mriqc,gsr_y
51197,mriqc,0.0106503330171108,mriqc,gsr_y
51198,mriqc,0.017895808443427,mriqc,gsr_y
51199,mriqc,0.0130534945055842,mriqc,gsr_y
51200,mriqc,0.0129258101806044,mriqc,gsr_y
51201,mriqc,0.0219787061214447,mriqc,gsr_y
51202,mriqc,0.0120281595736742,mriqc,gsr_y
51203,mriqc,0.0281921345740556,mriqc,gsr_y
51204,mriqc,0.0176094006747007,mriqc,gsr_y
51205,mriqc,0.0093465438112616,mriqc,gsr_y
51206,mriqc,0.017895808443427,mriqc,gsr_y
51207,mriqc,0.0264468695968389,mriqc,gsr_y
51208,mriqc,0.0223885495215654,mriqc,gsr_y
51209,mriqc,0.0106503330171108,mriqc,gsr_y
51210,mriqc,0.0292956940829753,mriqc,gsr_y
51211,mriqc,0.0155561035498976,mriqc,gsr_y
51212,mriqc,0.0247302707284688,mriqc,gsr_y
51213,mriqc,0.0281921345740556,mriqc,gsr_y
51214,mriqc,0.0296255480498075,mriqc,gsr_y
51215,mriqc,0.0166274812072515,mriqc,gsr_y
51216,mriqc,0.0139048583805561,mriqc,gsr_y
51217,mriqc,0.048683900386095,mriqc,gsr_y
51218,mriqc,0.0172302853316068,mriqc,gsr_y
51219,mriqc,0.0283369794487953,mriqc,gsr_y
51220,mriqc,0.048683900386095,mriqc,gsr_y
51221,mriqc,0.0379562750458717,mriqc,gsr_y
51222,mriqc,0.0262978933751583,mriqc,gsr_y
51223,mriqc,0.0379562750458717,mriqc,gsr_y
51224,mriqc,0.0271547380834817,mriqc,gsr_y
51225,mriqc,0.0271547380834817,mriqc,gsr_y
51226,mriqc,0.0425045751035213,mriqc,gsr_y
51227,mriqc,0.0102677205577492,mriqc,gsr_y
