,compare,aor,task,data type
49046,mriqc,0.0034211,mriqc,aor
49047,mriqc,0.00353495,mriqc,aor
49048,mriqc,0.0033725903614457,mriqc,aor
49049,mriqc,0.00096255,mriqc,aor
49050,mriqc,0.0008249499999999,mriqc,aor
49051,mriqc,0.00100535,mriqc,aor
49052,mriqc,0.00056025,mriqc,aor
49053,mriqc,0.0016889,mriqc,aor
49054,mriqc,0.00305415,mriqc,aor
49055,mriqc,0.0005726,mriqc,aor
49056,mriqc,0.0004928,mriqc,aor
49057,mriqc,0.00101835,mriqc,aor
49058,mriqc,0.0004638,mriqc,aor
49059,mriqc,0.0102384,mriqc,aor
49060,mriqc,0.00054185,mriqc,aor
49061,mriqc,0.0007671,mriqc,aor
49062,mriqc,0.00050045,mriqc,aor
49063,mriqc,0.00085235,mriqc,aor
49064,mriqc,0.00120575,mriqc,aor
49065,mriqc,0.0099578999999999,mriqc,aor
49066,mriqc,0.0007134499999999,mriqc,aor
49067,mriqc,0.00056415,mriqc,aor
49068,mriqc,0.00059225,mriqc,aor
49069,mriqc,0.0012059,mriqc,aor
49070,mriqc,0.00056135,mriqc,aor
49071,mriqc,0.000794,mriqc,aor
49072,mriqc,0.0006366,mriqc,aor
49073,mriqc,0.00058225,mriqc,aor
49074,mriqc,0.0015804,mriqc,aor
49075,mriqc,0.00040015,mriqc,aor
49076,mriqc,0.0019472999999999,mriqc,aor
49077,mriqc,0.00267355,mriqc,aor
49078,mriqc,0.00061325,mriqc,aor
49079,mriqc,0.00079315,mriqc,aor
49080,mriqc,0.00278165,mriqc,aor
49081,mriqc,0.0004788499999999,mriqc,aor
49082,mriqc,0.00305415,mriqc,aor
49083,mriqc,0.00055535,mriqc,aor
49084,mriqc,0.0007442999999999,mriqc,aor
49085,mriqc,0.0007113,mriqc,aor
49086,mriqc,0.00065335,mriqc,aor
49087,mriqc,0.000764,mriqc,aor
49088,mriqc,0.00874705,mriqc,aor
49089,mriqc,0.0015804,mriqc,aor
49090,mriqc,0.00098445,mriqc,aor
49091,mriqc,0.00077825,mriqc,aor
49092,mriqc,0.001785,mriqc,aor
49093,mriqc,0.00901945,mriqc,aor
49094,mriqc,0.00084455,mriqc,aor
49095,mriqc,0.0011428,mriqc,aor
49096,mriqc,0.0006812999999999,mriqc,aor
49097,mriqc,0.00178485,mriqc,aor
49098,mriqc,0.0039711,mriqc,aor
49099,mriqc,0.0017466,mriqc,aor
49100,mriqc,0.0015478999999999,mriqc,aor
49101,mriqc,0.00590965,mriqc,aor
49102,mriqc,0.002813,mriqc,aor
49103,mriqc,0.00097695,mriqc,aor
49104,mriqc,0.00867245,mriqc,aor
49105,mriqc,0.0008756,mriqc,aor
49106,mriqc,0.0009176499999999,mriqc,aor
49107,mriqc,0.0009176499999999,mriqc,aor
49108,mriqc,0.000438,mriqc,aor
49109,mriqc,0.00110995,mriqc,aor
49110,mriqc,0.0007052,mriqc,aor
49111,mriqc,0.0005087,mriqc,aor
49112,mriqc,0.0010586,mriqc,aor
49113,mriqc,0.0030168,mriqc,aor
49114,mriqc,0.0022499,mriqc,aor
49115,mriqc,0.0034008,mriqc,aor
49116,mriqc,0.00058695,mriqc,aor
49117,mriqc,0.00070015,mriqc,aor
49118,mriqc,0.001703,mriqc,aor
49119,mriqc,0.00495685,mriqc,aor
49120,mriqc,0.0013628,mriqc,aor
49121,mriqc,0.000505,mriqc,aor
49122,mriqc,0.00052585,mriqc,aor
49123,mriqc,0.0028287,mriqc,aor
49124,mriqc,0.00149915,mriqc,aor
49125,mriqc,0.0006167499999999,mriqc,aor
49126,mriqc,0.0016946499999999,mriqc,aor
49127,mriqc,0.0009897999999999,mriqc,aor
49128,mriqc,0.0006331,mriqc,aor
49129,mriqc,0.001837,mriqc,aor
49130,mriqc,0.00090065,mriqc,aor
49131,mriqc,0.0008474499999999,mriqc,aor
49132,mriqc,0.00434005,mriqc,aor
49133,mriqc,0.00091665,mriqc,aor
49134,mriqc,0.00062215,mriqc,aor
49135,mriqc,0.0005409,mriqc,aor
49136,mriqc,0.00074885,mriqc,aor
49137,mriqc,0.0009211,mriqc,aor
49138,mriqc,0.00110995,mriqc,aor
49139,mriqc,0.00040075,mriqc,aor
49140,mriqc,0.0030519,mriqc,aor
49141,mriqc,0.00062355,mriqc,aor
49142,mriqc,0.00069195,mriqc,aor
49143,mriqc,0.0022873,mriqc,aor
49144,mriqc,0.0006265999999999,mriqc,aor
49145,mriqc,0.00061685,mriqc,aor
49146,mriqc,0.0007320499999999,mriqc,aor
49147,mriqc,0.0007541999999999,mriqc,aor
49148,mriqc,0.0033725903614457,mriqc,aor
49149,mriqc,0.00353495,mriqc,aor
49150,mriqc,0.0016437,mriqc,aor
49151,mriqc,0.001729,mriqc,aor
49152,mriqc,0.00064855,mriqc,aor
49153,mriqc,0.001325,mriqc,aor
49154,mriqc,0.0028676999999999,mriqc,aor
49155,mriqc,0.00079815,mriqc,aor
49156,mriqc,0.00105135,mriqc,aor
49157,mriqc,0.0022873,mriqc,aor
49158,mriqc,0.0010559,mriqc,aor
49159,mriqc,0.00169605,mriqc,aor
49160,mriqc,0.000604,mriqc,aor
49161,mriqc,0.0004813499999999,mriqc,aor
49162,mriqc,0.00120575,mriqc,aor
49163,mriqc,0.00050045,mriqc,aor
49164,mriqc,0.0007886999999999,mriqc,aor
49165,mriqc,0.0009489499999999,mriqc,aor
49166,mriqc,0.00041645,mriqc,aor
49167,mriqc,0.0016074999999999,mriqc,aor
49168,mriqc,0.00199665,mriqc,aor
49169,mriqc,0.00136065,mriqc,aor
49170,mriqc,0.00109935,mriqc,aor
49171,mriqc,0.00048435,mriqc,aor
49172,mriqc,0.00142695,mriqc,aor
49173,mriqc,0.00116665,mriqc,aor
49174,mriqc,0.0004813499999999,mriqc,aor
49175,mriqc,0.0008795,mriqc,aor
49176,mriqc,0.00085575,mriqc,aor
49177,mriqc,0.0019472999999999,mriqc,aor
49178,mriqc,0.0008763,mriqc,aor
49179,mriqc,0.0005147,mriqc,aor
49180,mriqc,0.00040015,mriqc,aor
49181,mriqc,0.00058225,mriqc,aor
49182,mriqc,0.0005517,mriqc,aor
49183,mriqc,0.0006948999999999,mriqc,aor
49184,mriqc,0.0006365,mriqc,aor
49185,mriqc,0.00056025,mriqc,aor
49186,mriqc,0.00165245,mriqc,aor
49187,mriqc,0.0006464,mriqc,aor
49188,mriqc,0.0005726,mriqc,aor
49189,mriqc,0.00062905,mriqc,aor
49190,mriqc,0.0007153,mriqc,aor
49191,mriqc,0.0005921,mriqc,aor
49192,mriqc,0.0006028,mriqc,aor
49193,mriqc,0.00116035,mriqc,aor
49194,mriqc,0.0004788499999999,mriqc,aor
49195,mriqc,0.00157345,mriqc,aor
49196,mriqc,0.00111545,mriqc,aor
49197,mriqc,0.0006644,mriqc,aor
49198,mriqc,0.0004928,mriqc,aor
49199,mriqc,0.0005424,mriqc,aor
49200,mriqc,0.0039711,mriqc,aor
49201,mriqc,0.0011762499999999,mriqc,aor
49202,mriqc,0.00179215,mriqc,aor
49203,mriqc,0.0005581999999999,mriqc,aor
49204,mriqc,0.0005581999999999,mriqc,aor
49205,mriqc,0.00054345,mriqc,aor
49206,mriqc,0.00055645,mriqc,aor
49207,mriqc,0.00061325,mriqc,aor
49208,mriqc,0.00096255,mriqc,aor
49209,mriqc,0.00059225,mriqc,aor
49210,mriqc,0.0014824,mriqc,aor
49211,mriqc,0.0004909,mriqc,aor
49212,mriqc,0.0007442999999999,mriqc,aor
49213,mriqc,0.0016836499999999,mriqc,aor
49214,mriqc,0.00867245,mriqc,aor
49215,mriqc,0.004085,mriqc,aor
49216,mriqc,0.002722,mriqc,aor
49217,mriqc,0.0005491,mriqc,aor
49218,mriqc,0.00084455,mriqc,aor
49219,mriqc,0.00041605,mriqc,aor
49220,mriqc,0.0006887499999999,mriqc,aor
49221,mriqc,0.0005377,mriqc,aor
49222,mriqc,0.0013842,mriqc,aor
49223,mriqc,0.00245275,mriqc,aor
49224,mriqc,0.00079315,mriqc,aor
49225,mriqc,0.00077825,mriqc,aor
49226,mriqc,0.0016836499999999,mriqc,aor
49227,mriqc,0.00100555,mriqc,aor
49228,mriqc,0.0006848499999999,mriqc,aor
49229,mriqc,0.00098445,mriqc,aor
49230,mriqc,0.0005229499999999,mriqc,aor
49231,mriqc,0.00245275,mriqc,aor
49232,mriqc,0.0030602,mriqc,aor
49233,mriqc,0.001837,mriqc,aor
49234,mriqc,0.00090065,mriqc,aor
49235,mriqc,0.0006659,mriqc,aor
49236,mriqc,0.0006331,mriqc,aor
49237,mriqc,0.00062355,mriqc,aor
49238,mriqc,0.0006448,mriqc,aor
49239,mriqc,0.0011428,mriqc,aor
49240,mriqc,0.00170155,mriqc,aor
49241,mriqc,0.0010843,mriqc,aor
49242,mriqc,0.0008316999999999,mriqc,aor
49243,mriqc,0.00069195,mriqc,aor
49244,mriqc,0.00206775,mriqc,aor
49245,mriqc,0.0015478999999999,mriqc,aor
49246,mriqc,0.00061685,mriqc,aor
49247,mriqc,0.00054795,mriqc,aor
49248,mriqc,0.0012192999999999,mriqc,aor
49249,mriqc,0.00305415,mriqc,aor
49250,mriqc,0.000438,mriqc,aor
49251,mriqc,0.0006187499999999,mriqc,aor
49252,mriqc,0.001388,mriqc,aor
49253,mriqc,0.0009743999999999,mriqc,aor
49254,mriqc,0.0006265999999999,mriqc,aor
49255,mriqc,0.00206775,mriqc,aor
49256,mriqc,0.00074885,mriqc,aor
49257,mriqc,0.00083405,mriqc,aor
49258,mriqc,0.00063045,mriqc,aor
49259,mriqc,0.0006590999999999,mriqc,aor
49260,mriqc,0.00062215,mriqc,aor
49261,mriqc,0.0007517499999999,mriqc,aor
49262,mriqc,0.0028676999999999,mriqc,aor
49263,mriqc,0.00140375,mriqc,aor
49264,mriqc,0.00087895,mriqc,aor
49265,mriqc,0.00058665,mriqc,aor
49266,mriqc,0.000604,mriqc,aor
49267,mriqc,0.0025188,mriqc,aor
49268,mriqc,0.00074715,mriqc,aor
49269,mriqc,0.0015804,mriqc,aor
49270,mriqc,0.0004813499999999,mriqc,aor
49271,mriqc,0.0012436499999999,mriqc,aor
49272,mriqc,0.0008789,mriqc,aor
49273,mriqc,0.00142695,mriqc,aor
49274,mriqc,0.00069535,mriqc,aor
49275,mriqc,0.0020312999999999,mriqc,aor
49276,mriqc,0.0009211,mriqc,aor
49277,mriqc,0.00078295,mriqc,aor
49278,mriqc,0.0007320499999999,mriqc,aor
49279,mriqc,0.00087895,mriqc,aor
49280,mriqc,0.00064855,mriqc,aor
49281,mriqc,0.0007722,mriqc,aor
49282,mriqc,0.00120865,mriqc,aor
49283,mriqc,0.0007153,mriqc,aor
49284,mriqc,0.00110325,mriqc,aor
49285,mriqc,0.0006512,mriqc,aor
49286,mriqc,0.0009176499999999,mriqc,aor
49287,mriqc,0.00128305,mriqc,aor
49288,mriqc,0.0013388,mriqc,aor
49289,mriqc,0.0042697,mriqc,aor
49290,mriqc,0.00079815,mriqc,aor
49291,mriqc,0.00063035,mriqc,aor
49292,mriqc,0.0015986499999999,mriqc,aor
49293,mriqc,0.00048065,mriqc,aor
49294,mriqc,0.00048065,mriqc,aor
49295,mriqc,0.00097885,mriqc,aor
49296,mriqc,0.0010314999999999,mriqc,aor
49297,mriqc,0.00110995,mriqc,aor
49298,mriqc,0.00114015,mriqc,aor
49299,mriqc,0.0005424,mriqc,aor
49300,mriqc,0.0011762499999999,mriqc,aor
49301,mriqc,0.00136065,mriqc,aor
49302,mriqc,0.0008036,mriqc,aor
49303,mriqc,0.00085495,mriqc,aor
49304,mriqc,0.0006927,mriqc,aor
49305,mriqc,0.0008763,mriqc,aor
49306,mriqc,0.00086475,mriqc,aor
49307,mriqc,0.0013202,mriqc,aor
49308,mriqc,0.0005252,mriqc,aor
49309,mriqc,0.0004627499999999,mriqc,aor
49310,mriqc,0.004085,mriqc,aor
49311,mriqc,0.0005152,mriqc,aor
49312,mriqc,0.0005059,mriqc,aor
49313,mriqc,0.000732,mriqc,aor
49314,mriqc,0.0022873,mriqc,aor
49315,mriqc,0.00041605,mriqc,aor
49316,mriqc,0.002722,mriqc,aor
49317,mriqc,0.0004091,mriqc,aor
49318,mriqc,0.00086105,mriqc,aor
49319,mriqc,0.0005861499999999,mriqc,aor
49320,mriqc,0.0006365,mriqc,aor
49321,mriqc,0.00061495,mriqc,aor
49322,mriqc,0.00069215,mriqc,aor
49323,mriqc,0.0005469499999999,mriqc,aor
49324,mriqc,0.0005801,mriqc,aor
49325,mriqc,0.0004813499999999,mriqc,aor
49326,mriqc,0.0006948999999999,mriqc,aor
49327,mriqc,0.0039024,mriqc,aor
49328,mriqc,0.0014625,mriqc,aor
49329,mriqc,0.0030602,mriqc,aor
49330,mriqc,0.00205245,mriqc,aor
49331,mriqc,0.0004860499999999,mriqc,aor
49332,mriqc,0.0006848499999999,mriqc,aor
49333,mriqc,0.00170155,mriqc,aor
49334,mriqc,0.00272305,mriqc,aor
49335,mriqc,0.0014824,mriqc,aor
49336,mriqc,0.0006331999999999,mriqc,aor
49337,mriqc,0.0005252,mriqc,aor
49338,mriqc,0.0016889,mriqc,aor
49339,mriqc,0.0039024,mriqc,aor
49340,mriqc,0.0011346,mriqc,aor
49341,mriqc,0.00144315,mriqc,aor
49342,mriqc,0.0004950999999999,mriqc,aor
49343,mriqc,0.00816485,mriqc,aor
49344,mriqc,0.00054575,mriqc,aor
49345,mriqc,0.0005491,mriqc,aor
49346,mriqc,0.00100535,mriqc,aor
49347,mriqc,0.0008304,mriqc,aor
49348,mriqc,0.00074715,mriqc,aor
49349,mriqc,0.0005448,mriqc,aor
49350,mriqc,0.0006966,mriqc,aor
49351,mriqc,0.0025188,mriqc,aor
49352,mriqc,0.00073245,mriqc,aor
49353,mriqc,0.0026268,mriqc,aor
49354,mriqc,0.0005541999999999,mriqc,aor
49355,mriqc,0.0008249499999999,mriqc,aor
49356,mriqc,0.0008335999999999,mriqc,aor
49357,mriqc,0.0005377,mriqc,aor
49358,mriqc,0.0007113,mriqc,aor
49359,mriqc,0.00140375,mriqc,aor
49360,mriqc,0.0016889,mriqc,aor
49361,mriqc,0.0006366,mriqc,aor
49362,mriqc,0.0020312999999999,mriqc,aor
49363,mriqc,0.0005581999999999,mriqc,aor
49364,mriqc,0.000505,mriqc,aor
49365,mriqc,0.00101835,mriqc,aor
49366,mriqc,0.0028910499999999,mriqc,aor
49367,mriqc,0.0043489,mriqc,aor
49368,mriqc,0.0042697,mriqc,aor
49369,mriqc,0.00385055,mriqc,aor
49370,mriqc,0.00085235,mriqc,aor
49371,mriqc,0.0016836499999999,mriqc,aor
49372,mriqc,0.0008782,mriqc,aor
49373,mriqc,0.0012192999999999,mriqc,aor
49374,mriqc,0.00100535,mriqc,aor
49375,mriqc,0.00056135,mriqc,aor
49376,mriqc,0.0015986499999999,mriqc,aor
49377,mriqc,0.00267355,mriqc,aor
49378,mriqc,0.00101835,mriqc,aor
49379,mriqc,0.00245275,mriqc,aor
49380,mriqc,0.0016787,mriqc,aor
49381,mriqc,0.00179215,mriqc,aor
49382,mriqc,0.00109935,mriqc,aor
49383,mriqc,0.0008316999999999,mriqc,aor
49384,mriqc,0.00128305,mriqc,aor
49385,mriqc,0.0006590999999999,mriqc,aor
49386,mriqc,0.0006028,mriqc,aor
49387,mriqc,0.0006927,mriqc,aor
49388,mriqc,0.00054905,mriqc,aor
49389,mriqc,0.00065335,mriqc,aor
49390,mriqc,0.0005152,mriqc,aor
49391,mriqc,0.00055645,mriqc,aor
49392,mriqc,0.00056135,mriqc,aor
49393,mriqc,0.0013842,mriqc,aor
49394,mriqc,0.0021129,mriqc,aor
49395,mriqc,0.00069215,mriqc,aor
49396,mriqc,0.0009163999999999,mriqc,aor
49397,mriqc,0.00206775,mriqc,aor
49398,mriqc,0.0004091,mriqc,aor
49399,mriqc,0.0005059,mriqc,aor
49400,mriqc,0.0006659,mriqc,aor
49401,mriqc,0.00069535,mriqc,aor
49402,mriqc,0.00055535,mriqc,aor
49403,mriqc,0.00044475,mriqc,aor
49404,mriqc,0.00089315,mriqc,aor
49405,mriqc,0.00061935,mriqc,aor
49406,mriqc,0.0021454,mriqc,aor
49407,mriqc,0.00083405,mriqc,aor
49408,mriqc,0.00120865,mriqc,aor
49409,mriqc,0.00901945,mriqc,aor
49410,mriqc,0.00097885,mriqc,aor
49411,mriqc,0.0014625,mriqc,aor
49412,mriqc,0.00055535,mriqc,aor
49413,mriqc,0.00144315,mriqc,aor
49414,mriqc,0.0004619,mriqc,aor
49415,mriqc,0.00087895,mriqc,aor
49416,mriqc,0.0015239499999999,mriqc,aor
49417,mriqc,0.00116615,mriqc,aor
49418,mriqc,0.0028287,mriqc,aor
49419,mriqc,0.00385055,mriqc,aor
49420,mriqc,0.00205245,mriqc,aor
49421,mriqc,0.0021129,mriqc,aor
49422,mriqc,0.002813,mriqc,aor
49423,mriqc,0.00901945,mriqc,aor
49424,mriqc,0.0005409,mriqc,aor
49425,mriqc,0.0016024,mriqc,aor
49426,mriqc,0.0006512,mriqc,aor
49427,mriqc,0.0030815,mriqc,aor
49428,mriqc,0.00076405,mriqc,aor
49429,mriqc,0.0005387,mriqc,aor
49430,mriqc,0.0005448,mriqc,aor
49431,mriqc,0.0004414,mriqc,aor
49432,mriqc,0.00105135,mriqc,aor
49433,mriqc,0.0007552,mriqc,aor
49434,mriqc,0.0016024,mriqc,aor
49435,mriqc,0.00067255,mriqc,aor
49436,mriqc,0.0006525,mriqc,aor
49437,mriqc,0.00045295,mriqc,aor
49438,mriqc,0.00073245,mriqc,aor
49439,mriqc,0.00114015,mriqc,aor
49440,mriqc,0.0005801,mriqc,aor
49441,mriqc,0.00590965,mriqc,aor
49442,mriqc,0.0006331999999999,mriqc,aor
49443,mriqc,0.002813,mriqc,aor
49444,mriqc,0.0006966,mriqc,aor
49445,mriqc,0.0026268,mriqc,aor
49446,mriqc,0.0030168,mriqc,aor
49447,mriqc,0.00816485,mriqc,aor
49448,mriqc,0.00048065,mriqc,aor
49449,mriqc,0.00590965,mriqc,aor
49450,mriqc,0.001329,mriqc,aor
49451,mriqc,0.00364565,mriqc,aor
49452,mriqc,0.0008782,mriqc,aor
49453,mriqc,0.0006709,mriqc,aor
49454,mriqc,0.0028910499999999,mriqc,aor
49455,mriqc,0.0008335999999999,mriqc,aor
49456,mriqc,0.00087765,mriqc,aor
49457,mriqc,0.00048435,mriqc,aor
49458,mriqc,0.0005252,mriqc,aor
49459,mriqc,0.00054905,mriqc,aor
49460,mriqc,0.0006364,mriqc,aor
49461,mriqc,0.0009163999999999,mriqc,aor
49462,mriqc,0.0030168,mriqc,aor
49463,mriqc,0.0004627499999999,mriqc,aor
49464,mriqc,0.0008608499999999,mriqc,aor
49465,mriqc,0.0043489,mriqc,aor
49466,mriqc,0.0022499,mriqc,aor
49467,mriqc,0.0007552,mriqc,aor
49468,mriqc,0.0005921,mriqc,aor
49469,mriqc,0.0022499,mriqc,aor
49470,mriqc,0.0010324,mriqc,aor
49471,mriqc,0.00072525,mriqc,aor
49472,mriqc,0.00096255,mriqc,aor
49473,mriqc,0.0013628,mriqc,aor
49474,mriqc,0.00107815,mriqc,aor
49475,mriqc,0.002165,mriqc,aor
49476,mriqc,0.0008757,mriqc,aor
49477,mriqc,0.00044475,mriqc,aor
49478,mriqc,0.0004619,mriqc,aor
49479,mriqc,0.0016787,mriqc,aor
49480,mriqc,0.0004513,mriqc,aor
49481,mriqc,0.0010073,mriqc,aor
49482,mriqc,0.00495685,mriqc,aor
49483,mriqc,0.00164725,mriqc,aor
49484,mriqc,0.0005387,mriqc,aor
49485,mriqc,0.00061935,mriqc,aor
49486,mriqc,0.0019745,mriqc,aor
49487,mriqc,0.00416915,mriqc,aor
49488,mriqc,0.0009587,mriqc,aor
49489,mriqc,0.0039024,mriqc,aor
49490,mriqc,0.0013628,mriqc,aor
49491,mriqc,0.00061865,mriqc,aor
49492,mriqc,0.00079315,mriqc,aor
49493,mriqc,0.0016946499999999,mriqc,aor
49494,mriqc,0.00087765,mriqc,aor
49495,mriqc,0.00089315,mriqc,aor
49496,mriqc,0.0012219,mriqc,aor
49497,mriqc,0.00080685,mriqc,aor
49498,mriqc,0.00495685,mriqc,aor
49499,mriqc,0.0004860499999999,mriqc,aor
49500,mriqc,0.0004414,mriqc,aor
49501,mriqc,0.0016946499999999,mriqc,aor
49502,mriqc,0.00139175,mriqc,aor
49503,mriqc,0.001325,mriqc,aor
49504,mriqc,0.000578,mriqc,aor
49505,mriqc,0.0021454,mriqc,aor
49506,mriqc,0.0016889,mriqc,aor
49507,mriqc,0.00072525,mriqc,aor
49508,mriqc,0.00100535,mriqc,aor
49509,mriqc,0.001729,mriqc,aor
49510,mriqc,0.0060377,mriqc,aor
49511,mriqc,0.000578,mriqc,aor
49512,mriqc,0.00101835,mriqc,aor
49513,mriqc,0.0004513,mriqc,aor
49514,mriqc,0.0060377,mriqc,aor
49515,mriqc,0.00305415,mriqc,aor
49516,mriqc,0.0016074999999999,mriqc,aor
49517,mriqc,0.0015804,mriqc,aor
49518,mriqc,0.00045295,mriqc,aor
49519,mriqc,0.00116615,mriqc,aor
49520,mriqc,0.0004391,mriqc,aor
49521,mriqc,0.001325,mriqc,aor
49522,mriqc,0.0015239499999999,mriqc,aor
49523,mriqc,0.0007011,mriqc,aor
49524,mriqc,0.00351135,mriqc,aor
49525,mriqc,0.0007922,mriqc,aor
49526,mriqc,0.00056135,mriqc,aor
49527,mriqc,0.0007886999999999,mriqc,aor
49528,mriqc,0.0030815,mriqc,aor
49529,mriqc,0.00067255,mriqc,aor
49530,mriqc,0.00199665,mriqc,aor
49531,mriqc,0.00108235,mriqc,aor
49532,mriqc,0.00076405,mriqc,aor
49533,mriqc,0.000788,mriqc,aor
49534,mriqc,0.0028186,mriqc,aor
49535,mriqc,0.0007854,mriqc,aor
49536,mriqc,0.0009489499999999,mriqc,aor
49537,mriqc,0.0009176499999999,mriqc,aor
49538,mriqc,0.0006464,mriqc,aor
49539,mriqc,0.00055535,mriqc,aor
49540,mriqc,0.00100155,mriqc,aor
49541,mriqc,0.0006181499999999,mriqc,aor
49542,mriqc,0.00140455,mriqc,aor
49543,mriqc,0.00297865,mriqc,aor
49544,mriqc,0.0005576499999999,mriqc,aor
49545,mriqc,0.002813,mriqc,aor
49546,mriqc,0.001729,mriqc,aor
49547,mriqc,0.00901945,mriqc,aor
49548,mriqc,0.00157345,mriqc,aor
49549,mriqc,0.0016074999999999,mriqc,aor
49550,mriqc,0.0010914,mriqc,aor
49551,mriqc,0.00364565,mriqc,aor
49552,mriqc,0.00108235,mriqc,aor
49553,mriqc,0.00110995,mriqc,aor
49554,mriqc,0.0006525,mriqc,aor
49555,mriqc,0.00111545,mriqc,aor
49556,mriqc,0.00054725,mriqc,aor
49557,mriqc,0.00067205,mriqc,aor
49558,mriqc,0.00199665,mriqc,aor
49559,mriqc,0.00188885,mriqc,aor
49560,mriqc,0.0005654,mriqc,aor
49561,mriqc,0.0008608499999999,mriqc,aor
49562,mriqc,0.00054345,mriqc,aor
49563,mriqc,0.0030168,mriqc,aor
49564,mriqc,0.00590965,mriqc,aor
49565,mriqc,0.0022873,mriqc,aor
49566,mriqc,0.00059715,mriqc,aor
49567,mriqc,0.00431705,mriqc,aor
49568,mriqc,0.00107815,mriqc,aor
49569,mriqc,0.0022499,mriqc,aor
49570,mriqc,0.0008757,mriqc,aor
49571,mriqc,0.00140455,mriqc,aor
49572,mriqc,0.00053635,mriqc,aor
49573,mriqc,0.0007886999999999,mriqc,aor
49574,mriqc,0.0013628,mriqc,aor
49575,mriqc,0.0004813499999999,mriqc,aor
49576,mriqc,0.0043655499999999,mriqc,aor
49577,mriqc,0.00495685,mriqc,aor
49578,mriqc,0.0008860999999999,mriqc,aor
49579,mriqc,0.0034211,mriqc,aor
49580,mriqc,0.0006709,mriqc,aor
49581,mriqc,0.00061865,mriqc,aor
49582,mriqc,0.002165,mriqc,aor
49583,mriqc,0.0019745,mriqc,aor
49584,mriqc,0.0006589,mriqc,aor
49585,mriqc,0.0009191,mriqc,aor
49586,mriqc,0.0006923499999999,mriqc,aor
49587,mriqc,0.00175375,mriqc,aor
49588,mriqc,0.0016946499999999,mriqc,aor
49589,mriqc,0.0007955499999999,mriqc,aor
49590,mriqc,0.0006448,mriqc,aor
49591,mriqc,0.0102384,mriqc,aor
49592,mriqc,0.0009489499999999,mriqc,aor
49593,mriqc,0.00056415,mriqc,aor
49594,mriqc,0.0005581999999999,mriqc,aor
49595,mriqc,0.0010843,mriqc,aor
49596,mriqc,0.001325,mriqc,aor
49597,mriqc,0.0019506999999999,mriqc,aor
49598,mriqc,0.00101105,mriqc,aor
49599,mriqc,0.00351135,mriqc,aor
49600,mriqc,0.0006464,mriqc,aor
49601,mriqc,0.0037092,mriqc,aor
49602,mriqc,0.001729,mriqc,aor
49603,mriqc,0.0016074999999999,mriqc,aor
49604,mriqc,0.0006187499999999,mriqc,aor
49605,mriqc,0.0005654,mriqc,aor
49606,mriqc,0.00278165,mriqc,aor
49607,mriqc,0.001388,mriqc,aor
49608,mriqc,0.00054725,mriqc,aor
49609,mriqc,0.000764,mriqc,aor
49610,mriqc,0.00108255,mriqc,aor
49611,mriqc,0.00157345,mriqc,aor
49612,mriqc,0.001785,mriqc,aor
49613,mriqc,0.00199665,mriqc,aor
49614,mriqc,0.0008543499999999,mriqc,aor
49615,mriqc,0.0007011,mriqc,aor
49616,mriqc,0.0007517499999999,mriqc,aor
49617,mriqc,0.001329,mriqc,aor
49618,mriqc,0.0027768,mriqc,aor
49619,mriqc,0.0012626,mriqc,aor
49620,mriqc,0.0017466,mriqc,aor
49621,mriqc,0.0007922,mriqc,aor
49622,mriqc,0.00088345,mriqc,aor
49623,mriqc,0.00111545,mriqc,aor
49624,mriqc,0.0008789,mriqc,aor
49625,mriqc,0.0008566,mriqc,aor
49626,mriqc,0.0016836499999999,mriqc,aor
49627,mriqc,0.00178485,mriqc,aor
49628,mriqc,0.0012436499999999,mriqc,aor
49629,mriqc,0.0028186,mriqc,aor
49630,mriqc,0.0007886999999999,mriqc,aor
49631,mriqc,0.0009489499999999,mriqc,aor
49632,mriqc,0.00245275,mriqc,aor
49633,mriqc,0.0006856999999999,mriqc,aor
49634,mriqc,0.0008756,mriqc,aor
49635,mriqc,0.00110325,mriqc,aor
49636,mriqc,0.00053635,mriqc,aor
49637,mriqc,0.00297865,mriqc,aor
49638,mriqc,0.00100155,mriqc,aor
49639,mriqc,0.00157345,mriqc,aor
49640,mriqc,0.0018344,mriqc,aor
49641,mriqc,0.0006464,mriqc,aor
49642,mriqc,0.00052585,mriqc,aor
49643,mriqc,0.0012883,mriqc,aor
49644,mriqc,0.0005616999999999,mriqc,aor
49645,mriqc,0.0006364,mriqc,aor
49646,mriqc,0.00111545,mriqc,aor
49647,mriqc,0.00179215,mriqc,aor
49648,mriqc,0.0007722,mriqc,aor
49649,mriqc,0.00054345,mriqc,aor
49650,mriqc,0.0006487499999999,mriqc,aor
49651,mriqc,0.00054345,mriqc,aor
49652,mriqc,0.00206775,mriqc,aor
49653,mriqc,0.00086865,mriqc,aor
49654,mriqc,0.0010314999999999,mriqc,aor
49655,mriqc,0.0010914,mriqc,aor
49656,mriqc,0.00085495,mriqc,aor
49657,mriqc,0.0004552,mriqc,aor
49658,mriqc,0.0007297,mriqc,aor
49659,mriqc,0.00087895,mriqc,aor
49660,mriqc,0.00434005,mriqc,aor
49661,mriqc,0.0006474499999999,mriqc,aor
49662,mriqc,0.0006923499999999,mriqc,aor
49663,mriqc,0.00149915,mriqc,aor
49664,mriqc,0.0006837999999999,mriqc,aor
49665,mriqc,0.0008036,mriqc,aor
49666,mriqc,0.00188885,mriqc,aor
