,compare,gcor,task,data type
87636,mriqc,0.0201536,mriqc,gcor
87637,mriqc,0.0208509,mriqc,gcor
87638,mriqc,0.00728385,mriqc,gcor
87639,mriqc,0.0206187,mriqc,gcor
87640,mriqc,0.0492884,mriqc,gcor
87641,mriqc,0.0109325,mriqc,gcor
87642,mriqc,0.00650157,mriqc,gcor
87643,mriqc,0.0148553,mriqc,gcor
87644,mriqc,0.0313066,mriqc,gcor
87645,mriqc,0.020711,mriqc,gcor
87646,mriqc,0.028328,mriqc,gcor
87647,mriqc,0.0276063,mriqc,gcor
87648,mriqc,0.0107289,mriqc,gcor
87649,mriqc,0.0378557,mriqc,gcor
87650,mriqc,0.033488,mriqc,gcor
87651,mriqc,0.0146859,mriqc,gcor
87652,mriqc,0.0147116,mriqc,gcor
87653,mriqc,0.0536889,mriqc,gcor
87654,mriqc,0.0369449,mriqc,gcor
87655,mriqc,0.0249802,mriqc,gcor
87656,mriqc,0.0139487,mriqc,gcor
87657,mriqc,0.0397753,mriqc,gcor
87658,mriqc,0.00571652,mriqc,gcor
87659,mriqc,0.0330006,mriqc,gcor
87660,mriqc,0.0207705,mriqc,gcor
87661,mriqc,0.011038,mriqc,gcor
87662,mriqc,0.0109325,mriqc,gcor
87663,mriqc,0.00642566,mriqc,gcor
87664,mriqc,0.0285378,mriqc,gcor
87665,mriqc,0.0148634,mriqc,gcor
87666,mriqc,0.0138149,mriqc,gcor
87667,mriqc,0.0299222,mriqc,gcor
87668,mriqc,0.0290133,mriqc,gcor
87669,mriqc,0.011071,mriqc,gcor
87670,mriqc,0.0139487,mriqc,gcor
87671,mriqc,0.0113739,mriqc,gcor
87672,mriqc,0.0100115,mriqc,gcor
87673,mriqc,0.0146647,mriqc,gcor
87674,mriqc,0.0181154,mriqc,gcor
87675,mriqc,0.00790879,mriqc,gcor
87676,mriqc,0.00677796,mriqc,gcor
87677,mriqc,0.00416499,mriqc,gcor
87678,mriqc,0.0115368,mriqc,gcor
87679,mriqc,0.0253421,mriqc,gcor
87680,mriqc,0.0536889,mriqc,gcor
87681,mriqc,0.00946019,mriqc,gcor
87682,mriqc,0.0206187,mriqc,gcor
87683,mriqc,0.040554,mriqc,gcor
87684,mriqc,0.0136479,mriqc,gcor
87685,mriqc,0.0114122,mriqc,gcor
87686,mriqc,0.0387528,mriqc,gcor
87687,mriqc,0.00770025,mriqc,gcor
87688,mriqc,0.00669505,mriqc,gcor
87689,mriqc,0.0051238,mriqc,gcor
87690,mriqc,0.0152571,mriqc,gcor
87691,mriqc,0.00977434,mriqc,gcor
87692,mriqc,0.011038,mriqc,gcor
87693,mriqc,0.0225957,mriqc,gcor
87694,mriqc,0.0122818,mriqc,gcor
87695,mriqc,0.00790879,mriqc,gcor
87696,mriqc,0.0521133,mriqc,gcor
87697,mriqc,0.00683626,mriqc,gcor
87698,mriqc,0.00571652,mriqc,gcor
87699,mriqc,0.0154573,mriqc,gcor
87700,mriqc,0.0110574,mriqc,gcor
87701,mriqc,0.0222961,mriqc,gcor
87702,mriqc,0.00697332,mriqc,gcor
87703,mriqc,0.00984103,mriqc,gcor
87704,mriqc,0.0148526,mriqc,gcor
87705,mriqc,0.044471,mriqc,gcor
87706,mriqc,0.0277339,mriqc,gcor
87707,mriqc,0.0141097,mriqc,gcor
87708,mriqc,0.0134338,mriqc,gcor
87709,mriqc,0.00818205,mriqc,gcor
87710,mriqc,0.0232242,mriqc,gcor
87711,mriqc,0.0152571,mriqc,gcor
87712,mriqc,0.00683626,mriqc,gcor
87713,mriqc,0.0222961,mriqc,gcor
87714,mriqc,0.0346739,mriqc,gcor
87715,mriqc,0.0250353,mriqc,gcor
87716,mriqc,0.0171808,mriqc,gcor
87717,mriqc,0.0178521,mriqc,gcor
87718,mriqc,0.00416499,mriqc,gcor
87719,mriqc,0.00877431,mriqc,gcor
87720,mriqc,0.0119493,mriqc,gcor
87721,mriqc,0.0280442,mriqc,gcor
87722,mriqc,0.0108743,mriqc,gcor
87723,mriqc,0.033488,mriqc,gcor
87724,mriqc,0.00414169,mriqc,gcor
87725,mriqc,0.0146172,mriqc,gcor
87726,mriqc,0.0492884,mriqc,gcor
87727,mriqc,0.0161577,mriqc,gcor
87728,mriqc,0.0207705,mriqc,gcor
87729,mriqc,0.0149668,mriqc,gcor
87730,mriqc,0.012499,mriqc,gcor
87731,mriqc,0.0195124,mriqc,gcor
87732,mriqc,0.0158773,mriqc,gcor
87733,mriqc,0.013867,mriqc,gcor
87734,mriqc,0.0164147,mriqc,gcor
87735,mriqc,0.0325597,mriqc,gcor
87736,mriqc,0.00885732,mriqc,gcor
87737,mriqc,0.00467004,mriqc,gcor
87738,mriqc,0.0118206,mriqc,gcor
87739,mriqc,0.0734363,mriqc,gcor
87740,mriqc,0.0390969,mriqc,gcor
87741,mriqc,0.011071,mriqc,gcor
87742,mriqc,0.00659674,mriqc,gcor
87743,mriqc,0.0312468,mriqc,gcor
87744,mriqc,0.0144564,mriqc,gcor
87745,mriqc,0.0122818,mriqc,gcor
87746,mriqc,0.0119493,mriqc,gcor
87747,mriqc,0.00646509,mriqc,gcor
87748,mriqc,0.0387528,mriqc,gcor
87749,mriqc,0.0140524,mriqc,gcor
87750,mriqc,0.0233591,mriqc,gcor
87751,mriqc,0.00653781,mriqc,gcor
87752,mriqc,0.0161577,mriqc,gcor
87753,mriqc,0.0230721,mriqc,gcor
87754,mriqc,0.0150355,mriqc,gcor
87755,mriqc,0.0107473,mriqc,gcor
87756,mriqc,0.02423,mriqc,gcor
87757,mriqc,0.0158916,mriqc,gcor
87758,mriqc,0.0146647,mriqc,gcor
87759,mriqc,0.00820372,mriqc,gcor
87760,mriqc,0.0182292,mriqc,gcor
87761,mriqc,0.021475,mriqc,gcor
87762,mriqc,0.0182923,mriqc,gcor
87763,mriqc,0.0357313,mriqc,gcor
87764,mriqc,0.0323772,mriqc,gcor
87765,mriqc,0.0156936,mriqc,gcor
87766,mriqc,0.0131449,mriqc,gcor
87767,mriqc,0.0148752,mriqc,gcor
87768,mriqc,0.0140039,mriqc,gcor
87769,mriqc,0.00495496,mriqc,gcor
87770,mriqc,0.00844533,mriqc,gcor
87771,mriqc,0.0390969,mriqc,gcor
87772,mriqc,0.00677796,mriqc,gcor
87773,mriqc,0.0154805,mriqc,gcor
87774,mriqc,0.0672828,mriqc,gcor
87775,mriqc,0.0136474,mriqc,gcor
87776,mriqc,0.0201215,mriqc,gcor
87777,mriqc,0.0166721,mriqc,gcor
87778,mriqc,0.0218379,mriqc,gcor
87779,mriqc,0.0209888,mriqc,gcor
87780,mriqc,0.00481958,mriqc,gcor
87781,mriqc,0.0182292,mriqc,gcor
87782,mriqc,0.0134338,mriqc,gcor
87783,mriqc,0.00612074,mriqc,gcor
87784,mriqc,0.0156936,mriqc,gcor
87785,mriqc,0.00574194,mriqc,gcor
87786,mriqc,0.0232242,mriqc,gcor
87787,mriqc,0.0138624,mriqc,gcor
87788,mriqc,0.0131449,mriqc,gcor
87789,mriqc,0.0051238,mriqc,gcor
87790,mriqc,0.0190844,mriqc,gcor
87791,mriqc,0.00697332,mriqc,gcor
87792,mriqc,0.0148752,mriqc,gcor
87793,mriqc,0.0257476,mriqc,gcor
87794,mriqc,0.0115931,mriqc,gcor
87795,mriqc,0.0178521,mriqc,gcor
87796,mriqc,0.0164478,mriqc,gcor
87797,mriqc,0.0175702,mriqc,gcor
87798,mriqc,0.0091924,mriqc,gcor
87799,mriqc,0.014743,mriqc,gcor
87800,mriqc,0.00574194,mriqc,gcor
87801,mriqc,0.0220109,mriqc,gcor
87802,mriqc,0.0108643,mriqc,gcor
87803,mriqc,0.0294647,mriqc,gcor
87804,mriqc,0.0155038,mriqc,gcor
87805,mriqc,0.0093495,mriqc,gcor
87806,mriqc,0.0166721,mriqc,gcor
87807,mriqc,0.0146172,mriqc,gcor
87808,mriqc,0.00883597,mriqc,gcor
87809,mriqc,0.0107501,mriqc,gcor
87810,mriqc,0.0119323,mriqc,gcor
87811,mriqc,0.0117805,mriqc,gcor
87812,mriqc,0.0249495,mriqc,gcor
87813,mriqc,0.0250353,mriqc,gcor
87814,mriqc,0.0250916,mriqc,gcor
87815,mriqc,0.0139865,mriqc,gcor
87816,mriqc,0.0129254,mriqc,gcor
87817,mriqc,0.0129578,mriqc,gcor
87818,mriqc,0.0160053,mriqc,gcor
87819,mriqc,0.0267312,mriqc,gcor
87820,mriqc,0.0210987,mriqc,gcor
87821,mriqc,0.0273902,mriqc,gcor
87822,mriqc,0.012499,mriqc,gcor
87823,mriqc,0.0076829,mriqc,gcor
87824,mriqc,0.00878745,mriqc,gcor
87825,mriqc,0.0279951,mriqc,gcor
87826,mriqc,0.013867,mriqc,gcor
87827,mriqc,0.0123262,mriqc,gcor
87828,mriqc,0.0300354,mriqc,gcor
87829,mriqc,0.0114268,mriqc,gcor
87830,mriqc,0.0176335,mriqc,gcor
87831,mriqc,0.0103795,mriqc,gcor
87832,mriqc,0.0323165,mriqc,gcor
87833,mriqc,0.0206087,mriqc,gcor
87834,mriqc,0.01851,mriqc,gcor
87835,mriqc,0.0193741,mriqc,gcor
87836,mriqc,0.0161229,mriqc,gcor
87837,mriqc,0.0194782,mriqc,gcor
87838,mriqc,0.00870542,mriqc,gcor
87839,mriqc,0.00850785,mriqc,gcor
87840,mriqc,0.00965125,mriqc,gcor
87841,mriqc,0.0213299,mriqc,gcor
87842,mriqc,0.0100439,mriqc,gcor
87843,mriqc,0.00695083,mriqc,gcor
87844,mriqc,0.0323772,mriqc,gcor
87845,mriqc,0.0174007,mriqc,gcor
87846,mriqc,0.0312468,mriqc,gcor
87847,mriqc,0.0196372,mriqc,gcor
87848,mriqc,0.0182923,mriqc,gcor
87849,mriqc,0.0393478,mriqc,gcor
87850,mriqc,0.0108165,mriqc,gcor
87851,mriqc,0.0171649,mriqc,gcor
87852,mriqc,0.0126753,mriqc,gcor
87853,mriqc,0.0152024,mriqc,gcor
87854,mriqc,0.0734363,mriqc,gcor
87855,mriqc,0.0335731,mriqc,gcor
87856,mriqc,0.0233591,mriqc,gcor
87857,mriqc,0.0129745,mriqc,gcor
87858,mriqc,0.0088382,mriqc,gcor
87859,mriqc,0.00973037,mriqc,gcor
87860,mriqc,0.0252567,mriqc,gcor
87861,mriqc,0.0151847,mriqc,gcor
87862,mriqc,0.0168214,mriqc,gcor
87863,mriqc,0.0126377,mriqc,gcor
87864,mriqc,0.0250473,mriqc,gcor
87865,mriqc,0.00692448,mriqc,gcor
87866,mriqc,0.00643984,mriqc,gcor
87867,mriqc,0.0509276,mriqc,gcor
87868,mriqc,0.00844533,mriqc,gcor
87869,mriqc,0.00933051,mriqc,gcor
87870,mriqc,0.00716932,mriqc,gcor
87871,mriqc,0.00508381,mriqc,gcor
87872,mriqc,0.014285,mriqc,gcor
87873,mriqc,0.00612074,mriqc,gcor
87874,mriqc,0.010139,mriqc,gcor
87875,mriqc,0.011461,mriqc,gcor
87876,mriqc,0.0166614,mriqc,gcor
87877,mriqc,0.0116205,mriqc,gcor
87878,mriqc,0.00646829,mriqc,gcor
87879,mriqc,0.0093495,mriqc,gcor
87880,mriqc,0.0148553,mriqc,gcor
87881,mriqc,0.00837969,mriqc,gcor
87882,mriqc,0.00428611,mriqc,gcor
87883,mriqc,0.0207674,mriqc,gcor
87884,mriqc,0.00650157,mriqc,gcor
87885,mriqc,0.0125748,mriqc,gcor
87886,mriqc,0.0170579,mriqc,gcor
87887,mriqc,0.0136438,mriqc,gcor
87888,mriqc,0.00760759,mriqc,gcor
87889,mriqc,0.00973778,mriqc,gcor
87890,mriqc,0.0154998,mriqc,gcor
87891,mriqc,0.014743,mriqc,gcor
87892,mriqc,0.0267312,mriqc,gcor
87893,mriqc,0.0129578,mriqc,gcor
87894,mriqc,0.0140524,mriqc,gcor
87895,mriqc,0.0110995,mriqc,gcor
87896,mriqc,0.0330006,mriqc,gcor
87897,mriqc,0.0179585,mriqc,gcor
87898,mriqc,0.0102897,mriqc,gcor
87899,mriqc,0.0146859,mriqc,gcor
87900,mriqc,0.0249802,mriqc,gcor
87901,mriqc,0.0357313,mriqc,gcor
87902,mriqc,0.00670911,mriqc,gcor
87903,mriqc,0.0299222,mriqc,gcor
87904,mriqc,0.0114122,mriqc,gcor
87905,mriqc,0.0148634,mriqc,gcor
87906,mriqc,0.00669505,mriqc,gcor
87907,mriqc,0.00793953,mriqc,gcor
87908,mriqc,0.0201536,mriqc,gcor
87909,mriqc,0.00728385,mriqc,gcor
87910,mriqc,0.0138149,mriqc,gcor
87911,mriqc,0.0141378,mriqc,gcor
87912,mriqc,0.021475,mriqc,gcor
87913,mriqc,0.0168339,mriqc,gcor
87914,mriqc,0.00295843,mriqc,gcor
87915,mriqc,0.0174029,mriqc,gcor
87916,mriqc,0.00767197,mriqc,gcor
87917,mriqc,0.0521133,mriqc,gcor
87918,mriqc,0.00764113,mriqc,gcor
87919,mriqc,0.0198701,mriqc,gcor
87920,mriqc,0.0300354,mriqc,gcor
87921,mriqc,0.0323165,mriqc,gcor
87922,mriqc,0.0181154,mriqc,gcor
87923,mriqc,0.0139487,mriqc,gcor
87924,mriqc,0.0276063,mriqc,gcor
87925,mriqc,0.0536889,mriqc,gcor
87926,mriqc,0.0124848,mriqc,gcor
87927,mriqc,0.00736904,mriqc,gcor
87928,mriqc,0.0166913,mriqc,gcor
87929,mriqc,0.00659661,mriqc,gcor
87930,mriqc,0.00579442,mriqc,gcor
87931,mriqc,0.0115368,mriqc,gcor
87932,mriqc,0.0114268,mriqc,gcor
87933,mriqc,0.028328,mriqc,gcor
87934,mriqc,0.0176069,mriqc,gcor
87935,mriqc,0.0227358,mriqc,gcor
87936,mriqc,0.0378557,mriqc,gcor
87937,mriqc,0.011038,mriqc,gcor
87938,mriqc,0.0107289,mriqc,gcor
87939,mriqc,0.0397753,mriqc,gcor
87940,mriqc,0.00977434,mriqc,gcor
87941,mriqc,0.0141097,mriqc,gcor
87942,mriqc,0.0218379,mriqc,gcor
87943,mriqc,0.0277339,mriqc,gcor
87944,mriqc,0.0148526,mriqc,gcor
87945,mriqc,0.040554,mriqc,gcor
87946,mriqc,0.0176335,mriqc,gcor
87947,mriqc,0.020711,mriqc,gcor
87948,mriqc,0.00790879,mriqc,gcor
87949,mriqc,0.00736519,mriqc,gcor
87950,mriqc,0.0290133,mriqc,gcor
87951,mriqc,0.0108743,mriqc,gcor
87952,mriqc,0.0101119,mriqc,gcor
87953,mriqc,0.0101039,mriqc,gcor
87954,mriqc,0.0125983,mriqc,gcor
87955,mriqc,0.0152571,mriqc,gcor
87956,mriqc,0.00414169,mriqc,gcor
87957,mriqc,0.00837969,mriqc,gcor
87958,mriqc,0.0129745,mriqc,gcor
87959,mriqc,0.0201215,mriqc,gcor
87960,mriqc,0.00770025,mriqc,gcor
87961,mriqc,0.00984103,mriqc,gcor
87962,mriqc,0.00659674,mriqc,gcor
87963,mriqc,0.0136479,mriqc,gcor
87964,mriqc,0.0325597,mriqc,gcor
87965,mriqc,0.0100115,mriqc,gcor
87966,mriqc,0.00683626,mriqc,gcor
87967,mriqc,0.0346739,mriqc,gcor
87968,mriqc,0.044471,mriqc,gcor
87969,mriqc,0.0158773,mriqc,gcor
87970,mriqc,0.0209888,mriqc,gcor
87971,mriqc,0.0230721,mriqc,gcor
87972,mriqc,0.0153952,mriqc,gcor
87973,mriqc,0.0139231,mriqc,gcor
87974,mriqc,0.0149668,mriqc,gcor
87975,mriqc,0.00467004,mriqc,gcor
87976,mriqc,0.0118206,mriqc,gcor
87977,mriqc,0.0672828,mriqc,gcor
87978,mriqc,0.0058662,mriqc,gcor
87979,mriqc,0.0107473,mriqc,gcor
87980,mriqc,0.0280442,mriqc,gcor
87981,mriqc,0.0222961,mriqc,gcor
87982,mriqc,0.0164681,mriqc,gcor
87983,mriqc,0.00428611,mriqc,gcor
87984,mriqc,0.0177572,mriqc,gcor
87985,mriqc,0.0275692,mriqc,gcor
87986,mriqc,0.0154573,mriqc,gcor
87987,mriqc,0.02423,mriqc,gcor
87988,mriqc,0.0110574,mriqc,gcor
87989,mriqc,0.0201536,mriqc,gcor
87990,mriqc,0.0119493,mriqc,gcor
87991,mriqc,0.0195124,mriqc,gcor
87992,mriqc,0.0025584,mriqc,gcor
87993,mriqc,0.0150355,mriqc,gcor
87994,mriqc,0.0130194,mriqc,gcor
87995,mriqc,0.00793953,mriqc,gcor
87996,mriqc,0.00820372,mriqc,gcor
87997,mriqc,0.0161577,mriqc,gcor
87998,mriqc,0.0154805,mriqc,gcor
87999,mriqc,0.00512585,mriqc,gcor
88000,mriqc,0.0161817,mriqc,gcor
88001,mriqc,0.0131343,mriqc,gcor
88002,mriqc,0.0138624,mriqc,gcor
88003,mriqc,0.007911,mriqc,gcor
88004,mriqc,0.0248157,mriqc,gcor
88005,mriqc,0.010018,mriqc,gcor
88006,mriqc,0.0115931,mriqc,gcor
88007,mriqc,0.0171808,mriqc,gcor
88008,mriqc,0.0390969,mriqc,gcor
88009,mriqc,0.00496428,mriqc,gcor
88010,mriqc,0.0139487,mriqc,gcor
88011,mriqc,0.0107501,mriqc,gcor
88012,mriqc,0.0182292,mriqc,gcor
88013,mriqc,0.0276063,mriqc,gcor
88014,mriqc,0.0158916,mriqc,gcor
88015,mriqc,0.0136474,mriqc,gcor
88016,mriqc,0.0056777,mriqc,gcor
88017,mriqc,0.0140039,mriqc,gcor
88018,mriqc,0.0492884,mriqc,gcor
88019,mriqc,0.0126425,mriqc,gcor
88020,mriqc,0.0140549,mriqc,gcor
88021,mriqc,0.00883597,mriqc,gcor
88022,mriqc,0.0117805,mriqc,gcor
88023,mriqc,0.0119323,mriqc,gcor
88024,mriqc,0.011042,mriqc,gcor
88025,mriqc,0.0257476,mriqc,gcor
88026,mriqc,0.0160053,mriqc,gcor
88027,mriqc,0.00918525,mriqc,gcor
88028,mriqc,0.0536889,mriqc,gcor
88029,mriqc,0.0156936,mriqc,gcor
88030,mriqc,0.033488,mriqc,gcor
88031,mriqc,0.0273902,mriqc,gcor
88032,mriqc,0.0139865,mriqc,gcor
88033,mriqc,0.0207705,mriqc,gcor
88034,mriqc,0.0210987,mriqc,gcor
88035,mriqc,0.0249495,mriqc,gcor
88036,mriqc,0.0129133,mriqc,gcor
88037,mriqc,0.0131449,mriqc,gcor
88038,mriqc,0.0166721,mriqc,gcor
88039,mriqc,0.0148752,mriqc,gcor
88040,mriqc,0.00790879,mriqc,gcor
88041,mriqc,0.00695083,mriqc,gcor
88042,mriqc,0.011038,mriqc,gcor
88043,mriqc,0.0100439,mriqc,gcor
88044,mriqc,0.00662065,mriqc,gcor
88045,mriqc,0.0103795,mriqc,gcor
88046,mriqc,0.0123262,mriqc,gcor
88047,mriqc,0.00574194,mriqc,gcor
88048,mriqc,0.0151476,mriqc,gcor
88049,mriqc,0.00878745,mriqc,gcor
88050,mriqc,0.0076829,mriqc,gcor
88051,mriqc,0.0108165,mriqc,gcor
88052,mriqc,0.0126753,mriqc,gcor
88053,mriqc,0.0152571,mriqc,gcor
88054,mriqc,0.0213299,mriqc,gcor
88055,mriqc,0.011071,mriqc,gcor
88056,mriqc,0.0335731,mriqc,gcor
88057,mriqc,0.0174007,mriqc,gcor
88058,mriqc,0.0206087,mriqc,gcor
88059,mriqc,0.00692448,mriqc,gcor
88060,mriqc,0.0126377,mriqc,gcor
88061,mriqc,0.00870542,mriqc,gcor
88062,mriqc,0.01851,mriqc,gcor
88063,mriqc,0.0166614,mriqc,gcor
88064,mriqc,0.0222961,mriqc,gcor
88065,mriqc,0.00987567,mriqc,gcor
88066,mriqc,0.00683626,mriqc,gcor
88067,mriqc,0.0117049,mriqc,gcor
88068,mriqc,0.0179658,mriqc,gcor
88069,mriqc,0.0146647,mriqc,gcor
88070,mriqc,0.00646829,mriqc,gcor
88071,mriqc,0.0342548,mriqc,gcor
88072,mriqc,0.0201715,mriqc,gcor
88073,mriqc,0.0136204,mriqc,gcor
88074,mriqc,0.0252759,mriqc,gcor
88075,mriqc,0.00973778,mriqc,gcor
88076,mriqc,0.00760759,mriqc,gcor
88077,mriqc,0.0152024,mriqc,gcor
88078,mriqc,0.0125748,mriqc,gcor
88079,mriqc,0.0179791,mriqc,gcor
88080,mriqc,0.0171649,mriqc,gcor
88081,mriqc,0.010139,mriqc,gcor
88082,mriqc,0.0094672,mriqc,gcor
88083,mriqc,0.00674762,mriqc,gcor
88084,mriqc,0.0288497,mriqc,gcor
88085,mriqc,0.0170579,mriqc,gcor
88086,mriqc,0.0509276,mriqc,gcor
88087,mriqc,0.00677796,mriqc,gcor
88088,mriqc,0.0252567,mriqc,gcor
88089,mriqc,0.0119493,mriqc,gcor
88090,mriqc,0.00440435,mriqc,gcor
88091,mriqc,0.00670911,mriqc,gcor
88092,mriqc,0.0161577,mriqc,gcor
88093,mriqc,0.0148553,mriqc,gcor
88094,mriqc,0.0272078,mriqc,gcor
88095,mriqc,0.0161554,mriqc,gcor
88096,mriqc,0.00764113,mriqc,gcor
88097,mriqc,0.01242,mriqc,gcor
88098,mriqc,0.00697332,mriqc,gcor
88099,mriqc,0.00973037,mriqc,gcor
88100,mriqc,0.0174029,mriqc,gcor
88101,mriqc,0.0051238,mriqc,gcor
88102,mriqc,0.00728385,mriqc,gcor
88103,mriqc,0.0397753,mriqc,gcor
88104,mriqc,0.0107289,mriqc,gcor
88105,mriqc,0.0378557,mriqc,gcor
88106,mriqc,0.0390969,mriqc,gcor
88107,mriqc,0.0330006,mriqc,gcor
88108,mriqc,0.0176069,mriqc,gcor
88109,mriqc,0.0198701,mriqc,gcor
88110,mriqc,0.0148634,mriqc,gcor
88111,mriqc,0.0182292,mriqc,gcor
88112,mriqc,0.0150693,mriqc,gcor
88113,mriqc,0.0250473,mriqc,gcor
88114,mriqc,0.0156936,mriqc,gcor
88115,mriqc,0.0313066,mriqc,gcor
88116,mriqc,0.0290133,mriqc,gcor
88117,mriqc,0.0299222,mriqc,gcor
88118,mriqc,0.0131449,mriqc,gcor
88119,mriqc,0.0147116,mriqc,gcor
88120,mriqc,0.0101039,mriqc,gcor
88121,mriqc,0.00939459,mriqc,gcor
88122,mriqc,0.0101119,mriqc,gcor
88123,mriqc,0.00669505,mriqc,gcor
88124,mriqc,0.0178521,mriqc,gcor
88125,mriqc,0.0148752,mriqc,gcor
88126,mriqc,0.0285378,mriqc,gcor
88127,mriqc,0.00763523,mriqc,gcor
88128,mriqc,0.0114122,mriqc,gcor
88129,mriqc,0.0113739,mriqc,gcor
88130,mriqc,0.00642566,mriqc,gcor
88131,mriqc,0.0146172,mriqc,gcor
88132,mriqc,0.00508381,mriqc,gcor
88133,mriqc,0.0153952,mriqc,gcor
88134,mriqc,0.013867,mriqc,gcor
88135,mriqc,0.0110988,mriqc,gcor
88136,mriqc,0.0166721,mriqc,gcor
88137,mriqc,0.00946019,mriqc,gcor
88138,mriqc,0.00750181,mriqc,gcor
88139,mriqc,0.0100115,mriqc,gcor
88140,mriqc,0.0110574,mriqc,gcor
88141,mriqc,0.00574194,mriqc,gcor
88142,mriqc,0.0139231,mriqc,gcor
88143,mriqc,0.0253421,mriqc,gcor
88144,mriqc,0.0521133,mriqc,gcor
88145,mriqc,0.0058662,mriqc,gcor
88146,mriqc,0.0171808,mriqc,gcor
88147,mriqc,0.0154573,mriqc,gcor
88148,mriqc,0.0492884,mriqc,gcor
88149,mriqc,0.0275692,mriqc,gcor
88150,mriqc,0.00716932,mriqc,gcor
88151,mriqc,0.00818205,mriqc,gcor
88152,mriqc,0.0327425,mriqc,gcor
88153,mriqc,0.0225957,mriqc,gcor
88154,mriqc,0.0144447,mriqc,gcor
88155,mriqc,0.0108743,mriqc,gcor
88156,mriqc,0.0130194,mriqc,gcor
88157,mriqc,0.0277339,mriqc,gcor
88158,mriqc,0.00414169,mriqc,gcor
88159,mriqc,0.033488,mriqc,gcor
88160,mriqc,0.0149668,mriqc,gcor
88161,mriqc,0.0312468,mriqc,gcor
88162,mriqc,0.0158773,mriqc,gcor
88163,mriqc,0.00512585,mriqc,gcor
88164,mriqc,0.00496428,mriqc,gcor
88165,mriqc,0.0192717,mriqc,gcor
88166,mriqc,0.010018,mriqc,gcor
88167,mriqc,0.0207705,mriqc,gcor
88168,mriqc,0.0185138,mriqc,gcor
88169,mriqc,0.00650157,mriqc,gcor
88170,mriqc,0.00467004,mriqc,gcor
88171,mriqc,0.0323772,mriqc,gcor
88172,mriqc,0.0126425,mriqc,gcor
88173,mriqc,0.0118206,mriqc,gcor
88174,mriqc,0.00877431,mriqc,gcor
88175,mriqc,0.0164147,mriqc,gcor
88176,mriqc,0.0140549,mriqc,gcor
88177,mriqc,0.021354,mriqc,gcor
88178,mriqc,0.0182923,mriqc,gcor
88179,mriqc,0.011071,mriqc,gcor
88180,mriqc,0.0230721,mriqc,gcor
88181,mriqc,0.00885732,mriqc,gcor
88182,mriqc,0.0672828,mriqc,gcor
88183,mriqc,0.0146859,mriqc,gcor
88184,mriqc,0.00662065,mriqc,gcor
88185,mriqc,0.0144564,mriqc,gcor
88186,mriqc,0.00646509,mriqc,gcor
88187,mriqc,0.0129133,mriqc,gcor
88188,mriqc,0.0146647,mriqc,gcor
88189,mriqc,0.00653781,mriqc,gcor
88190,mriqc,0.00844533,mriqc,gcor
88191,mriqc,0.0154805,mriqc,gcor
88192,mriqc,0.0132028,mriqc,gcor
88193,mriqc,0.0138624,mriqc,gcor
88194,mriqc,0.00677796,mriqc,gcor
88195,mriqc,0.0249802,mriqc,gcor
88196,mriqc,0.0245473,mriqc,gcor
88197,mriqc,0.00495496,mriqc,gcor
88198,mriqc,0.0138149,mriqc,gcor
88199,mriqc,0.0093495,mriqc,gcor
88200,mriqc,0.00612074,mriqc,gcor
88201,mriqc,0.0051238,mriqc,gcor
88202,mriqc,0.00697332,mriqc,gcor
88203,mriqc,0.0125105,mriqc,gcor
88204,mriqc,0.020962,mriqc,gcor
88205,mriqc,0.00987567,mriqc,gcor
88206,mriqc,0.0179658,mriqc,gcor
88207,mriqc,0.0178281,mriqc,gcor
88208,mriqc,0.014743,mriqc,gcor
88209,mriqc,0.0115931,mriqc,gcor
88210,mriqc,0.0342548,mriqc,gcor
88211,mriqc,0.0117805,mriqc,gcor
88212,mriqc,0.00883597,mriqc,gcor
88213,mriqc,0.0178521,mriqc,gcor
88214,mriqc,0.0204777,mriqc,gcor
88215,mriqc,0.0252759,mriqc,gcor
88216,mriqc,0.0210987,mriqc,gcor
88217,mriqc,0.0129578,mriqc,gcor
88218,mriqc,0.0146172,mriqc,gcor
88219,mriqc,0.0109727,mriqc,gcor
88220,mriqc,0.0210485,mriqc,gcor
88221,mriqc,0.0181154,mriqc,gcor
88222,mriqc,0.00481958,mriqc,gcor
88223,mriqc,0.0288497,mriqc,gcor
88224,mriqc,0.0190844,mriqc,gcor
88225,mriqc,0.0220109,mriqc,gcor
88226,mriqc,0.0279951,mriqc,gcor
88227,mriqc,0.0161554,mriqc,gcor
88228,mriqc,0.013867,mriqc,gcor
88229,mriqc,0.00850785,mriqc,gcor
88230,mriqc,0.0267312,mriqc,gcor
88231,mriqc,0.0115368,mriqc,gcor
88232,mriqc,0.0155281,mriqc,gcor
88233,mriqc,0.00695083,mriqc,gcor
88234,mriqc,0.0272078,mriqc,gcor
88235,mriqc,0.0100439,mriqc,gcor
88236,mriqc,0.0129235,mriqc,gcor
88237,mriqc,0.0313066,mriqc,gcor
88238,mriqc,0.0300354,mriqc,gcor
88239,mriqc,0.0335731,mriqc,gcor
88240,mriqc,0.00977434,mriqc,gcor
88241,mriqc,0.00692448,mriqc,gcor
88242,mriqc,0.0312468,mriqc,gcor
88243,mriqc,0.0323772,mriqc,gcor
88244,mriqc,0.0193741,mriqc,gcor
88245,mriqc,0.0182923,mriqc,gcor
